stickerId,packId,cacheKey,capFriends,capGeo,targetPreview,targetChat,targetOdg,targetBitmojiQuickReply,animated,rank
20050235,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,91400
10222648,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,85790
10220850,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,95540
10218951,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,86720
20006993,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,93100
10222647,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,90490
10231147,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,95900
10212950,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,90400
10221508,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,87300
20036995,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,94340
10212549,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,91850
10212420,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,91500
10212020,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,87160
10216303,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,87550
20053965,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,94140
10219368,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,90480
10234377,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,85110
20062611,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,95260
10231473,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,93940
10212533,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,87570
10232800,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,89120
10221627,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,89300
10219238,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,88900
9281362,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,97620
10212994,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,94370
10221583,bitmoji-popmoji-chat,,0,0,0,1,0,0,0,98240
10227319,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,90420
20044922,bitmoji-popmoji-chat,,1,0,0,1,0,0,0,89480
20007005,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97140
20014327,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98540
10211638,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97540
20051260,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98770
9945756,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97450
20046632,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99540
10214666,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98070
10139395,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97790
20008540,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97730
10219158,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99660
10229991,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97580
10076350,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97160
20046264,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97760
20061133,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97120
10216847,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99430
10215439,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99710
10211825,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97260
10216004,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99120
10216303,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97100
10219701,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97130
20015947,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99280
10233891,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99060
20006989,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99000
10222271,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97840
20006485,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99450
20047726,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97040
10220980,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99830
20050314,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97430
9941941,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98560
10216710,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98660
20051153,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97770
20033978,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99500
20042972,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99080
10215975,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99400
20048345,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99210
20053191,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99360
20049035,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99470
10203249,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98320
10229321,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98720
10219237,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99290
10203355,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98410
20039753,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97080
10214659,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97940
10228528,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99440
10218410,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99250
20066249,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97710
20008542,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98750
10223302,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97920
10214653,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97880
10235750,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99800
20036482,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99240
20014719,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97610
20053188,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99130
20005320,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98900
20052651,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99600
20033232,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99670
10223318,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97270
10212318,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97210
20033221,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99620
20065271,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98370
9946099,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99010
10236261,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97640
10218300,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99970
10212064,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97310
20047229,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99480
10214509,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97810
20047213,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98960
10224692,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99140
10233636,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98330
10236262,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98350
10229307,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98040
10214650,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98160
20056379,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98110
20047203,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99370
20013376,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98570
20025544,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97750
10207757,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97890
10211671,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97740
10207763,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97950
20060553,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98510
10221958,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99030
20061131,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98480
20006992,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98430
20020855,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98340
20063089,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98060
20006399,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97150
10212773,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99110
20030102,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99780
10214654,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97910
10212236,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97220
20050323,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98810
10212036,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99700
20033227,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99690
20051257,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97520
20053176,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98600
7974012,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97650
20004309,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98840
10203378,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99330
10220058,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98870
20047200,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99350
20005351,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97020
20040838,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98310
10211508,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98930
10208518,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98260
10219862,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98690
20025967,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98490
10203415,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98230
20047226,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99160
10211153,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98100
20052014,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98820
20033229,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99760
20067772,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98550
20065864,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98530
8418531,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98650
10236273,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97110
20006410,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97670
20067188,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97340
20066781,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97530
10221181,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97300
10214665,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98120
10211699,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98240
10211138,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98010
20025966,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98590
10224364,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99940
20015868,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99230
20036483,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99090
10214724,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97930
20046604,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99900
20021503,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99650
20030054,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99570
20025970,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99520
20044922,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98710
10211794,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97250
10221650,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97360
10224485,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99040
20048432,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99150
10211963,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99180
10019034,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98520
10226548,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97620
10227521,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97000
20050288,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97660
20047553,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99730
20036354,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99510
10221547,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98090
20047546,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99300
20048636,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98300
20053414,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98130
10221320,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99420
10229964,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98970
10208529,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97560
20040694,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98950
20061130,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99170
7257382,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99890
10211814,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97490
10211813,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97060
20049931,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98760
10214648,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99910
10211811,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98050
10207792,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97800
10211810,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97240
10236315,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97090
10219795,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98020
20049495,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99860
10219576,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99070
20050231,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99270
10221508,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97290
10219680,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98500
10216294,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99870
10203408,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97990
10225435,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98250
10207455,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97030
10212235,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98170
20053175,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98290
20043807,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99560
20050211,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99410
20033225,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98390
20000924,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98830
20041615,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99980
20045891,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98670
7933878,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97980
20006682,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97590
10227491,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97410
20044675,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99840
9178643,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99750
20061792,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98790
20054902,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97860
10212570,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97010
10235317,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99770
9942135,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98420
9941846,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98700
10212063,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98140
10237549,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99020
10213031,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98150
10225451,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98780
10236265,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97570
10207517,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97170
10212079,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97280
10212078,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98200
10216311,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97200
20015315,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99640
20002090,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98380
20047244,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97390
20054203,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99850
20055781,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99930
20044677,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99550
ani-20009999,bitmoji-ismiley-preview,,0,0,1,0,0,0,1,96950
10236275,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99590
20033977,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98280
20005031,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99220
ani-20010292,bitmoji-ismiley-preview,,0,0,1,0,0,0,1,96970
20060555,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97180
20008541,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98850
20052012,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99790
20061753,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99050
20051161,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99950
20040146,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99920
8338869,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98890
20049930,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97400
20015325,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97320
10223120,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98920
10224020,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98990
20047715,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99530
10112038,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98580
20062234,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99390
10228191,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99630
20015321,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98450
20043862,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99820
10217979,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98630
20025482,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99740
10224691,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99340
20051503,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99260
10224683,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98220
20051693,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98270
10231590,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97720
20063784,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98980
20026267,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98860
20026263,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97690
20048342,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97420
20066804,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97230
20055094,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98190
20048344,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98400
20063781,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98940
10214655,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97900
10211812,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97550
10187800,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97630
10207774,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97480
10216188,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97780
10237550,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98800
ani-20019263,bitmoji-ismiley-preview,,0,0,1,0,0,0,1,96930
10229973,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98740
20041366,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98460
9988986,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97700
10139393,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97820
ani-20017137,bitmoji-ismiley-preview,,0,0,1,0,0,0,1,96940
20004580,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98640
10221182,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97500
10235751,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97460
10227482,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99380
20008548,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97380
10203465,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97970
10221297,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99720
20039521,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99610
20049104,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99680
10224150,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97370
9483720,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99200
10204912,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98210
10229580,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98620
10211596,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97830
20052648,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98440
20047548,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99100
10235324,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97510
10214662,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98000
10231999,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99490
10235749,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99960
20047713,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99810
20007889,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97600
ani-20016195,bitmoji-ismiley-preview,,0,0,1,0,0,0,1,96960
20002102,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,99580
10149811,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97350
20046257,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98680
10212531,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97960
20067034,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99880
20021495,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99990
10212312,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97870
10207747,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97850
10205843,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98470
10211808,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97070
10220910,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,96990
20034137,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99310
10214657,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98080
10221560,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98610
20051259,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98880
10223179,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,96980
20025969,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97330
20057646,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98360
10211796,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97050
10235752,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97470
20013381,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,97190
10221546,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98180
20048063,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97440
20048173,bitmoji-ismiley-preview,,1,0,1,0,0,0,0,98730
20047227,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99190
20015316,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,97680
10214660,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98030
20007004,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99460
10218404,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,98910
20049916,bitmoji-ismiley-preview,,0,0,1,0,0,0,0,99320
20008540,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97320
10218974,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97410
20060553,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97800
20008173,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97290
10187876,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98340
10229945,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98850
10134192,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97660
10229321,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,99130
9090400,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97600
20033225,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97630
20013376,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98580
10134010,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98710
20034493,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97440
20036605,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,96430
10216292,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97720
20060362,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97930
20025544,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98890
20063089,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98680
10231997,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97810
10222157,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97340
20030102,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97070
10189567,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,99090
10222404,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98390
20050225,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97500
20044922,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,99200
20002102,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,96640
20008175,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97100
20047244,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,99500
10221674,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98450
20037085,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,96920
20062234,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,99970
10212131,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97590
20050288,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97180
20026764,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98730
20047151,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,99720
20052648,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98210
10189571,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97770
10223340,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98170
10235249,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,96610
10216188,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98900
10212384,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,96930
9176098,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,98760
10229809,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,96480
10221650,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,96560
10224364,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97640
10225451,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,99250
20051707,bitmoji-ismiley-chat,,1,0,0,1,0,0,0,96540
10212036,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,96870
10233636,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97620
20047200,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,99920
20051257,bitmoji-ismiley-chat,,0,0,0,1,0,0,0,97910
