type,word,wordgroup,wordvalue,flags,CultureId,numericvalue
1,gmt meno 12,15,70,-1200,16,0
1,gmt meno 11,15,70,-1100,16,0
1,ora standard di samoa,15,70,-1100,16,0
1,fuso orario di samoa,15,70,-1100,16,0
1,fuso orario delle isole cook,15,70,-1000,16,0
1,gmt meno 10,15,70,-1000,16,0
1,orario standard delle hawaii,15,70,-1000,16,0
1,fuso orario delle hawaii,15,70,-1000,16,0
1,orario standard delle hawaii-aleutine,15,70,-1000,16,0
1,fuso orario di tahiti,15,70,-1000,16,0
1,fuso orario delle isole marchesi,15,70,-930,16,0
1,orario standard dell'alaska,15,70,-900,16,0
1,gmt meno 9,15,70,-900,16,0
1,fuso orario dell'alaska,15,70,-900,16,0
1,orario standard del pacifico,15,70,-800,16,0
1,gmt meno 8,15,70,-800,16,0
1,fuso orario del pacifico,15,70,-800,16,0
1,gmt meno 7,15,70,-700,16,0
1,orario standard delle montagne,15,70,-700,16,0
1,ora standard centrale,15,70,-600,16,0
1,gmt meno 6,15,70,-600,16,0
1,ora centrale,15,70,-600,16,0
1,ora standard dell'isola di pasqua,15,70,-600,16,0
1,fuso orario delle galapagos,15,70,-600,16,0
1,fuso orario della colombia,15,70,-500,16,0
1,ora standard di cuba,15,70,-500,16,0
1,fuso orario di cuba,15,70,-500,16,0
1,gmt meno 5,15,70,-500,16,0
1,ora standard della costa,15,70,-500,16,0
1,fuso orario dell'equador,15,70,-500,16,0
1,fuso orario del perù,15,70,-500,16,0
1,orario standard del venezuela,15,70,-430,16,0
1,fuso orario del venezuela,15,70,-430,16,0
1,gmt meno 4,15,70,-400,16,0
1,fuso orario amazzone,15,70,-400,16,0
1,orario standard dell'atlantico,15,70,-400,16,0
1,fuso orario dell'oceano atlantico,15,70,-400,16,0
1,fuso orario della bolivia,15,70,-400,16,0
1,ora standard del cile,15,70,-400,16,0
1,fuso orario del cile,15,70,-400,16,0
1,fuso orario del caraibi orientale,15,70,-400,16,0
1,fuso orario delle isole falkland,15,70,-400,16,0
1,fuso orario del guiana,15,70,-400,16,0
1,fuso orario del paraguay,15,70,-400,16,0
1,ora standard di terranova,15,70,-330,16,0
1,fuso orario di terranova,15,70,-330,16,0
1,gmt meno 3,15,70,-300,16,0
1,fuso orario dell'argentina,15,70,-300,16,0
1,fuso orario di brasilia,15,70,-300,16,0
1,fuso orario della guiana francese,15,70,-300,16,0
1,fuso orario del suriname,15,70,-300,16,0
1,ora standard dell'uruguay,15,70,-300,16,0
1,fuso orario dell'uruguay,15,70,-300,16,0
1,fuso orario di fernando di noronha,15,70,-200,16,0
1,gmt meno 2,15,70,-200,16,0
1,gmt meno 1,15,70,-100,16,0
1,ora standard delle azzorre,15,70,-100,16,0
1,fuso orario delle azzorre,15,70,-100,16,0
1,fuso orario di capo verde,15,70,-100,16,0
1,fuso orario della groenlandia dell'est,15,70,-100,16,0
1,tempo coordinato universale,15,70,0,16,0
1,tempo del meridiano di greenwich,15,70,0,16,0
1,fuso orario di londra,15,70,0,16,0
1,fuso orario del regno unito,15,70,0,16,0
1,gmt,15,70,0,16,0
1,fuso orario dell'europa occidentale,15,70,0,16,0
1,ora zulu,15,70,0,16,0
1,gmt più 1,15,70,100,16,0
1,tempo dell'europa centrale,15,70,100,16,0
1,ora standard irlandese,15,70,100,16,0
1,fuso orario dell'irlanda,15,70,100,16,0
1,tempo dell'europa centrale,15,70,100,16,0
1,fuso orario dell'africa centro-occidentale,15,70,100,16,0
1,fuso orario dell'africa centrale,15,70,200,16,0
1,gmt più 2,15,70,200,16,0
1,fuso orario dell'europa orientale,15,70,200,16,0
1,fuso orario dell'israele,15,70,200,16,0
1,ora standard dell'israele,15,70,200,16,0
1,fuso orario del sudafrica,15,70,200,16,0
1,ora standard del sudafrica,15,70,200,16,0
1,fuso orario dell'arabia,15,70,300,16,0
1,ora standard dell'arabia,15,70,300,16,0
1,gmt più 3,15,70,300,16,0
1,fuso orario dell'africa orientale,15,70,300,16,0
1,fuso orario dell'oceano pacifico,15,70,300,16,0
1,ora standard dell'iran,15,70,330,16,0
1,fuso orario dell'iran,15,70,330,16,0
1,fuso orario dell'armenia,15,70,400,16,0
1,fuso orario dell'azerbaijan,15,70,400,16,0
1,fuso orario della georgia,15,70,400,16,0
1,ora standard della georgia,15,70,400,16,0
1,gmt più 4,15,70,400,16,0
1,ora standard del golfo,15,70,400,16,0
1,fuso orario delle mauritius,15,70,400,16,0
1,fuso orario di mosca,15,70,400,16,0
1,fuso orario dell'isola di riunione,15,70,400,16,0
1,fuso orario delle seychelles,15,70,400,16,0
1,fuso orario di volgograd,15,70,400,16,0
1,fuso orario dell'afghanistan,15,70,430,16,0
1,gmt più 5,15,70,500,16,0
1,fuso orario delle maldive,15,70,500,16,0
1,fuso orario del pakistan,15,70,500,16,0
1,ora standard del pakistan,15,70,500,16,0
1,fuso orario del tajikistan,15,70,500,16,0
1,fuso orario del turkmenistan,15,70,500,16,0
1,fuso orario dell'uzbekistan,15,70,500,16,0
1,fuso orario dell'india,15,70,500,16,0
1,ora standard dell'india,15,70,530,16,0
1,fuso orario dello sri lanka,15,70,530,16,0
1,fuso orario del nepal,15,70,545,16,0
1,fuso orario del bangladesh,15,70,600,16,0
1,ora standard del bangaldesh,15,70,600,16,0
1,fuso orario del bhutan,15,70,600,16,0
1,gmt più 6,15,70,600,16,0
1,fuso orario dell'oceano indiano inglese,15,70,600,16,0
1,fuso orario del kirghizistan,15,70,600,16,0
1,ora standard della birmania,15,70,630,16,0
1,fuso orario della birmania,15,70,630,16,0
1,gmt più 7,15,70,700,16,0
1,fuso orario dell'isola del natale,15,70,700,16,0
1,fuso orario dell'indocina,15,70,700,16,0
1,fuso orario del krasnojarsk,15,70,700,16,0
1,fuso orario della thailandia,15,70,700,16,0
1,ora standard della thailandia,15,70,700,16,0
