ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
1020,12,tg,Тӯқумшуллук машқ мекунад,,,
1021,12,ta_IN,உடற்பயிற்சி செய்யும் ஸ்லக்கி,,,
1022,12,te_IN,స్లగ్గి వ్యాయామం చేస్తోంది,,,
1023,12,tk,Durgun türgenleşýär,,,
1024,12,th,หอยทากออกกำลังกาย,,,
1025,12,bo,སྣ་དྲུད་ཀྱིས་ལུས་སྦྱོང་བྱེད།,,,
1026,12,tr,Egzersiz yapan Sluggy,,,
1027,12,uk,Слимачок тренується,,,
1028,12,ur_PK,ورزش کرتا ہوا سلوگی,,,
1029,12,ug,چېنىققان قۇرتچا,,,
1030,12,uz_UZ,Slaggy tashqarida mashq qilmoqda,,,
1031,12,vi,Sluggy tập luyện,,,
1032,12,predefined,sticker_working,,,
1033,13,en,Shy Sluggy,,,
1034,13,en_US,Shy Sluggy,,,
1035,13,en_CA,Shy Sluggy,,,
1036,13,sq_AL,Sluggy i turpshëm,,,
1037,13,ar,Sluggy خجول,,,
1038,13,hy_AM,Ամոթխած կողինջ,,,
1039,13,as,লাজকুৰীয়া শ্লাগি,,,
1040,13,az_AZ,Utanan Slaggi,,,
1041,13,eu_ES,Barea lotsatuta,,,
1042,13,be_BY,Sluggy саромеецца,,,
1043,13,bn_IN,শাই স্লাগি,,,
1044,13,bn_BD,লাজুক স্লাগি,,,
1045,13,bs,Stidljivi puž golać,,,
1046,13,bg,Срамежлив Sluggy,,,
1047,13,ca,Sluggy tímid,,,
1048,13,zn_CN,害羞的鼻涕虫,,,
1049,13,zn_HK,害羞的 Sluggy,,,
1050,13,zn_TW,害羞的 Sluggy,,,
1051,13,hr,Sramežljivi pužić,,,
1052,13,cs,Plachý Sluggy,,,
1053,13,da,Sluggy er genert,,,
1054,13,nl,Verlegen Sluggy,,,
1055,13,et_EE,Arglik Sluggy,,,
1056,13,fa,حلزون خجالتی,,,
1057,13,tl,Mahiyaing Sluggy,,,
1058,13,fi,Ujo Sluggy,,,
1059,13,fr,Sluggy timide,,,
1060,13,fr_CA,Sluggy timide,,,
1061,13,gl_ES,Lesma tímida,,,
1062,13,ka_GE,მორცხვი ტყლარწი,,,
1063,13,de,Schüchterner Sluggy,,,
1064,13,el,Ντροπαλός Sluggy,,,
1065,13,gu_IN,શરમાતું સ્લગી,,,
1066,13,iw,סלאגי ביישן,,,
1067,13,hi,शर्मीली लोमड़ी,,,
1068,13,hu,Csigabiga félénk,,,
1069,13,is_IS,Feiminn Sluggy,,,
1070,13,in,Sluggy pemalu,,,
1071,13,ga,Sluggy cúthail,,,
1072,13,it,Sluggy timido,,,
1073,13,ja,恥ずかしがるスラッギー,,,
1074,13,kn_IN,ನಾಚಿಕೆಯ ಸ್ಲಗ್ಗಿ,,,
1075,13,kk_KZ,Ұялшақ Слаги,,,
1076,13,km_KH,Sluggy អៀន,,,
1077,13,ko,부끄러워하는 달팽이,,,
1078,13,ky_KG,Уялчаак Карсттык воронка,,,
1079,13,lo_LA,ສະລັກຈີ້ຂີ້ອາຍ,,,
1080,13,lv,Kautrīgs Sluggy,,,
1081,13,lt,Drovus Sluggy,,,
1082,13,mk_MK,Срамежлив Слаги,,,
1083,13,ms_MY,Sluggy malu,,,
1084,13,ml_IN,നാണംകുണുങ്ങി സ്ലഗ്ഗി,,,
1085,13,mr_IN,लाजाळू स्लगी,,,
1086,13,my_ZG,ရွက္ေနေသာ ပက္က်ိေလး,,,
1087,13,mn_MN,Ичсэн Нялцгай биетэн,,,
1088,13,my_MM,ရှက်နေသော ပက်ကျိလေး,,,
1089,13,ne_NP,लजालु स्लग्गि,,,
1090,13,nb,Sjenert Sluggy,,,
1091,13,or,ଲାଜକୁଳା ସ୍ଲଗୀ,,,
1092,13,pl,Nieśmiały Sluggy,,,
1093,13,pt_PT,Sluggy tímido,,,
1094,13,pt_BR,Sluggy tímido,,,
1095,13,pa_IN,ਸ਼ਰਮੀਲਾ ਸਲੱਗੀ,,,
1096,13,ro,Melcul sfios,,,
1097,13,ru,Стеснительный слизнячок,,,
1098,13,sr,Stidljivi Zelembać,,,
1099,13,si_LK,ලැජ්ජා සහගත ස්ලගී,,,
1100,13,pl_SP,Wylynkniōny Sluggy,,,
1101,13,sk,Plachý Sluggy,,,
1102,13,sl,Plašen Sluggy,,,
1103,13,es_ES,Babosa tímida,,,
1104,13,es_US,Sluggy tímido,,,
1105,13,sv,Blyg Sluggy,,,
1106,13,tg,Тӯқумшуллуки шармгин,,,
1107,13,ta_IN,வெட்கமான ஸ்லக்கி,,,
1108,13,te_IN,సిగ్గు పడుతున్న స్లగ్గి,,,
1109,13,tk,Utanjaň Durgun,,,
1110,13,th,หอยทากเขินอาย,,,
1111,13,bo,ཁ་སྐྱེངས་སྣ་དྲུད།,,,
1112,13,tr,Utangaç Sluggy,,,
1113,13,uk,Слимачок соромиться,,,
1114,13,ur_PK,شرمیلا سلوگی,,,
1115,13,ug,خىجىل قۇرتچا,,,
1116,13,uz_UZ,Uyalgan Slaggy,,,
1117,13,vi,Sluggy e thẹn,,,
1118,13,predefined,sticker_shy,,,
1119,14,en,Bored Sluggy lying down,,,
1120,14,en_US,Bored Sluggy lying down,,,
1121,14,en_CA,Bored Sluggy lying down,,,
1122,14,sq_AL,"Sluggy i mërzitur, i shtrirë",,,
1123,14,ar,Sluggy يشعر بالملل وهو مستلقٍ,,,
1124,14,hy_AM,Ձանձրացող կողինջ՝ պառկած դիրքում,,,
1125,14,as,শুই থকা বিৰক্তিময় শ্লাগি,,,
1126,14,az_AZ,Uzanmış darıxan Slaggi,,,
1127,14,eu_ES,Barea aspertuta etzanda,,,
1128,14,be_BY,Нудны Sluggy ляжыць,,,
1129,14,bn_IN,একঘেয়েমিতে ক্লান্ত হয়ে শুয়ে পড়া স্লাগি,,,
1130,14,bn_BD,বিরক্ত স্লাগি শুয়ে আছে,,,
1131,14,bs,Puž golać se ležeći dosađuje,,,
1132,14,bg,Отегчен Sluggy в легнало положение,,,
1133,14,ca,Sluggy avorrit estirat a terra,,,
1134,14,zn_CN,鼻涕虫无聊地躺着,,,
1135,14,zn_HK,無聊躺著的 Sluggy,,,
1136,14,zn_TW,Sluggy 無聊地躺著,,,
1137,14,hr,Pužić leži i dosađuje se,,,
1138,14,cs,Znuděný ležící Sluggy,,,
1139,14,da,Sluggy ligger ned og keder sig,,,
1140,14,nl,"Verveelde, liggende Sluggy",,,
1141,14,et_EE,Igavlev Sluggy lamamas,,,
1142,14,fa,حلزون بی‌حوصله دراز کشیده,,,
1143,14,tl,Nababatong Sluggy na nakahiga,,,
1144,14,fi,Ikävystynyt ja makaava Sluggy,,,
1145,14,fr,Sluggy las allongé,,,
1146,14,fr_CA,Sluggy las allongé,,,
1147,14,gl_ES,Lesma aburrida e deitada no chan,,,
1148,14,ka_GE,მოწყენილი და დაწოლილი ტყლარწი,,,
1149,14,de,Gelangweilter liegender Sluggy,,,
1150,14,el,Ο Sluggy βαριέται και είναι ξαπλωμένος,,,
1151,14,gu_IN,કંટાળેલું સ્લગી આડું પડેલું,,,
1152,14,iw,סלאגי משועמם רובץ,,,
1153,14,hi,नीचे लेटा ऊबा हुआ स्लगी,,,
1154,14,hu,Csigabiga unalmában lefekszik,,,
1155,14,is_IS,Sluggy leiðist og liggur,,,
1156,14,in,Sluggy bosan berbaring,,,
1157,14,ga,Sluggy dubh dóite ina luí,,,
1158,14,it,Sluggy annoiato disteso,,,
1159,14,ja,退屈で横になっているスラッギー,,,
1160,14,kn_IN,ಬೇಸರದ ಸ್ಲಗ್ಗಿ ಕೆಳಗೆ ಉರುಳಾಡುವುದು,,,
1161,14,kk_KZ,Жерде зерігіп жатқан Слаги,,,
1162,14,km_KH,Sluggy ធុញទ្រាន់​ទម្រេត​ខ្លួន,,,
1163,14,ko,귀찮아서 가만히 누워 있는 달팽이,,,
1164,14,ky_KG,Зериккен Карсттык воронка жерде жатат,,,
1165,14,lo_LA,ສະລັກຈີທີ່ຮູ້ສຶກເບື່ອທີ່ນອນລົງ,,,
1166,14,lv,Sluggy garlaikots guļ,,,
1167,14,lt,Gulintis nuobodžiaujantis Sluggy,,,
1168,14,mk_MK,Слаги се досадува и лежи,,,
1169,14,ms_MY,Sluggy yang bosan terbaring di bawah,,,
1170,14,ml_IN,വിരസതയോടെ കിടക്കുന്ന സ്ലഗ്ഗി,,,
1171,14,mr_IN,कंटाळून खाली पडलेली स्लगी,,,
1172,14,my_ZG,လွဲေနေသာ ပ်င္းရိေနသည့္ ပက္က်ိေလး,,,
1173,14,mn_MN,Хэвтэж буй уйдсан Нялцгай биетэн,,,
1174,14,my_MM,လှဲနေသော ပျင်းရိနေသည့် ပက်ကျိလေး,,,
1175,14,ne_NP,पल्टिरहेको अल्छी लागेको स्लग्गि,,,
1176,14,nb,Liggende Sluggy som kjeder seg,,,
1177,14,or,ବିରକ୍ତ ହୋଇକି ତଳେ ପଡିଥିବା ସ୍ଲଗୀ,,,
1178,14,pl,Leżący znudzony Sluggy,,,
1179,14,pt_PT,Sluggy aborrecido deitado,,,
1180,14,pt_BR,Sluggy entediado deitado,,,
1181,14,pa_IN,ਸਲੱਗੀ ਲੇਟੇ ਹੋਏ ਬੋਰ ਹੁੰਦਾ ਹੋਇਆ,,,
1182,14,ro,Melcul plictisit zăcând pe jos,,,
1183,14,ru,Лежащий скучающий слизнячок,,,
1184,14,sr,Zelembać leži i dosađuje se,,,
1185,14,si_LK,කම්මැලි ස්ලගී වැතිරෙමින්,,,
1186,14,pl_SP,Sluggy leży zmierzły,,,
1187,14,sk,Unudený ležiaci Sluggy,,,
1188,14,sl,Zdolgočasen Sluggy leži,,,
1189,14,es_ES,Babosa aburrida tumbada,,,
1190,14,es_US,"Sluggy aburrido, acostado",,,
1191,14,sv,Sluggy ligger och är uttråkad,,,
1192,14,tg,Тӯқумшуллуки дилгиршуда дароз мекашад,,,
1193,14,ta_IN,கீழே படுத்துள்ள சலிப்பான ஸ்லக்கி,,,
1194,14,te_IN,విసుగ్గా పడుకున్న స్లగ్గి,,,
1195,14,tk,Içi gysdy Durgun ýatýar,,,
1196,14,th,หอยทากขี้เบื่อนอนเอนกาย,,,
1197,14,bo,སྣ་དྲུད་སུན་པོར་ཉལ་འདུག,,,
1198,14,tr,Yatmış sıkılan Sluggy,,,
1199,14,uk,Слимачок лежить і нудьгує,,,
1200,14,ur_PK,بیزار ہوکر نیچے لیٹا ہوا سلوگی,,,
1201,14,ug,زېرىكىپ ياتقان قۇرتچا,,,
1202,14,uz_UZ,Zerikkan Slaggy yotibdi,,,
1203,14,vi,Sluggy nằm chán chường,,,
1204,14,predefined,sticker_bored,,,
1205,15,en,Sluggy driving,,,
1206,15,en_US,Sluggy driving,,,
1207,15,en_CA,Sluggy driving,,,
1208,15,sq_AL,Sluggy duke ngarë makinën,,,
1209,15,ar,Sluggy يقود,,,
1210,15,hy_AM,Մեքենավարող կողինջ,,,
1211,15,as,গাড়ী চলাই থকা শ্লাগি,,,
1212,15,az_AZ,Sükan arxasında Slaggi,,,
1213,15,eu_ES,Barea gidatzen,,,
1214,15,be_BY,Sluggy кіруе аўтамабілям,,,
1215,15,bn_IN,স্লাগি ড্রাইভিং,,,
1216,15,bn_BD,স্লাগি গাড়ি চালাচ্ছে,,,
1217,15,bs,Puž golać vozi,,,
1218,15,bg,Sluggy шофира,,,
1219,15,ca,Sluggy conduint,,,
1220,15,zn_CN,鼻涕虫开车,,,
1221,15,zn_HK,Sluggy 開車,,,
1222,15,zn_TW,Sluggy 正在開車,,,
1223,15,hr,Pužić vozi,,,
1224,15,cs,Sluggy za volantem,,,
1225,15,da,Sluggy kører bil,,,
1226,15,nl,Sluggy rijdt,,,
1227,15,et_EE,Sluggy autot juhtimas,,,
1228,15,fa,حلزون در حال رانندگی,,,
1229,15,tl,Nagmamanehong Sluggy,,,
1230,15,fi,Sluggy ajaa,,,
1231,15,fr,Sluggy en train de conduire,,,
1232,15,fr_CA,Sluggy en train de conduire,,,
1233,15,gl_ES,Lesma conducindo un coche,,,
1234,15,ka_GE,ტყლარწი მძღოლი,,,
1235,15,de,Sluggy am Steuer,,,
1236,15,el,Ο Sluggy οδηγεί,,,
1237,15,gu_IN,વાહન ચલાવતું સ્લગી,,,
1238,15,iw,סלאגי נוהג,,,
1239,15,hi,ड्राइव करता हुआ स्लगी,,,
1240,15,hu,Csigabiga vezet,,,
1241,15,is_IS,Sluggy keyrir,,,
1242,15,in,Sluggy mengemudi,,,
1243,15,ga,Sluggy ag tiomáint,,,
1244,15,it,Sluggy che guida,,,
1245,15,ja,運転するスラッギー,,,
1246,15,kn_IN,ಸ್ಲಗ್ಗಿ ಡ್ರೈವಿಂಗ್,,,
1247,15,kk_KZ,Көлік жүргізіп келе жатқан Слаги,,,
1248,15,km_KH,Sluggy បើកបរ,,,
1249,15,ko,열심히 운전하는 달팽이,,,
1250,15,ky_KG,Карсттык воронка айдап бара жатат,,,
1251,15,lo_LA,ສະລັກຈີ້ກຳລັງຂັບລົດ,,,
1252,15,lv,Sluggy brauc pie stūres,,,
1253,15,lt,Sluggy vairuoja,,,
1254,15,mk_MK,Слаги вози,,,
1255,15,ms_MY,Sluggy memandu,,,
1256,15,ml_IN,ഡ്രൈവ് ചെയ്യുന്ന സ്ലഗ്ഗി,,,
1257,15,mr_IN,गाडी चालवणारी स्लगी,,,
1258,15,my_ZG,ကားေမာင္းေနေသာ ပက္က်ိေလး,,,
1259,15,mn_MN,Нялцгай биетэн жолоодож байна,,,
1260,15,my_MM,ကားမောင်းနေသော ပက်ကျိလေး,,,
1261,15,ne_NP,स्लग्गिले गाडि कुदाइरहेको,,,
1262,15,nb,Sluggy kjører bil,,,
1263,15,or,ଡ୍ରାଇଭିଂ କରୁଥିବା ସ୍ଲଗୀ,,,
1264,15,pl,Sluggy prowadzi pojazd,,,
1265,15,pt_PT,Sluggy a conduzir,,,
1266,15,pt_BR,Sluggy dirigindo,,,
1267,15,pa_IN,ਸਲੱਗੀ ਡ੍ਰਾਈਵ ਕਰਦੇ ਹੋਏ,,,
1268,15,ro,Melcul conducând,,,
1269,15,ru,Слизнячок за рулем,,,
1270,15,sr,Zelembać vozi,,,
1271,15,si_LK,ස්ලගී රිය පදවමින්,,,
1272,15,pl_SP,Sluggy keruje autym,,,
1273,15,sk,Sluggy za volantom,,,
1274,15,sl,Sluggy vozi,,,
1275,15,es_ES,Babosa conduciendo,,,
1276,15,es_US,Sluggy conduciendo,,,
1277,15,sv,Sluggy kör,,,
1278,15,tg,Тӯқумшуллук мошин меронад,,,
1279,15,ta_IN,வண்டி ஓட்டும் ஸ்லக்கி,,,
1280,15,te_IN,స్లగ్గి డ్రైవ్ చేస్తోంది,,,
1281,15,tk,Durgun sürýär,,,
1282,15,th,หอยทากขับรถ,,,
1283,15,bo,སྣ་དྲུད་ཀྱིས་རླངས་འཁོར་སྐོར།,,,
1284,15,tr,Araba süren Sluggy,,,
1285,15,uk,Слимачок за кермом,,,
1286,15,ur_PK,گاڑی چلاتا سلوگی,,,
1287,15,ug,ماشىنا ھەيدىگەن قۇرتچا,,,
1288,15,uz_UZ,Slaggy transport boshqarmoqda,,,
1289,15,vi,Sluggy lái xe,,,
1290,15,predefined,sticker_lets_go,,,
1291,16,en,Sluggy diving into ice cream,,,
1292,16,en_US,Sluggy diving into ice cream,,,
1293,16,en_CA,Sluggy diving into ice cream,,,
1294,16,sq_AL,Sluggy duke u hedhur në akullore,,,
1295,16,ar,Sluggy يغوص في المثلجات,,,
1296,16,hy_AM,Պաղպաղակի մեջ սուզվող կողինջ,,,
1297,16,as,আইচক্ৰীমত জপিওৱা শ্লাগি,,,
1298,16,az_AZ,Dondurma yeyən Slaggi,,,
1299,16,eu_ES,Barea izozkian murgiltzen,,,
1300,16,be_BY,Sluggy нырае ў марожанае,,,
1301,16,bn_IN,আইস স্ক্রিমে ঝাঁপ দিতে চলা স্লাগি,,,
1302,16,bn_BD,স্লাগি আইসক্রিমের মধ্যে ঝাপ দিচ্ছে,,,
1303,16,bs,Puž golać uranja u sladoled,,,
1304,16,bg,Sluggy се е потопил в сладолед,,,
1305,16,ca,Sluggy submergint-se en un gelat,,,
1306,16,zn_CN,跳进冰淇淋的鼻涕虫,,,
1307,16,zn_HK,Sluggy 跳進冰淇淋,,,
1308,16,zn_TW,Sluggy 投入冰淇淋的懷抱,,,
1309,16,hr,Pužić se baca na sladoled,,,
1310,16,cs,Sluggy nořící se do zmrzliny,,,
1311,16,da,Sluggy springer ned i en isdessert,,,
1312,16,nl,Sluggy duikt in ijs,,,
1313,16,et_EE,Sluggy jäätisesse sukeldumas,,,
1314,16,fa,حلزون در حال شیرجه در بستنی,,,
1315,16,tl,Sluggy nag-dive sa ice cream,,,
1316,16,fi,Sluggy sukeltaa jäätelöön,,,
1317,16,fr,Sluggy en train de plonger dans la crème glacée,,,
1318,16,fr_CA,Sluggy en train de plonger dans la crème glacée,,,
1319,16,gl_ES,Lesma saltando para tirarse dentro dun xeado,,,
1320,16,ka_GE,ნაყინში ჩაძირული ტყლარწი,,,
1321,16,de,Sluggy springt in Eiscreme,,,
1322,16,el,Ο Sluggy βουτάει σε παγωτό,,,
1323,16,gu_IN,આઇસ ક્રીમમાં ડૂબકી મારતું સ્લગી,,,
1324,16,iw,סלאגי טורף גלידה,,,
1325,16,hi,आइसक्रीम में कूदता हुआ स्लगी,,,
1326,16,hu,Csigabiga fejest ugrik a fagyiba,,,
1327,16,is_IS,Sluggy stingur sér ofan í ís,,,
1328,16,in,Sluggy terjun ke es krim,,,
1329,16,ga,Sluggy ag alpadh siar uachtar reoite,,,
1330,16,it,Sluggy che si lancia sul gelato,,,
1331,16,ja,アイスクリームに飛び込むスラッギー,,,
1332,16,kn_IN,ಐಸ್ ಕ್ರೀಮ್‍ಗೆ ಜಾರುವ ಸ್ಲಗ್ಗಿ,,,
1333,16,kk_KZ,Балмұздақтың ішінде жүзіп жүрген Слаги,,,
1334,16,km_KH,Sluggy លោត​ទៅ​រក​ការ៉េម,,,
1335,16,ko,아이스크림에 풍덩 빠져든 달팽이,,,
1336,16,ky_KG,Бал муздакка чөмүлүп жаткан Карсттык воронка,,,
1337,16,lo_LA,ສະລັກຈີ້ກຳລັງດຳນ້ຳລົງໄປຫາກະແລ້ມ,,,
1338,16,lv,Sluggy lec saldējumā,,,
1339,16,lt,Sluggy ryja ledus,,,
1340,16,mk_MK,Слаги се втурнува во сладолед,,,
1341,16,ms_MY,Sluggy melompat ke dalam ais krim,,,
1342,16,ml_IN,ഐസ് ക്രീമിൽ ആഴ്ന്നിറങ്ങുന്ന സ്ലഗ്ഗി,,,
1343,16,mr_IN,आइस्क्रिम मध्ये उडी मारणारी स्लगी,,,
1344,16,my_ZG,ေရခဲမုန္႔ထဲ ဒိုက္ဗင္ထိုးခ်ေနေသာ ပက္က်ိေလး,,,
1345,16,mn_MN,Нялцгай биетэн зайрмагт шумбаж байна,,,
1346,16,my_MM,ရေခဲမုန့်ထဲ ဒိုက်ဗင်ထိုးချနေသော ပက်ကျိလေး,,,
1347,16,ne_NP,आइस क्रिममा डाइभ हानिरहेको स्लग्गि,,,
1348,16,nb,Sluggy stuper oppi en iskrem,,,
1349,16,or,ଆଇସ୍ କ୍ରିମ୍ ଉପରକୁ ଲମ୍ୱ ପ୍ରଦାନ କରୁଥିବା ସ୍ଲଗୀ,,,
1350,16,pl,Sluggy nurkuje w lodach,,,
1351,16,pt_PT,Sluggy a mergulhar num gelado,,,
1352,16,pt_BR,Sluggy mergulhando no sorvete,,,
1353,16,pa_IN,ਸਲੱਗੀ ਆਈਸ ਕ੍ਰੀਮ ਵਿੱਚ ਛਾਲ ਮਾਰਦਾ ਹੋਇਆ,,,
1354,16,ro,Melcul aruncându-se în înghețată,,,
1355,16,ru,Слизнячок ныряет в мороженое,,,
1356,16,sr,Zelembać skače u sladoled,,,
1357,16,si_LK,ස්ලගී අයිස් ක්‍රීම්වලට කිමිදෙමින්,,,
1358,16,pl_SP,Sluggy nurkuje w lodach,,,
1359,16,sk,Sluggy noriaci sa do zmrzliny,,,
1360,16,sl,Sluggy skače v sladoled,,,
1361,16,es_ES,Babosa tirándose de cabeza a un helado,,,
1362,16,es_US,Sluggy saltando dentro de un helado,,,
1363,16,sv,Sluggy dyker ned i glass,,,
1364,16,tg,Тӯқумшуллук ба яхмос ғутта мезанад,,,
1365,16,ta_IN,பணிக்குழையத்தில் குதிக்கும் ஸ்லக்கி,,,
1366,16,te_IN,స్లగ్గి ఐస్ క్రీమ్‌లో ఈత కొడుతోంది,,,
1367,16,tk,Durgun doňdurmana bökýär,,,
1368,16,th,หอยทากพุ่งหลาวหาไอศกรีม,,,
1369,16,bo,འཁྱག་བག་ཏུ་ལྷུང་བའི་སྣ་དྲུད།,,,
1370,16,tr,Dondurmaya dalan Sluggy,,,
1371,16,uk,Слимачок пірнає в морозиво,,,
1372,16,ur_PK,سلوگی آئیس کریم پر کودتا ہوا,,,
1373,16,ug,مۇزقايماققا شۇڭغۇغان قۇرتچا,,,
1374,16,uz_UZ,Slaggy muzqaymoqqa sho‘ng‘imoqda,,,
1375,16,vi,Sluggy lặn vào kem,,,
1376,16,predefined,sticker_eating,,,
1377,17,en,Sleeping Sluggy,,,
1378,17,en_US,Sleeping Sluggy,,,
1379,17,en_CA,Sleeping Sluggy,,,
1380,17,sq_AL,Sluggy duke fjetur,,,
1381,17,ar,Sluggy نائم,,,
1382,17,hy_AM,Քնած կողինջ,,,
1383,17,as,শুই থকা শ্লাগি,,,
1384,17,az_AZ,Yatmış Slaggi,,,
1385,17,eu_ES,Barea lo,,,
1386,17,be_BY,Sluggy спіць,,,
1387,17,bn_IN,স্লিপিং স্লাগি,,,
1388,17,bn_BD,ঘুমন্ত স্লাগি,,,
1389,17,bs,Uspavani puž golać,,,
1390,17,bg,Спящ Sluggy,,,
1391,17,ca,Sluggy dormint,,,
1392,17,zn_CN,鼻涕虫在睡觉,,,
1393,17,zn_HK,睡覺的 Sluggy,,,
1394,17,zn_TW,睡覺中的 Sluggy,,,
1395,17,hr,Pužić spava,,,
1396,17,cs,Spící Sluggy,,,
1397,17,da,Sluggy sover,,,
1398,17,nl,Slapende Sluggy,,,
1399,17,et_EE,Magav Sluggy,,,
1400,17,fa,حلزون در حال خواب,,,
1401,17,tl,Natutulog na Sluggy,,,
1402,17,fi,Nukkuva Sluggy,,,
1403,17,fr,Sluggy en train de dormir,,,
1404,17,fr_CA,Sluggy en train de dormir,,,
1405,17,gl_ES,Lesma durmindo,,,
1406,17,ka_GE,მძინარე ტყლარწი,,,
1407,17,de,Schlafender Sluggy,,,
1408,17,el,Ο Sluggy κοιμάται,,,
1409,17,gu_IN,ઊંઘમાં સ્લગી,,,
1410,17,iw,סלאגי ישן,,,
1411,17,hi,सोता हुआ स्लगी,,,
1412,17,hu,Csigabiga alszik,,,
1413,17,is_IS,Sofandi Sluggy,,,
1414,17,in,Sluggy tidur,,,
1415,17,ga,Sluggy ina chodladh,,,
1416,17,it,Sluggy che dorme,,,
1417,17,ja,眠るスラッギー,,,
1418,17,kn_IN,ನಿದ್ರೆಯಲ್ಲಿರುವ ಸ್ಲಗ್ಗಿ,,,
1419,17,kk_KZ,Ұйықтап жатқан Слаги,,,
1420,17,km_KH,Sluggy កំពុង​គេង,,,
1421,17,ko,평온하게 자고 있는 달팽이,,,
1422,17,ky_KG,Уктап жаткан Карсттык воронка,,,
1423,17,lo_LA,ສະລັກຈີ້ນອນຫຼັບ,,,
1424,17,lv,Sluggy guļ,,,
1425,17,lt,Miegantis Sluggy,,,
1426,17,mk_MK,Слаги што спие,,,
1427,17,ms_MY,Sluggy tidur,,,
1428,17,ml_IN,ഉറങ്ങുന്ന സ്ലഗ്ഗി,,,
1429,17,mr_IN,झोपलेली स्लगी,,,
1430,17,my_ZG,အိပ္ေနေသာ ပက္က်ိေလး,,,
1431,17,mn_MN,Унтаж буй Нялцгай биетэн,,,
1432,17,my_MM,အိပ်နေသော ပက်ကျိလေး,,,
1433,17,ne_NP,सुतिरहेको स्लग्गि,,,
1434,17,nb,Sovende Sluggy,,,
1435,17,or,ନିଦ୍ରାଳୁ ସ୍ଲଗୀ,,,
1436,17,pl,Śpiący Sluggy,,,
1437,17,pt_PT,Sluggy a dormir,,,
1438,17,pt_BR,Sluggy dormindo,,,
1439,17,pa_IN,ਸੌਂਦਾ ਸਲੱਗੀ,,,
1440,17,ro,Melcul dormind,,,
1441,17,ru,Спящий слизнячок,,,
1442,17,sr,Zelembać spava,,,
1443,17,si_LK,නිදන ස්ලගී,,,
1444,17,pl_SP,Śpiōncy Sluggy,,,
1445,17,sk,Spiaci Sluggy,,,
1446,17,sl,Speči Sluggy,,,
1447,17,es_ES,Babosa durmiendo,,,
1448,17,es_US,Sluggy durmiendo,,,
1449,17,sv,Sovande Sluggy,,,
1450,17,tg,Тӯқумшуллук хоб меравад,,,
1451,17,ta_IN,உறங்கும் ஸ்லக்கி,,,
1452,17,te_IN,నిద్రపోతున్న స్లగ్గి,,,
1453,17,tk,Ukudaky Durgun,,,
1454,17,th,หอยทากหลับไหล,,,
1455,17,bo,གཉིད་པའི་སྣ་དྲུད།,,,
1456,17,tr,Uyuyan Sluggy,,,
1457,17,uk,Слимачок спить,,,
1458,17,ur_PK,سوتا ہوا سلوگی,,,
1459,17,ug,ئۇخلاق قۇرتچا,,,
1460,17,uz_UZ,Uxlayotgan Slaggy,,,
1461,17,vi,Sluggy đang ngủ,,,
1462,17,predefined,sticker_sleeping,,,
1463,18,en,Drunk Sluggy,,,
1464,18,en_US,Drunk Sluggy,,,
1465,18,en_CA,Drunk Sluggy,,,
1466,18,sq_AL,Sluggy i pirë,,,
1467,18,ar,Sluggy سكران,,,
1468,18,hy_AM,Հարբած կողինջ,,,
1469,18,as,মদ খোৱা শ্লাগি,,,
1470,18,az_AZ,Sərxoş Slaggi,,,
1471,18,eu_ES,Barea mozkorra,,,
1472,18,be_BY,П’яны Sluggy,,,
1473,18,bn_IN,ড্রাঙ্ক স্লাগি,,,
1474,18,bn_BD,মাতাল স্লাগি,,,
1475,18,bs,Pijani puž golać,,,
1476,18,bg,Пиян Sluggy,,,
1477,18,ca,Sluggy begut,,,
1478,18,zn_CN,喝醉的鼻涕虫,,,
1479,18,zn_HK,喝醉的 Sluggy,,,
1480,18,zn_TW,醉醺醺的 Sluggy,,,
1481,18,hr,Pijani pužić,,,
1482,18,cs,Opilý Sluggy,,,
1483,18,da,Sluggy er fuld,,,
1484,18,nl,Dronken Sluggy,,,
1485,18,et_EE,Purjus Sluggy,,,
1486,18,fa,حلزون مست,,,
1487,18,tl,Lasing na Sluggy,,,
1488,18,fi,Juopunut Sluggy,,,
1489,18,fr,Sluggy saoul,,,
1490,18,fr_CA,Sluggy saoul,,,
1491,18,gl_ES,Lesma bébeda,,,
1492,18,ka_GE,მთვრალი ტყლარწი,,,
1493,18,de,Betrunkener Sluggy,,,
1494,18,el,Μεθυσμένος Sluggy,,,
1495,18,gu_IN,નશામાં સ્લગી,,,
1496,18,iw,סלאגי שיכור,,,
1497,18,hi,नशे में धुत्त स्लगी,,,
1498,18,hu,Csigabiga részeg,,,
1499,18,is_IS,Drukkinn Sluggy,,,
1500,18,in,Sluggy mabuk,,,
1501,18,ga,Sluggy ar meisce,,,
1502,18,it,Sluggy ubriaco,,,
1503,18,ja,酔っぱらっているスラッギー,,,
1504,18,kn_IN,ಡ್ರಂಕ್ ಸ್ಲಗ್ಗಿ,,,
1505,18,kk_KZ,Мас Слаги,,,
1506,18,km_KH,Sluggy ស្រវឹង,,,
1507,18,ko,칵테일 잔 속의 만취한 달팽이,,,
1508,18,ky_KG,Мас Карсттык воронка,,,
