_id,url,savePath,tempPath,name,chunkCount,status,curBytes,totalBytes,eTag,onlyWifi,force,retryCount,extra,mimeType,title,notificationEnable,notificationVisibility,isFirstDownload,isFirstSuccess,needHttpsToHttpRetry,downloadTime,packageName,md5,retryDelay,curRetryTime,retryDelayStatus,defaultHttpServiceBackUp,chunkRunnableReuse,retryDelayTimeArray,chunkDowngradeRetry,backUpUrlsStr,backUpUrlRetryCount,realDownloadTime,retryScheduleMinutes,independentProcess,auxiliaryJsonobjectString,iconUrl,appVersionCode,taskId
-741429431,https://v19-us.tiktokcdn.com/ea0d03b8bd4c7f3b0e46bc948547d193/60cc5c39/video/tos/alisg/tos-alisg-v-0000/8d0f9b4b0a0f43d19f893f2e6b39d4c1/?a=1233&br=3334&bt=1667&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106180241080101071301830FBE17CC&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amp1bGhxc3ZqNjMzODYzM0ApODxnO2gzZ2Q1NzQ2ZWk6ZGdvZi9eYmcwaDFgLS1kMDRzc2FhL14xL2A1MS4tLzQzYjQ6Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6974120457528167681,1,-3,4671841,4671841,,0,0,0,,,,0,0,0,0,0,121869,,aa2a4fe4f24604858c345e2c1434f43b,0,0,0,1,0,,0,"[""https:\/\/v16m-us.tiktokcdn.com\/a93bf59db80de0fa7e1f6922a5c83767\/60cc5c39\/video\/tos\/alisg\/tos-alisg-v-0000\/8d0f9b4b0a0f43d19f893f2e6b39d4c1\/?a=1233&br=3334&bt=1667&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106180241080101071301830FBE17CC&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amp1bGhxc3ZqNjMzODYzM0ApODxnO2gzZ2Q1NzQ2ZWk6ZGdvZi9eYmcwaDFgLS1kMDRzc2FhL14xL2A1MS4tLzQzYjQ6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c34gks3pjneeai2rigrg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,121401283443,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":3,""dbjson_last_start_download_time"":1623984069192,""dbjson_key_first_speed_time"":465,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":450,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,3ef16a1b-0658-4ab5-863f-7cc7b614263d
-691147592,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/d8f44a82c56a7ae1130c2a8804dcf330.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/d8f44a82c56a7ae1130c2a8804dcf330,,/faaacb6e0faefb6f6440da160cd6419c,1,-3,1109233,1109233,,0,0,0,,application/zip,,0,0,0,0,0,16296,,,0,0,0,1,0,,0,,0,15717487025,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1618092183860,""dbjson_key_first_speed_time"":578,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":548,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
-547600092,https://sf16-muse-va.ibytedtos.com/obj/im-resource-muse/6867705012525465605,/data/user/0/com.zhiliaoapp.musically/files/im_resources/STICKER/,,6867705003876810758_20200902020258.zip,1,-3,3252319,3252319,,0,0,0,,,,0,0,0,0,0,668,,,0,0,0,1,0,,0,,0,486838489,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""emoji_resources_manager"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":4,""dbjson_last_start_download_time"":1617510695627,""dbjson_key_first_speed_time"":179,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":165,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
-412555255,https://v19-us.tiktokcdn.com/ff0a1cba7838feb25e574bdea52f4db3/60ef84e1/video/tos/useast2a/tos-useast2a-ve-0068c003/f5e1398864c9411298f32edc8466581a/?a=1233&br=2276&bt=1138&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202107141844010101071291171809DE42&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzM0aDw6Zjt3NjMzNzczM0ApZzdpOTNnZGU4N2Q3OGU8aGdebDI0cjRncmpgLS1kMTZzc2AxYy42M2NiYF9fLTQuYS46Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6984483948357373189,1,-3,2212417,2212417,,0,0,0,,,,0,0,0,0,0,937,,aab43af4655c45e3b2396f847a79d0f4,0,0,0,1,0,,0,"[""https:\/\/v16m-us.tiktokcdn.com\/5f5f23b68683c998544410bccf7b7bc6\/60ef84e1\/video\/tos\/useast2a\/tos-useast2a-ve-0068c003\/f5e1398864c9411298f32edc8466581a\/?a=1233&br=2276&bt=1138&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202107141844010101071291171809DE42&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzM0aDw6Zjt3NjMzNzczM0ApZzdpOTNnZGU4N2Q3OGU8aGdebDI0cjRncmpgLS1kMTZzc2AxYy42M2NiYF9fLTQuYS46Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v09044g40000c3mtu8jc77u97e51o0a0&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,680567864,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1626288242641,""dbjson_key_first_speed_time"":254,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":247,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,ff9b9186-e4a2-4a38-bc6b-a606e2daba3c
-410879465,https://v16m-us.tiktokcdn.com/6ed042769c6bfeb043a2987c74a08c69/60a0eb8f/video/tos/alisg/tos-alisg-v-0000/99222ac19f344253819a39a87656c321/?a=1233&br=3894&bt=1947&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=20210516035303010192052016251A5F73&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2d2NHR2OXduNTMzODYzM0ApZGhlaDk7aWVnNzUzPDlmNGdtbmEyZ2pqcmNgLS1kMDRzczAtYGFgMjVhYjVfYTZgYy86Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6962388954163236098,1,-3,3754517,3754517,,0,0,0,,video/mp4,,0,0,0,0,0,12477,,b8765de5abe7eaa245d54ea5fb76edb5,0,0,0,1,0,,0,"[""https:\/\/v19-us.tiktokcdn.com\/30d3aec24f651d2bfe2ff3fe2bfbe61e\/60a0eb8f\/video\/tos\/alisg\/tos-alisg-v-0000\/99222ac19f344253819a39a87656c321\/?a=1233&br=3894&bt=1947&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=20210516035303010192052016251A5F73&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2d2NHR2OXduNTMzODYzM0ApZGhlaDk7aWVnNzUzPDlmNGdtbmEyZ2pqcmNgLS1kMDRzczAtYGFgMjVhYjVfYTZgYy86Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2fkutm6msjq51dsqdp0&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,12270827651,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":5,""dbjson_last_start_download_time"":1621137185340,""dbjson_key_first_speed_time"":200,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":192,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
-392206760,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/11b6c93950c15cbb12b07ed9845f5bbf.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/11b6c93950c15cbb12b07ed9845f5bbf,,/7a5f1a1ae31dc1aa30b71176be92f7c4,1,-3,515557,515557,,0,0,0,,application/zip,,0,0,0,0,0,8248,,,0,0,0,1,0,,0,,0,7959740986,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1618092219674,""dbjson_key_first_speed_time"":284,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":276,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
-389053452,https://v39-us.tiktokcdn.com/4b0b95ea986f787db45d6d09f4df2ee4/60ce820b/video/tos/alisg/tos-alisg-v-0000/d939b756dfed49d391574f893229e385/?a=1233&br=3244&bt=1622&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106191746410101071301840B745F44&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzppdnZwOTQ2NjMzODYzM0ApNzc4OzllNWUzNzs0M2ZpNmcvZWtnNTRkcTJgLS1kMDRzczViNjU0YTNiYl5hNDBhNV86Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6974836873512488193,1,-3,8925009,8925009,,0,0,0,,video/mp4,,0,0,0,0,0,111883,,de20d126f36ed3d952c05477158f9ddf,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/d939b756dfed49d391574f893229e385\/?VExpiration=1624146443&VSignature=c3f7645509b9ed3c6c5ed6faf90d5b20&a=1233&br=3244&bt=1622&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106191746410101071301840B745F44&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzppdnZwOTQ2NjMzODYzM0ApNzc4OzllNWUzNzs0M2ZpNmcvZWtnNTRkcTJgLS1kMDRzczViNjU0YTNiYl5hNDBhNV86Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c353t1g67m8sjsnfh720&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,111042085166,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":3,""dbjson_last_start_download_time"":1624124802399,""dbjson_key_first_speed_time"":839,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":808,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,66ef1822-09c9-4c3a-8138-423c5bf34520
-349177600,https://v16m-us.tiktokcdn.com/f9858eec27d3fe7fe27d979d2bddf015/60c69b6f/video/tos/alisg/tos-alisg-v-0000/b628e233746a4751b10d263aebb39c8d/?a=1233&br=1274&bt=637&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202106131757030101920611631C090812&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=anF1cjU6ZmpqNjMzODYzM0ApOjkzOGdmZGRpNzw5MzkzZ2cxbGUwbzUyZi1gLS1kMDRzczFjLTM0MzEtLWJiYjQyLTM6Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6971866408418364673,1,-3,2582718,2582718,,0,0,0,,video/mp4,,0,0,0,0,0,418,,07c15cc751bf5f4e4857bd0a123b5f89,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/b628e233746a4751b10d263aebb39c8d\/?VExpiration=1623628655&VSignature=332131794cfb6c63eb3bd896705ad9da&a=1233&br=1274&bt=637&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202106131757030101920611631C090812&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=anF1cjU6ZmpqNjMzODYzM0ApOjkzOGdmZGRpNzw5MzkzZ2cxbGUwbzUyZi1gLS1kMDRzczFjLTM0MzEtLWJiYjQyLTM6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c30gig5c87r23ohron4g&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,269227187,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1623607023586,""dbjson_key_first_speed_time"":140,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":127,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,66bb2d30-a816-4a24-af3b-804ba8e265a5
-335291688,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/c2e8f593ba29e31d847c1022256e8b27.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/c2e8f593ba29e31d847c1022256e8b27,,/6a9ac13940a80a6388639eba4ae20a82,1,-3,203621,203621,,0,0,0,,application/zip,,0,0,0,0,0,13159,,,0,0,0,1,0,,0,,0,12576407600,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":3,""dbjson_last_start_download_time"":1618092183863,""dbjson_key_first_speed_time"":580,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":553,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
-325872630,https://v16m-us.tiktokcdn.com/53461c2d6853fd2a0f7c9b63a09225ed/60b9ff0c/video/tos/alisg/tos-alisg-v-0000/7c9dd518235b4cbe97ed158cdf2b9245/?a=1233&br=1290&bt=645&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=2021060404221901010712911433EF9B2C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=amg5cG50azlzNTMzODYzM0ApZWY8M2VpOmRpNzZlNjVpNGdnZ3IuZS0ta29gLS1kMDRzczBeNS1jMGMxNjMwMDVjNi46Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6969270560614321410,1,-3,4110027,4110027,,0,0,0,,video/mp4,,0,0,0,0,0,616,,a5a0e5e6df46ad021a429e4bca982157,0,0,0,1,0,,0,"[""https:\/\/v19-us.tiktokcdn.com\/7944852e5c03f5ef904da616210a2be6\/60b9ff0c\/video\/tos\/alisg\/tos-alisg-v-0000\/7c9dd518235b4cbe97ed158cdf2b9245\/?a=1233&br=1290&bt=645&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=2021060404221901010712911433EF9B2C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=amg5cG50azlzNTMzODYzM0ApZWY8M2VpOmRpNzZlNjVpNGdnZ3IuZS0ta29gLS1kMDRzczBeNS1jMGMxNjMwMDVjNi46Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2rpn60h0qhk1mu6jejg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,452300572,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":10,""dbjson_last_start_download_time"":1622780538953,""dbjson_key_first_speed_time"":157,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":138,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,e91d0f89-cdb4-4f57-afc5-429b40a182f6
-319077265,https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/special_plus_easter_egg.png,/data/user/0/com.zhiliaoapp.musically/files/superentrance,,special_plus_icon.png,1,-3,11695,11695,,0,1,0,,,,0,0,0,0,0,193,,,0,0,0,1,0,,0,,0,4713125,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":69,""dbjson_last_start_download_time"":1617510743443,""dbjson_key_first_speed_time"":187,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":144,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
-308065679,https://v21-us.tiktokcdn.com/video/tos/alisg/tos-alisg-v-0000/548f2e0994bb4d8eb5e6b07317771b82/?VExpiration=1622622341&VSignature=7ef7861502fd092f04bf453868d2130c&a=1233&br=1690&bt=845&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021060202250701010713018839CF1FD0&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amhrbWVrb2hkNTMzODYzM0ApM2c8aTU6M2Q3N2U0NDszO2c1L2Nqamg1MG9gLS1kMDRzc2NeNTQxY14vLy4zNS40YzM6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6968948053256555777,1,-3,3661181,3661181,,0,0,0,,video/mp4,,0,0,0,0,0,1782,,77aeb19cf0a493ca230624b3cf517c02,0,0,0,1,0,,0,"[""https:\/\/v39-us.tiktokcdn.com\/32a58fdb41a7c7a9a21e92e78bbd325a\/60b74085\/video\/tos\/alisg\/tos-alisg-v-0000\/548f2e0994bb4d8eb5e6b07317771b82\/?a=1233&br=1690&bt=845&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021060202250701010713018839CF1FD0&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amhrbWVrb2hkNTMzODYzM0ApM2c8aTU6M2Q3N2U0NDszO2c1L2Nqamg1MG9gLS1kMDRzc2NeNTQxY14vLy4zNS40YzM6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2ra3e8lkhmbmjfh2e8g&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,1627473697,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":24,""dbjson_last_start_download_time"":1622600709180,""dbjson_key_first_speed_time"":153,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":135,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,0e9a5d49-7a5f-4df2-b10d-3b3d31f4e617
-259337374,https://sf16-muse-va.ibytedtos.com/obj/im-resource-muse/6867338072879529989,/data/user/0/com.zhiliaoapp.musically/files/im_resources/STICKER/,,6867338069905768453_20200901021903.zip,1,-3,3108293,3108293,,0,0,0,,,,0,0,0,0,0,439,,,0,0,0,1,0,,0,,0,294862760,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""emoji_resources_manager"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":8,""dbjson_last_start_download_time"":1617510695627,""dbjson_key_first_speed_time"":143,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":130,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
-244745534,https://v19-us.tiktokcdn.com/6614246ce1c028d15cc26bfa937d5a84/60cc5c33/video/tos/alisg/tos-alisg-v-0000/320209e556404fa5a4fc684c1030929f/?a=1233&br=1472&bt=736&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202106180241080101071301830FBE17CC&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=ajpqb2VuNnFtNjMzODYzM0ApNWRlOjg8NDs1N2Y3ZTQ7ZGctcy9eNWJvaTFgLS1kMDRzczJjXzM2Ni0uYmNfNjExNGE6Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6974176474546949378,1,-3,1428387,1428387,,0,0,0,,,,0,0,0,0,0,21818,,b2325084cc1c671f3914b6b5bae1b956,0,0,0,1,0,,0,"[""https:\/\/v16m-us.tiktokcdn.com\/9d56dcf51180c7bf3396097efe6892b0\/60cc5c33\/video\/tos\/alisg\/tos-alisg-v-0000\/320209e556404fa5a4fc684c1030929f\/?a=1233&br=1472&bt=736&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202106180241080101071301830FBE17CC&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=ajpqb2VuNnFtNjMzODYzM0ApNWRlOjg8NDs1N2Y3ZTQ7ZGctcy9eNWJvaTFgLS1kMDRzczJjXzM2Ni0uYmNfNjExNGE6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c34jlnr3ek8bal2gv70g&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,21346766763,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1623984069192,""dbjson_key_first_speed_time"":466,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":449,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,80deb793-1b3a-4222-9059-812092b45d60
-235261409,https://v39-us.tiktokcdn.com/d435197d1c59f63a38c0524908cbbdc5/60a0ea1a/video/tos/alisg/tos-alisg-v-0000/67f73b1a17bc4e3bbb39b38bf0cfc2d5/?a=1233&br=1650&bt=825&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202105160347000101920560674D1801C3&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2t1PGVlcGpzNTMzODYzM0ApZmdmN2g3aDxkN2Q2ZTkzOmctNmlkcC9iX2JgLS1kMDRzczAzMjNeXjZfLV42NDYwNjE6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6961922601321073921,1,-3,642542,642542,,0,0,0,,video/mp4,,0,0,0,0,0,40790,,8528d105ea8abb3ae71775511fbf2948,0,0,0,1,0,,0,"[""https:\/\/v25-us.tiktokcdn.com\/7a6b9e0f0b202f1fcad79849ab96b40b\/60a0ea1a\/video\/tos\/alisg\/tos-alisg-v-0000\/67f73b1a17bc4e3bbb39b38bf0cfc2d5\/?a=1233&br=1650&bt=825&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202105160347000101920560674D1801C3&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2t1PGVlcGpzNTMzODYzM0ApZmdmN2g3aDxkN2Q2ZTkzOmctNmlkcC9iX2JgLS1kMDRzczAzMjNeXjZfLV42NDYwNjE6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2epbgem2bsbg9lr9h00&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,37752556340,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":5,""dbjson_last_start_download_time"":1621136821711,""dbjson_key_first_speed_time"":3034,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":3018,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
-190945141,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/cbac30539ef1f6577a3769ad3e3c45d1.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/cbac30539ef1f6577a3769ad3e3c45d1,,/294c692d53ca726ee6648d8910197b45,1,-3,228913,228913,,0,0,0,,application/zip,,0,0,0,0,0,3807,,,0,0,0,1,0,,0,,0,3362442238,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1618092237209,""dbjson_key_first_speed_time"":439,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":432,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
-55956103,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/49ae1b6ae2234d3547231039142f1718.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/49ae1b6ae2234d3547231039142f1718,,/feeb216610c1e03b3b03f858a4dad728,1,-3,705844,705844,,0,0,0,,application/zip,,0,0,0,0,0,12450,,,0,0,0,1,0,,0,,0,11867624006,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":3,""dbjson_last_start_download_time"":1618092183864,""dbjson_key_first_speed_time"":580,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":554,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
