_id,media_id,_data,_size,format,date_added,date_modified,mime_type,title,description,_display_name,picasa_id,orientation,datetaken,mini_thumb_magic,bucket_id,bucket_display_name,isprivate,duration,bookmark,artist,album,resolution,tags,category,language,media_type,old_id,is_drm,width,height,owner_package_name,color_standard,color_transfer,color_range,_hash,is_pending,date_expires,is_trashed,group_id,primary_directory,secondary_directory,document_id,instance_id,original_document_id,relative_path,volume_name,date_touched,datetime,latitude,longitude,addr,is_favorite,is_hide,sef_file_type,sef_file_sub_type,sef_file_types,burst_group_id,best_image,reusable,spherical_mosaic,smartcrop_rect,smartcrop_rect_ratio,image_clusterid,image_quality,image_screener,captured_url,captured_app,is_360_video,recordingtype,recording_mode,type3dvideo,is_hdr10_video,video_view_mode,video_codec_info,audio_codec_info,resumePos,isPlayed,group_type,cloud_server_id,cloud_revision,hash,cloud_thumb_path,cloud_cached_path,_data2,cloud_server_path,cloud_original_size,is_cloud,dirty,deleted,timestamp,generation_added,generation_modified,xmp,original_file_hash,date_metadata,date_restored,revitalized_type,revitalized_time,revitalized_path,dynamic_view_info,need_parse
2147483693,75,/storage/emulated/0/DCIM/Camera/20210606_212107.jpg,4872924,14336,1623028867,1623028867,image/jpeg,20210606_212107,,20210606_212107.jpg,,0.0,1623028867503,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483693,,,,,,DCIM/Camera/,external_primary,,1623028867503,33.79685974121094,-78.74214172363281,"United States|South Carolina|Horry County|North Myrtle Beach|null|null|Highway 17 South|null|null|4815 Hwy 17 S, North Myrtle Beach, SC 29582, USA",0,,,,",2721,",,,,,"2300,340,4025,1020,2125,0,4030,1905,2100,0,3530,1905,1490,0,4030,1905,2100,0,3170,1905,645,0,4030,1905","0.5707196,0.17847769,0.9987593,0.53543305,0.5272953,0.0,1.0,1.0,0.5210918,0.0,0.87593055,1.0,0.36972705,0.0,1.0,1.0,0.5210918,0.0,0.7866005,1.0,0.16004963,0.0,1.0,1.0",38.0,1.0,"blur=0.285491,brightnessMean=0.406329,contrast=0.769531,featureNumber=0.487973,featurePointDistribution=0.556688,motionBlur=0.148283,outFocusBackground=0.854144,overExposure=0.001416,skylineIncline=0.111408,underExposure=0.007078,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1623262867588,362,365,,,1623028867520.0,,,,,,
2147483694,76,/storage/emulated/0/DCIM/Camera/20210606_212108.jpg,2603482,14336,1623028870,1623028870,image/jpeg,20210606_212108,,20210606_212108.jpg,,0.0,1623028869000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483694,,,,,,DCIM/Camera/,external_primary,,1623028869000,33.79685974121094,-78.74214172363281,"United States|South Carolina|Horry County|North Myrtle Beach|null|null|Highway 17 South|null|null|4815 Hwy 17 S, North Myrtle Beach, SC 29582, USA",0,,,,",2721,",,,,,"140,680,1150,1560,95,0,2000,1905,95,0,1525,1905,95,0,2635,1905,80,0,1150,1905,95,0,3480,1905","0.034739453,0.35695538,0.2853598,0.81889766,0.023573201,0.0,0.49627793,1.0,0.023573201,0.0,0.37841192,1.0,0.023573201,0.0,0.65384614,1.0,0.019851116,0.0,0.2853598,1.0,0.023573201,0.0,0.8635236,1.0",37.0,1.0,"blur=0.275636,brightnessMean=0.364478,contrast=0.757813,featureNumber=0.489472,featurePointDistribution=0.694047,motionBlur=0.428565,outFocusBackground=0.845465,overExposure=0.001563,skylineIncline=0.011577,underExposure=0.002397,totalQuality=0.999999",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1623262867563,367,369,,,1623028869026.0,,,,,,
2147483695,77,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210614-123618_Gmail.jpg,659283,14336,1623688578,1623688578,image/jpeg,Screenshot_20210614-123618_Gmail,,Screenshot_20210614-123618_Gmail.jpg,,,1623688578528,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483695,,,,,,DCIM/Screenshots/,external_primary,,1623688578528,,,,0,,,,,,,,,"153,651,1041,1953,0,813,1080,1893,0,513,1080,1953,0,975,1080,1785,0,303,1080,2223,0,1056,1080,1665","0.14166667,0.2855263,0.9638889,0.85657895,0.0,0.35657895,1.0,0.83026314,0.0,0.225,1.0,0.85657895,0.0,0.4276316,1.0,0.78289473,0.0,0.13289474,1.0,0.975,0.0,0.4631579,1.0,0.7302632",42.0,1.0,"blur=0.078137,brightnessMean=0.889889,contrast=0.773438,featureNumber=0.555249,featurePointDistribution=0.932291,motionBlur=0.203810,outFocusBackground=0.949470,overExposure=0.761452,skylineIncline=0.011577,underExposure=0.000007,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1623688596073,403,406,,,,,,,,,
2147483696,78,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210615-134318_Google Play Store.jpg,541282,14336,1623778998,1623778999,image/jpeg,Screenshot_20210615-134318_Google Play Store,,Screenshot_20210615-134318_Google Play Store.jpg,,,1623778998834,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483696,,,,,,DCIM/Screenshots/,external_primary,,1623778998834,,,,0,,,,,,,,,"270,732,846,1383,0,681,1080,1761,0,702,1080,2142,0,573,1080,1383,0,0,1080,1920,0,732,1080,1341","0.25,0.32105264,0.78333336,0.60657895,0.0,0.2986842,1.0,0.77236843,0.0,0.30789474,1.0,0.9394737,0.0,0.2513158,1.0,0.60657895,0.0,0.0,1.0,0.84210527,0.0,0.32105264,1.0,0.5881579",43.0,1.0,"blur=0.002280,brightnessMean=0.968181,contrast=0.539063,featureNumber=0.552379,featurePointDistribution=0.773163,motionBlur=0.399401,outFocusBackground=0.962949,overExposure=0.907727,skylineIncline=0.011577,underExposure=0.000040,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1623779011907,408,410,,,,,,,,,
2147483697,79,/storage/emulated/0/DCIM/Camera/20210618_004258.jpg,576570,14336,1623991378,1623991378,image/jpeg,20210618_004258,,20210618_004258.jpg,,0.0,1623991378000,,-1739773001,Camera,,,,,,928×932,,,,1,,0,928,932,com.sec.android.app.camera,,,,,0,,0,2147483697,,,,,,DCIM/Camera/,external_primary,,1623991378000,37.23527908325195,-80.43694305419922,"United States|Virginia|Montgomery County|Blacksburg|null|null|Claytor Square|null|null|817 Claytor Square, Blacksburg, VA 24060, USA",0,,2960.0,,",2960,",,,,,"132,133,795,832,0,0,928,928,107,0,806,932,0,133,928,829,189,0,713,932,0,199,928,721","0.14224137,0.14270386,0.85668105,0.8927039,0.0,0.0,1.0,0.99570817,0.11530172,0.0,0.8685345,1.0,0.0,0.14270386,1.0,0.889485,0.2036638,0.0,0.76831895,1.0,0.0,0.21351932,1.0,0.77360517",44.0,1.0,"blur=0.525382,brightnessMean=0.671156,contrast=0.804688,featureNumber=0.571198,featurePointDistribution=0.997466,motionBlur=0.047768,outFocusBackground=0.778865,overExposure=0.017220,skylineIncline=0.011577,underExposure=0.093505,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382522730,419,424,,,,,1.0,1626382522721.0,/sdcard/.face/.revitalimage/20210618_004258_1626382513390.jpg,,
2147483698,80,/storage/emulated/0/DCIM/Camera/20210618_004330.jpg,642502,14336,1623991410,1623991410,image/jpeg,20210618_004330,,20210618_004330.jpg,,0.0,1623991410000,,-1739773001,Camera,,,,,,1296×1304,,,,1,,0,1296,1304,com.sec.android.app.camera,,,,,0,,0,2147483698,,,,,,DCIM/Camera/,external_primary,,1623991410000,37.23527908325195,-80.4366683959961,"United States|Virginia|Montgomery County|Blacksburg|null|null|Claytor Square|null|null|820 Claytor Square, Blacksburg, VA 24060, USA",0,,2960.0,,",2960,",,,,,"184,186,1156,1164,0,0,1296,1296,178,0,1156,1304,0,186,1296,1158,268,0,1002,1304,0,278,1296,1008","0.14197531,0.14263804,0.8919753,0.892638,0.0,0.0,1.0,0.993865,0.13734567,0.0,0.8919753,1.0,0.0,0.14263804,1.0,0.8880368,0.20679012,0.0,0.7731481,1.0,0.0,0.21319018,1.0,0.77300614",44.0,1.0,"blur=0.985717,brightnessMean=0.693180,contrast=0.730469,featureNumber=0.503072,featurePointDistribution=0.999940,motionBlur=0.125307,outFocusBackground=0.615574,overExposure=0.000688,skylineIncline=0.000000,underExposure=0.016833,totalQuality=0.999999",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1623991448944,426,431,,,,,,,,,
2147483699,101,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210702-015350_All Cars.jpg,597574,14336,1625205230,1625205231,image/jpeg,Screenshot_20210702-015350_All Cars,,Screenshot_20210702-015350_All Cars.jpg,,,1625205230818,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483699,,,,,,DCIM/Screenshots/,external_primary,,1625205230818,,,,0,,,,,,,,,"75,324,1002,2196,0,324,1080,1404,0,324,1080,1764,0,324,1080,1134,0,276,1080,2196,0,324,1080,933","0.06944445,0.14210527,0.92777777,0.9631579,0.0,0.14210527,1.0,0.6157895,0.0,0.14210527,1.0,0.7736842,0.0,0.14210527,1.0,0.49736843,0.0,0.12105263,1.0,0.9631579,0.0,0.14210527,1.0,0.40921053",67.0,1.0,"blur=0.614409,brightnessMean=0.429317,contrast=0.882813,featureNumber=0.502087,featurePointDistribution=0.501968,motionBlur=0.424979,outFocusBackground=0.824103,overExposure=0.054411,skylineIncline=0.011577,underExposure=0.252702,totalQuality=0.999767",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332600,458,461,,,,,,,,,
2147483700,102,/storage/emulated/0/DCIM/Camera/20210703_192737.jpg,2628833,14336,1625354860,1625354860,image/jpeg,20210703_192737,,20210703_192737.jpg,,0.0,1625354857000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483700,,,,,,DCIM/Camera/,external_primary,,1625354857000,37.22492599487305,-80.41580200195312,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"324,234,3780,2106,822,0,3006,2184,1152,0,2790,2184,492,0,3402,2184,1314,0,2544,2184,0,0,3882,2184","0.0703125,0.10714286,0.8203125,0.96428573,0.17838542,0.0,0.65234375,1.0,0.25,0.0,0.60546875,1.0,0.106770836,0.0,0.73828125,1.0,0.28515625,0.0,0.5520833,1.0,0.0,0.0,0.84244794,1.0",54.0,1.0,"blur=0.082188,brightnessMean=0.528650,contrast=0.820313,featureNumber=0.744302,featurePointDistribution=0.530076,motionBlur=0.590393,outFocusBackground=0.916047,overExposure=0.003539,skylineIncline=0.501774,underExposure=0.001117,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028786,463,466,,,1625354857721.0,,,,,,
2147483701,103,/storage/emulated/0/DCIM/Camera/20210703_192751.jpg,1977124,14336,1625354873,1625354873,image/jpeg,20210703_192751,,20210703_192751.jpg,,90.0,1625354871000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483701,,,,,,DCIM/Camera/,external_primary,,1625354871000,37.22492599487305,-80.41580200195312,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1314,6,3618,1404,1314,0,3498,2184,924,0,3834,2184,1314,0,2952,2184,432,0,4314,2184,1506,0,2736,2184","0.28515625,0.0027472528,0.78515625,0.64285713,0.28515625,0.0,0.75911456,1.0,0.20052083,0.0,0.83203125,1.0,0.28515625,0.0,0.640625,1.0,0.09375,0.0,0.93619794,1.0,0.3268229,0.0,0.59375,1.0",53.0,1.0,"blur=0.204529,brightnessMean=0.546262,contrast=0.824219,featureNumber=0.644928,featurePointDistribution=0.353155,motionBlur=0.304324,outFocusBackground=0.872740,overExposure=0.002642,skylineIncline=0.100704,underExposure=0.000896,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028777,468,471,,,1625354871349.0,,,,,,
2147483702,104,/storage/emulated/0/DCIM/Camera/20210703_192759.jpg,2188919,14336,1625354881,1625354881,image/jpeg,20210703_192759,,20210703_192759.jpg,,90.0,1625354879000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483702,,,,,,DCIM/Camera/,external_primary,,1625354879000,37.22492599487305,-80.41580200195312,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1806,234,3288,2028,1752,0,3936,2184,1674,0,4584,2184,1758,0,3396,2184,324,0,4206,2184,1806,0,3036,2184","0.3919271,0.10714286,0.7135417,0.9285714,0.38020834,0.0,0.8541667,1.0,0.36328125,0.0,0.9947917,1.0,0.3815104,0.0,0.7369792,1.0,0.0703125,0.0,0.91276044,1.0,0.3919271,0.0,0.6588542,1.0",52.0,1.0,"blur=0.036090,brightnessMean=0.485840,contrast=0.800781,featureNumber=0.699124,featurePointDistribution=0.500600,motionBlur=0.587063,outFocusBackground=0.912942,overExposure=0.002201,skylineIncline=0.334225,underExposure=0.000421,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028767,473,476,,,1625354879736.0,,,,,,
2147483703,105,/storage/emulated/0/DCIM/Camera/20210703_192806.jpg,1805446,14336,1625354888,1625354888,image/jpeg,20210703_192806,,20210703_192806.jpg,,0.0,1625354886000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483703,,,,,,DCIM/Camera/,external_primary,,1625354886000,37.22492599487305,-80.41580200195312,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"2796,234,4110,936,2142,0,4326,2184,2796,0,4434,2184,1632,0,4542,2184,2628,0,3858,2184,228,0,4110,2184","0.6067708,0.10714286,0.89192706,0.42857143,0.46484375,0.0,0.93880206,1.0,0.6067708,0.0,0.96223956,1.0,0.35416666,0.0,0.98567706,1.0,0.5703125,0.0,0.83723956,1.0,0.049479168,0.0,0.89192706,1.0",51.0,1.0,"blur=0.084925,brightnessMean=0.513161,contrast=0.781250,featureNumber=0.545503,featurePointDistribution=0.518545,motionBlur=0.756634,outFocusBackground=0.867207,overExposure=0.001572,skylineIncline=0.022282,underExposure=0.000000,totalQuality=0.999999",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028758,478,481,,,1625354886301.0,,,,,,
2147483704,106,/storage/emulated/0/DCIM/Camera/20210703_192822.jpg,2575415,14336,1625354903,1625354903,image/jpeg,20210703_192822,,20210703_192822.jpg,,0.0,1625354902000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483704,,,,,,DCIM/Camera/,external_primary,,1625354902000,37.22492599487305,-80.41580200195312,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"2466,624,4440,2178,2256,0,4440,2184,2238,0,3876,2184,1638,0,4548,2184,2238,0,3468,2184,558,0,4440,2184","0.53515625,0.2857143,0.9635417,0.99725276,0.48958334,0.0,0.9635417,1.0,0.4856771,0.0,0.8411458,1.0,0.35546875,0.0,0.9869792,1.0,0.4856771,0.0,0.7526042,1.0,0.12109375,0.0,0.9635417,1.0",50.0,1.0,"blur=0.124421,brightnessMean=0.542316,contrast=0.824219,featureNumber=0.736480,featurePointDistribution=0.516990,motionBlur=0.609810,outFocusBackground=0.900865,overExposure=0.002435,skylineIncline=0.000000,underExposure=0.004007,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028748,483,486,,,1625354902574.0,,,,,,
2147483705,107,/storage/emulated/0/DCIM/Camera/20210703_192830.jpg,1816642,14336,1625354912,1625354912,image/jpeg,20210703_192830,,20210703_192830.jpg,,0.0,1625354910000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483705,,,,,,DCIM/Camera/,external_primary,,1625354910000,37.22492599487305,-80.41580200195312,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"822,546,4602,1638,1362,0,3546,2184,1668,0,3306,2184,954,0,3864,2184,1902,0,3132,2184,726,0,4608,2184","0.17838542,0.25,0.99869794,0.75,0.2955729,0.0,0.76953125,1.0,0.36197916,0.0,0.71744794,1.0,0.20703125,0.0,0.8385417,1.0,0.4127604,0.0,0.6796875,1.0,0.15755208,0.0,1.0,1.0",49.0,1.0,"blur=0.494493,brightnessMean=0.567672,contrast=0.664063,featureNumber=0.448466,featurePointDistribution=0.374650,motionBlur=0.449734,outFocusBackground=0.762223,overExposure=0.000736,skylineIncline=0.011577,underExposure=0.000916,totalQuality=0.986460",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028740,488,491,,,1625354911038.0,,,,,,
2147483706,108,/storage/emulated/0/DCIM/Camera/20210703_192836.jpg,1901035,14336,1625354918,1625354918,image/jpeg,20210703_192836,,20210703_192836.jpg,,0.0,1625354916000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483706,,,,,,DCIM/Camera/,external_primary,,1625354916000,37.224918365478516,-80.41584014892578,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1476,546,3618,1872,1434,0,3618,2184,1248,0,2886,2184,876,0,3786,2184,1248,0,2478,2184,372,0,4254,2184","0.3203125,0.25,0.78515625,0.85714287,0.3111979,0.0,0.78515625,1.0,0.27083334,0.0,0.62630206,1.0,0.19010417,0.0,0.82161456,1.0,0.27083334,0.0,0.53776044,1.0,0.080729164,0.0,0.92317706,1.0",48.0,1.0,"blur=0.458620,brightnessMean=0.506838,contrast=0.851563,featureNumber=0.449708,featurePointDistribution=0.996714,motionBlur=0.724561,outFocusBackground=0.864331,overExposure=0.004877,skylineIncline=0.100704,underExposure=0.002181,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028731,493,496,,,1625354916936.0,,,,,,
2147483707,109,/storage/emulated/0/DCIM/Camera/20210703_192839.jpg,1586736,14336,1625354920,1625354920,image/jpeg,20210703_192839,,20210703_192839.jpg,,0.0,1625354919000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483707,,,,,,DCIM/Camera/,external_primary,,1625354919000,37.22492980957031,-80.41588592529297,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1152,1326,4278,1950,1284,0,3468,2184,1572,0,3210,2184,900,0,3810,2184,1788,0,3018,2184,504,0,4386,2184","0.25,0.60714287,0.92838544,0.89285713,0.27864584,0.0,0.7526042,1.0,0.34114584,0.0,0.69661456,1.0,0.1953125,0.0,0.82682294,1.0,0.38802084,0.0,0.65494794,1.0,0.109375,0.0,0.95182294,1.0",47.0,1.0,"blur=0.488988,brightnessMean=0.602649,contrast=0.578125,featureNumber=0.310542,featurePointDistribution=0.999222,motionBlur=0.709677,outFocusBackground=0.804187,overExposure=0.003960,skylineIncline=0.145267,underExposure=0.000007,totalQuality=0.998999",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625355028722,498,501,,,1625354919994.0,,,,,,
2147483708,110,/storage/emulated/0/DCIM/Camera/20210703_192901.jpg,1900794,14336,1625354944,1625354944,image/jpeg,20210703_192901,,20210703_192901.jpg,,90.0,1625354942000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483708,,,,,,DCIM/Camera/,external_primary,,1625354942000,37.22489929199219,-80.41588592529297,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1974,78,4278,2028,1974,0,4158,2184,1476,0,4386,2184,2304,0,3942,2184,720,0,4602,2184,2466,0,3696,2184","0.4283854,0.035714287,0.92838544,0.9285714,0.4283854,0.0,0.90234375,1.0,0.3203125,0.0,0.95182294,1.0,0.5,0.0,0.85546875,1.0,0.15625,0.0,0.99869794,1.0,0.53515625,0.0,0.8020833,1.0",46.0,1.0,"blur=0.198151,brightnessMean=0.474843,contrast=0.824219,featureNumber=0.648716,featurePointDistribution=0.509868,motionBlur=0.104631,outFocusBackground=0.839850,overExposure=0.004361,skylineIncline=0.056140,underExposure=0.017827,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625357075871,503,506,,,1625354942225.0,,,,,,
2147483709,111,/storage/emulated/0/DCIM/Camera/20210703_192907.jpg,1762546,14336,1625354950,1625354950,image/jpeg,20210703_192907,,20210703_192907.jpg,,0.0,1625354948000,,-1739773001,Camera,,,,,,4608×2184,,,,1,,0,4608,2184,com.sec.android.app.camera,,,,,0,,0,2147483709,,,,,,DCIM/Camera/,external_primary,,1625354948000,37.22489929199219,-80.41588592529297,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"822,78,3618,2106,1074,0,3258,2184,1314,0,2952,2184,750,0,3660,2184,1494,0,2724,2184,324,0,4206,2184","0.17838542,0.035714287,0.78515625,0.96428573,0.23307292,0.0,0.70703125,1.0,0.28515625,0.0,0.640625,1.0,0.16276042,0.0,0.7942708,1.0,0.32421875,0.0,0.5911458,1.0,0.0703125,0.0,0.91276044,1.0",45.0,1.0,"blur=0.060067,brightnessMean=0.458105,contrast=0.851563,featureNumber=0.562692,featurePointDistribution=0.557994,motionBlur=0.425723,outFocusBackground=0.903215,overExposure=0.002729,skylineIncline=0.011577,underExposure=0.005311,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625357075871,508,510,,,1625354948221.0,,,,,,
2147483710,112,/storage/emulated/0/DCIM/Camera/20210703_200435.jpg,3136945,14336,1625357077,1625357077,image/jpeg,20210703_200435,,20210703_200435.jpg,,90.0,1625357075000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483710,,,,,,DCIM/Camera/,external_primary,,1625357075000,37.22493362426758,-80.41583251953125,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1005,205,3740,1635,1005,0,2910,1905,1005,0,3545,1905,1005,0,2435,1905,355,0,3740,1905,1005,0,2075,1905","0.24937965,0.10761155,0.9280397,0.8582677,0.24937965,0.0,0.72208434,1.0,0.24937965,0.0,0.8796526,1.0,0.24937965,0.0,0.60421836,1.0,0.08808933,0.0,0.9280397,1.0,0.24937965,0.0,0.51488835,1.0",58.0,1.0,"blur=0.010916,brightnessMean=0.379681,contrast=0.761719,featureNumber=0.751503,featurePointDistribution=0.905396,motionBlur=0.050104,outFocusBackground=0.980952,overExposure=0.001723,skylineIncline=0.239746,underExposure=0.000434,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625367479785,513,516,,,1625357075697.0,,,,,,
2147483711,113,/storage/emulated/0/DCIM/Camera/20210703_200439.jpg,4543301,14336,1625357079,1625357079,image/jpeg,20210703_200439,,20210703_200439.jpg,,90.0,1625357078995,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483711,,,,,,DCIM/Camera/,external_primary,,1625357078995,37.224971771240234,-80.41584014892578,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"715,545,2730,1770,715,0,2620,1905,380,0,2920,1905,740,0,2170,1905,0,0,3385,1905,885,0,1955,1905","0.17741935,0.28608924,0.67741936,0.92913383,0.17741935,0.0,0.6501241,1.0,0.094292805,0.0,0.72456574,1.0,0.18362282,0.0,0.53846157,1.0,0.0,0.0,0.8399504,1.0,0.21960297,0.0,0.48511165,1.0",57.0,1.0,"blur=0.243916,brightnessMean=0.411617,contrast=0.871094,featureNumber=0.540902,featurePointDistribution=0.693605,motionBlur=0.388936,outFocusBackground=0.850927,overExposure=0.003679,skylineIncline=0.116761,underExposure=0.007986,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625367479762,518,521,,,1625357079001.0,,,,,,
2147483712,114,/storage/emulated/0/DCIM/Camera/20210703_200440.jpg,3165941,14336,1625357081,1625357081,image/jpeg,20210703_200440,,20210703_200440.jpg,,90.0,1625357080000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483712,,,,,,DCIM/Camera/,external_primary,,1625357080000,37.224971771240234,-80.41584014892578,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1005,5,3310,820,1005,0,2910,1905,770,0,3310,1905,1005,0,2435,1905,380,0,3765,1905,1005,0,2075,1905","0.24937965,0.002624672,0.82133996,0.4304462,0.24937965,0.0,0.72208434,1.0,0.191067,0.0,0.82133996,1.0,0.24937965,0.0,0.60421836,1.0,0.094292805,0.0,0.9342432,1.0,0.24937965,0.0,0.51488835,1.0",56.0,1.0,"blur=0.010195,brightnessMean=0.398992,contrast=0.812500,featureNumber=0.763971,featurePointDistribution=0.764506,motionBlur=0.235513,outFocusBackground=0.971653,overExposure=0.002577,skylineIncline=0.562395,underExposure=0.001222,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625367479750,523,526,,,1625357080422.0,,,,,,
2147483713,115,/storage/emulated/0/DCIM/Camera/20210703_200445.jpg,2608292,14336,1625357087,1625357087,image/jpeg,20210703_200445,,20210703_200445.jpg,,0.0,1625357085000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483713,,,,,,DCIM/Camera/,external_primary,,1625357085000,37.224971771240234,-80.41584014892578,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1005,200,3310,1630,1125,0,3030,1905,1375,0,2805,1905,790,0,3330,1905,1570,0,2640,1905,340,0,3725,1905","0.24937965,0.104986876,0.82133996,0.85564303,0.27915633,0.0,0.75186104,1.0,0.34119105,0.0,0.6960298,1.0,0.19602978,0.0,0.8263027,1.0,0.38957816,0.0,0.6550869,1.0,0.084367245,0.0,0.9243176,1.0",55.0,1.0,"blur=0.091240,brightnessMean=0.449798,contrast=0.757813,featureNumber=0.689489,featurePointDistribution=0.564091,motionBlur=0.325043,outFocusBackground=0.916909,overExposure=0.001382,skylineIncline=0.813718,underExposure=0.000481,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625367479734,528,531,,,1625357085931.0,,,,,,
