_id,_data,_size,format,parent,date_added,date_modified,mime_type,title,description,_display_name,picasa_id,orientation,latitude,longitude,datetaken,mini_thumb_magic,bucket_id,bucket_display_name,isprivate,title_key,artist_id,album_id,composer,track,year,is_ringtone,is_music,is_alarm,is_notification,is_podcast,album_artist,duration,bookmark,artist,album,resolution,tags,category,language,mini_thumb_data,name,media_type,old_id,is_drm,width,height,title_resource_uri,owner_package_name,color_standard,color_transfer,color_range,_hash,is_pending,is_download,download_uri,referer_uri,is_audiobook,date_expires,is_trashed,group_id,primary_directory,secondary_directory,document_id,instance_id,original_document_id,relative_path,volume_name,artist_key,album_key,genre,genre_key,genre_id,author,bitrate,capture_framerate,cd_track_number,compilation,disc_number,is_favorite,num_tracks,writer,exposure_time,f_number,iso,scene_capture_type,generation_added,generation_modified,xmp,_transcode_status,_video_codec_type,_modifier
1,/system,,12289,-1,,1230735600,,,,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,0,0,,0,,0
2,/system/media,4096.0,12289,1,1617476962.0,1230735600,,media,,media,,,,,,,-2124328162,system,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,2,,0,,0
3,/system/media/bootsamsungloop.qmg,54188.0,12288,2,1617476962.0,1621324190,application/octet-stream,bootsamsungloop,,bootsamsungloop.qmg,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
4,/system/media/crypt_bootsamsung.qmg,290728.0,12288,2,1617476962.0,1621324190,application/octet-stream,crypt_bootsamsung,,crypt_bootsamsung.qmg,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
5,/system/media/charging_New_Normal.spi,228920.0,12288,2,1617476962.0,1621324190,application/octet-stream,charging_New_Normal,,charging_New_Normal.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
6,/system/media/dock_error_usb.spi,8107.0,12288,2,1617476962.0,1621324190,application/octet-stream,dock_error_usb,,dock_error_usb.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
7,/system/media/bootsamsung.qmg,77068.0,12288,2,1617476962.0,1621324190,application/octet-stream,bootsamsung,,bootsamsung.qmg,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
8,/system/media/battery_temperature_limit.spi,6192.0,12288,2,1617476962.0,1621324190,application/octet-stream,battery_temperature_limit,,battery_temperature_limit.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
9,/system/media/slow_charging_usb.spi,3520.0,12288,2,1617476962.0,1621324190,application/octet-stream,slow_charging_usb,,slow_charging_usb.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
10,/system/media/battery_low.spi,2697.0,12288,2,1617476962.0,1621324190,application/octet-stream,battery_low,,battery_low.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,492,,0,,3
11,/system/media/battery_water_usb.spi,5751.0,12288,2,1617476962.0,1621324190,application/octet-stream,battery_water_usb,,battery_water_usb.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,492,,0,,3
12,/system/media/battery_temperature_error.spi,6770.0,12288,2,1617476962.0,1621324190,application/octet-stream,battery_temperature_error,,battery_temperature_error.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,492,,0,,3
13,/system/media/lcd_density.txt,79.0,12288,2,1617476962.0,1621324190,text/plain,lcd_density,,lcd_density.txt,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,492,,0,,3
14,/system/media/battery_error.spi,6648.0,12288,2,1617476962.0,1621324190,application/octet-stream,battery_error,,battery_error.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
15,/system/media/safety_timer_usb.spi,880.0,12288,2,1617476962.0,1621324190,application/octet-stream,safety_timer_usb,,safety_timer_usb.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,492,,0,,3
16,/system/media/water_protection_usb.spi,1360.0,12288,2,1617476962.0,1621324190,application/octet-stream,water_protection_usb,,water_protection_usb.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
17,/system/media/crypt_bootsamsungloop.qmg,412144.0,12288,2,1617476962.0,1621324190,application/octet-stream,crypt_bootsamsungloop,,crypt_bootsamsungloop.qmg,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,492,,0,,3
18,/system/media/shutdown.qmg,528988.0,12288,2,1617476962.0,1621324190,application/octet-stream,shutdown,,shutdown.qmg,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,492,,0,,3
19,/system/media/temperature_limit_usb.spi,2063.0,12288,2,1617476962.0,1621324190,application/octet-stream,temperature_limit_usb,,temperature_limit_usb.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,2,618,,0,,3
