_id,event_id,time_stamp,extra
484,1,1625259941224,android.net.wifi.STATE_CHANGE
485,1,1625259943061,android.net.wifi.STATE_CHANGE
486,1,1625259943166,android.net.wifi.STATE_CHANGE
487,1,1625259943237,android.net.wifi.STATE_CHANGE
488,1,1625260744294,android.net.wifi.STATE_CHANGE
489,1,1625260744549,android.net.wifi.STATE_CHANGE
490,1,1625260744711,android.net.conn.TETHER_STATE_CHANGED
491,1,1625508484571,android.intent.action.LOCKED_BOOT_COMPLETED
492,1,1625508477896,android.intent.action.TIME_SET
493,1,1625805404485,android.intent.action.LOCKED_BOOT_COMPLETED
