row_id,items_row_id,clusters_row_id,view_type,rank,cluster_rank,write_sequence_id,do_not_show_before_timestamp_ms,do_not_show_after_timestamp_ms,nested_cluster_row_id,display_timestamp_ms,messages_in_view_bitmap
3825,174,,51,9223370414424451411,,495,,,,1622430324396,3
3826,174,,98,9223370414424451411,,495,,,,1622430324396,3
3827,174,,88,9223370414424451411,,495,,,,1622430324396,3
3828,174,8.0,62,9223370414424451411,9223370414424451411,495,,,,1622430324396,3
3829,174,,57,9223370414424451411,,495,,,,1622430324396,3
3830,174,,109,9223370414424451411,,495,,,,1622430324396,3
3831,174,,108,9223370414424451411,,495,,,,1622430324396,3
3832,174,,58,9223370414424451411,,495,,,,1622430324396,3
3833,174,,117,9223370414424451411,,495,,,,1622430324396,3
3834,174,,59,9223370414424451411,,495,,,,1622430324396,3
3835,174,8.0,2,9223370414424451411,,495,,,,1622430324396,3
3836,174,8.0,107,9223370414424451411,,495,,,,1622430324396,3
3837,174,1.0,2,9223370414424451411,,495,,,,1622430324396,3
3838,174,1.0,107,9223370414424451411,,495,,,,1622430324396,3
3839,175,,100,9223370414383372750,,497,,,,1622471403057,3
3840,175,,116,9223370414383372750,,497,,,,1622471403057,3
3841,175,,45,9223370414383372750,,497,,,,1622471403057,3
3842,175,,51,9223370414383372750,,497,,,,1622471403057,3
3843,175,,98,9223370414383372750,,497,,,,1622471403057,3
3844,175,,88,9223370414383372750,,497,,,,1622471403057,3
3845,175,8.0,62,9223370414383372750,9223370414383372750,497,,,,1622471403057,3
3846,175,,57,9223370414383372750,,497,,,,1622471403057,3
3847,175,,109,9223370414383372750,,497,,,,1622471403057,3
3848,175,,108,9223370414383372750,,497,,,,1622471403057,3
3849,175,,58,9223370414383372750,,497,,,,1622471403057,3
3850,175,,117,9223370414383372750,,497,,,,1622471403057,3
3851,175,,59,9223370414383372750,,497,,,,1622471403057,3
3852,175,8.0,2,9223370414383372750,,497,,,,1622471403057,3
3853,175,8.0,107,9223370414383372750,,497,,,,1622471403057,3
3854,175,1.0,2,9223370414383372750,,497,,,,1622471403057,3
3855,175,1.0,107,9223370414383372750,,497,,,,1622471403057,3
3856,176,,100,9223370414360574919,,499,,,,1622494200888,3
3857,176,,116,9223370414360574919,,499,,,,1622494200888,3
3858,176,,45,9223370414360574919,,499,,,,1622494200888,3
3859,176,,51,9223370414360574919,,499,,,,1622494200888,3
3860,176,,98,9223370414360574919,,499,,,,1622494200888,3
3861,176,,88,9223370414360574919,,499,,,,1622494200888,3
3862,176,8.0,62,9223370414360574919,9223370414360574919,499,,,,1622494200888,3
3863,176,,57,9223370414360574919,,499,,,,1622494200888,3
3864,176,,109,9223370414360574919,,499,,,,1622494200888,3
3865,176,,108,9223370414360574919,,499,,,,1622494200888,3
3866,176,,58,9223370414360574919,,499,,,,1622494200888,3
3867,176,,117,9223370414360574919,,499,,,,1622494200888,3
3868,176,,59,9223370414360574919,,499,,,,1622494200888,3
3869,176,8.0,2,9223370414360574919,,499,,,,1622494200888,3
3870,176,8.0,107,9223370414360574919,,499,,,,1622494200888,3
3871,176,1.0,2,9223370414360574919,,499,,,,1622494200888,3
3872,176,1.0,107,9223370414360574919,,499,,,,1622494200888,3
3873,177,,100,9223370414332824615,,501,,,,1622521951192,3
3874,177,,116,9223370414332824615,,501,,,,1622521951192,3
3875,177,,45,9223370414332824615,,501,,,,1622521951192,3
3876,177,,51,9223370414332824615,,501,,,,1622521951192,3
3877,177,,98,9223370414332824615,,501,,,,1622521951192,3
3878,177,,88,9223370414332824615,,501,,,,1622521951192,3
3879,177,8.0,62,9223370414332824615,9223370414332824615,501,,,,1622521951192,3
3880,177,,57,9223370414332824615,,501,,,,1622521951192,3
3881,177,,109,9223370414332824615,,501,,,,1622521951192,3
3882,177,,108,9223370414332824615,,501,,,,1622521951192,3
3883,177,,58,9223370414332824615,,501,,,,1622521951192,3
3884,177,,117,9223370414332824615,,501,,,,1622521951192,3
3885,177,,59,9223370414332824615,,501,,,,1622521951192,3
3886,177,8.0,2,9223370414332824615,,501,,,,1622521951192,3
3887,177,8.0,107,9223370414332824615,,501,,,,1622521951192,3
3888,177,1.0,2,9223370414332824615,,501,,,,1622521951192,3
3889,177,1.0,107,9223370414332824615,,501,,,,1622521951192,3
3890,178,,100,9223370414268887698,,503,,,,1622585888109,3
3891,178,,116,9223370414268887698,,503,,,,1622585888109,3
3892,178,,45,9223370414268887698,,503,,,,1622585888109,3
3893,178,,51,9223370414268887698,,503,,,,1622585888109,3
3894,178,,98,9223370414268887698,,503,,,,1622585888109,3
3895,178,,88,9223370414268887698,,503,,,,1622585888109,3
3896,178,8.0,62,9223370414268887698,9223370414268887698,503,,,,1622585888109,3
3897,178,,57,9223370414268887698,,503,,,,1622585888109,3
3898,178,,109,9223370414268887698,,503,,,,1622585888109,3
3899,178,,108,9223370414268887698,,503,,,,1622585888109,3
3900,178,,58,9223370414268887698,,503,,,,1622585888109,3
3901,178,,117,9223370414268887698,,503,,,,1622585888109,3
3902,178,,59,9223370414268887698,,503,,,,1622585888109,3
3903,178,8.0,2,9223370414268887698,,503,,,,1622585888109,3
3904,178,8.0,107,9223370414268887698,,503,,,,1622585888109,3
3905,178,1.0,2,9223370414268887698,,503,,,,1622585888109,3
3906,178,1.0,107,9223370414268887698,,503,,,,1622585888109,3
3907,179,,100,9223370414210413194,,505,,,,1622644362613,3
3908,179,,116,9223370414210413194,,505,,,,1622644362613,3
3909,179,,45,9223370414210413194,,505,,,,1622644362613,3
3910,179,,51,9223370414210413194,,505,,,,1622644362613,3
3911,179,,98,9223370414210413194,,505,,,,1622644362613,3
3912,179,,88,9223370414210413194,,505,,,,1622644362613,3
3913,179,8.0,62,9223370414210413194,9223370414210413194,505,,,,1622644362613,3
3914,179,,57,9223370414210413194,,505,,,,1622644362613,3
3915,179,,109,9223370414210413194,,505,,,,1622644362613,3
3916,179,,108,9223370414210413194,,505,,,,1622644362613,3
3917,179,,58,9223370414210413194,,505,,,,1622644362613,3
3918,179,,117,9223370414210413194,,505,,,,1622644362613,3
3919,179,,59,9223370414210413194,,505,,,,1622644362613,3
3920,179,8.0,2,9223370414210413194,,505,,,,1622644362613,3
3921,179,8.0,107,9223370414210413194,,505,,,,1622644362613,3
3922,179,1.0,2,9223370414210413194,,505,,,,1622644362613,3
3923,179,1.0,107,9223370414210413194,,505,,,,1622644362613,3
3941,181,,100,9223370414190695133,,507,,,,1622664080674,3
3942,181,,116,9223370414190695133,,507,,,,1622664080674,3
3943,181,,45,9223370414190695133,,507,,,,1622664080674,3
3944,181,,51,9223370414190695133,,507,,,,1622664080674,3
3945,181,,98,9223370414190695133,,507,,,,1622664080674,3
3946,181,,88,9223370414190695133,,507,,,,1622664080674,3
3947,181,8.0,62,9223370414190695133,9223370414190695133,507,,,,1622664080674,3
3948,181,,57,9223370414190695133,,507,,,,1622664080674,3
3949,181,,109,9223370414190695133,,507,,,,1622664080674,3
3950,181,,108,9223370414190695133,,507,,,,1622664080674,3
3951,181,,58,9223370414190695133,,507,,,,1622664080674,3
3952,181,,117,9223370414190695133,,507,,,,1622664080674,3
3953,181,,59,9223370414190695133,,507,,,,1622664080674,3
3954,181,8.0,2,9223370414190695133,,507,,,,1622664080674,3
3955,181,8.0,107,9223370414190695133,,507,,,,1622664080674,3
3956,181,1.0,2,9223370414190695133,,507,,,,1622664080674,3
3957,181,1.0,107,9223370414190695133,,507,,,,1622664080674,3
3958,182,,100,9223370414169319077,,509,,,,1622685456730,3
3959,182,,116,9223370414169319077,,509,,,,1622685456730,3
3960,182,,45,9223370414169319077,,509,,,,1622685456730,3
3961,182,,51,9223370414169319077,,509,,,,1622685456730,3
3962,182,,98,9223370414169319077,,509,,,,1622685456730,3
3963,182,,88,9223370414169319077,,509,,,,1622685456730,3
3964,182,8.0,62,9223370414169319077,9223370414169319077,509,,,,1622685456730,3
3965,182,,57,9223370414169319077,,509,,,,1622685456730,3
3966,182,,109,9223370414169319077,,509,,,,1622685456730,3
3967,182,,108,9223370414169319077,,509,,,,1622685456730,3
3968,182,,58,9223370414169319077,,509,,,,1622685456730,3
3969,182,,117,9223370414169319077,,509,,,,1622685456730,3
3970,182,,59,9223370414169319077,,509,,,,1622685456730,3
3971,182,8.0,2,9223370414169319077,,509,,,,1622685456730,3
3972,182,8.0,107,9223370414169319077,,509,,,,1622685456730,3
3973,182,1.0,2,9223370414169319077,,509,,,,1622685456730,3
3974,182,1.0,107,9223370414169319077,,509,,,,1622685456730,3
3975,183,,100,9223370414159969854,,511,,,,1622694805953,3
3976,183,,116,9223370414159969854,,511,,,,1622694805953,3
3977,183,,45,9223370414159969854,,511,,,,1622694805953,3
3978,183,,51,9223370414159969854,,511,,,,1622694805953,3
3979,183,,98,9223370414159969854,,511,,,,1622694805953,3
3980,183,,88,9223370414159969854,,511,,,,1622694805953,3
3981,183,8.0,62,9223370414159969854,9223370414159969854,511,,,,1622694805953,3
3982,183,,57,9223370414159969854,,511,,,,1622694805953,3
3983,183,,109,9223370414159969854,,511,,,,1622694805953,3
3984,183,,108,9223370414159969854,,511,,,,1622694805953,3
3985,183,,58,9223370414159969854,,511,,,,1622694805953,3
3986,183,,117,9223370414159969854,,511,,,,1622694805953,3
3987,183,,59,9223370414159969854,,511,,,,1622694805953,3
3988,183,8.0,2,9223370414159969854,,511,,,,1622694805953,3
3989,183,8.0,107,9223370414159969854,,511,,,,1622694805953,3
3990,183,1.0,2,9223370414159969854,,511,,,,1622694805953,3
3991,183,1.0,107,9223370414159969854,,511,,,,1622694805953,3
3992,184,,100,9223370414097879451,,513,,,,1622756896356,3
3993,184,,116,9223370414097879451,,513,,,,1622756896356,3
3994,184,,45,9223370414097879451,,513,,,,1622756896356,3
3995,184,,51,9223370414097879451,,513,,,,1622756896356,3
3996,184,,98,9223370414097879451,,513,,,,1622756896356,3
3997,184,,88,9223370414097879451,,513,,,,1622756896356,3
3998,184,8.0,62,9223370414097879451,9223370414097879451,513,,,,1622756896356,3
3999,184,,57,9223370414097879451,,513,,,,1622756896356,3
4000,184,,109,9223370414097879451,,513,,,,1622756896356,3
4001,184,,108,9223370414097879451,,513,,,,1622756896356,3
4002,184,,58,9223370414097879451,,513,,,,1622756896356,3
4003,184,,117,9223370414097879451,,513,,,,1622756896356,3
4004,184,,59,9223370414097879451,,513,,,,1622756896356,3
4005,184,8.0,2,9223370414097879451,,513,,,,1622756896356,3
4006,184,8.0,107,9223370414097879451,,513,,,,1622756896356,3
4007,184,1.0,2,9223370414097879451,,513,,,,1622756896356,3
4008,184,1.0,107,9223370414097879451,,513,,,,1622756896356,3
4009,185,,100,9223370414072060740,,515,,,,1622782715067,3
4010,185,,116,9223370414072060740,,515,,,,1622782715067,3
4011,185,,45,9223370414072060740,,515,,,,1622782715067,3
4012,185,,51,9223370414072060740,,515,,,,1622782715067,3
4013,185,,98,9223370414072060740,,515,,,,1622782715067,3
4014,185,,88,9223370414072060740,,515,,,,1622782715067,3
4015,185,8.0,62,9223370414072060740,9223370414072060740,515,,,,1622782715067,3
4016,185,,57,9223370414072060740,,515,,,,1622782715067,3
4017,185,,109,9223370414072060740,,515,,,,1622782715067,3
4018,185,,108,9223370414072060740,,515,,,,1622782715067,3
4019,185,,58,9223370414072060740,,515,,,,1622782715067,3
4020,185,,117,9223370414072060740,,515,,,,1622782715067,3
4021,185,,59,9223370414072060740,,515,,,,1622782715067,3
4022,185,8.0,2,9223370414072060740,,515,,,,1622782715067,3
4023,185,8.0,107,9223370414072060740,,515,,,,1622782715067,3
4024,185,1.0,2,9223370414072060740,,515,,,,1622782715067,3
4025,185,1.0,107,9223370414072060740,,515,,,,1622782715067,3
4026,186,,100,9223370413991278591,,515,,,,1622863497216,3
4027,186,,116,9223370413991278591,,515,,,,1622863497216,3
4028,186,,45,9223370413991278591,,515,,,,1622863497216,3
4029,186,,51,9223370413991278591,,515,,,,1622863497216,3
4030,186,,98,9223370413991278591,,515,,,,1622863497216,3
4031,186,,88,9223370413991278591,,515,,,,1622863497216,3
4032,186,8.0,62,9223370413991278591,9223370413991278591,515,,,,1622863497216,3
4033,186,,57,9223370413991278591,,515,,,,1622863497216,3
4034,186,,109,9223370413991278591,,515,,,,1622863497216,3
4035,186,,108,9223370413991278591,,515,,,,1622863497216,3
4036,186,,58,9223370413991278591,,515,,,,1622863497216,3
4037,186,,117,9223370413991278591,,515,,,,1622863497216,3
4038,186,,59,9223370413991278591,,515,,,,1622863497216,3
4039,186,8.0,2,9223370413991278591,,515,,,,1622863497216,3
4040,186,8.0,107,9223370413991278591,,515,,,,1622863497216,3
4041,186,1.0,2,9223370413991278591,,515,,,,1622863497216,3
4042,186,1.0,107,9223370413991278591,,515,,,,1622863497216,3
4043,187,,100,9223370414009673527,,515,,,,1622845102280,3
4044,187,,116,9223370414009673527,,515,,,,1622845102280,3
4045,187,,45,9223370414009673527,,515,,,,1622845102280,3
4046,187,,51,9223370414009673527,,515,,,,1622845102280,3
4047,187,,98,9223370414009673527,,515,,,,1622845102280,3
4048,187,,88,9223370414009673527,,515,,,,1622845102280,3
4049,187,8.0,62,9223370414009673527,9223370414009673527,515,,,,1622845102280,3
4050,187,,57,9223370414009673527,,515,,,,1622845102280,3
4051,187,,109,9223370414009673527,,515,,,,1622845102280,3
4052,187,,108,9223370414009673527,,515,,,,1622845102280,3
4053,187,,58,9223370414009673527,,515,,,,1622845102280,3
4054,187,,117,9223370414009673527,,515,,,,1622845102280,3
4055,187,,59,9223370414009673527,,515,,,,1622845102280,3
4056,187,8.0,2,9223370414009673527,,515,,,,1622845102280,3
4057,187,8.0,107,9223370414009673527,,515,,,,1622845102280,3
4058,187,1.0,2,9223370414009673527,,515,,,,1622845102280,3
4059,187,1.0,107,9223370414009673527,,515,,,,1622845102280,3
4060,188,,100,9223370413865076748,,517,,,,1622989699059,3
4061,188,,116,9223370413865076748,,517,,,,1622989699059,3
4062,188,,45,9223370413865076748,,517,,,,1622989699059,3
4063,188,,51,9223370413865076748,,517,,,,1622989699059,3
4064,188,,98,9223370413865076748,,517,,,,1622989699059,3
4065,188,,88,9223370413865076748,,517,,,,1622989699059,3
4066,188,8.0,62,9223370413865076748,9223370413865076748,517,,,,1622989699059,3
4067,188,,57,9223370413865076748,,517,,,,1622989699059,3
4068,188,,109,9223370413865076748,,517,,,,1622989699059,3
4069,188,,108,9223370413865076748,,517,,,,1622989699059,3
4070,188,,58,9223370413865076748,,517,,,,1622989699059,3
4071,188,,117,9223370413865076748,,517,,,,1622989699059,3
4072,188,,59,9223370413865076748,,517,,,,1622989699059,3
4073,188,8.0,2,9223370413865076748,,517,,,,1622989699059,3
4074,188,8.0,107,9223370413865076748,,517,,,,1622989699059,3
4075,188,1.0,2,9223370413865076748,,517,,,,1622989699059,3
4076,188,1.0,107,9223370413865076748,,517,,,,1622989699059,3
4131,192,,100,9223370413693732436,,528,,,,1623161043371,3
4132,192,,116,9223370413693732436,,528,,,,1623161043371,3
4133,192,,45,9223370413693732436,,528,,,,1623161043371,3
4134,192,,51,9223370413693732436,,528,,,,1623161043371,3
4135,192,,98,9223370413693732436,,528,,,,1623161043371,3
4136,192,,88,9223370413693732436,,528,,,,1623161043371,3
4137,192,8.0,62,9223370413693732436,9223370413693732436,528,,,,1623161043371,3
4138,192,,57,9223370413693732436,,528,,,,1623161043371,3
4139,192,,109,9223370413693732436,,528,,,,1623161043371,3
4140,192,,108,9223370413693732436,,528,,,,1623161043371,3
4141,192,,58,9223370413693732436,,528,,,,1623161043371,3
4142,192,,117,9223370413693732436,,528,,,,1623161043371,3
4143,192,,59,9223370413693732436,,528,,,,1623161043371,3
4144,192,8.0,2,9223370413693732436,,528,,,,1623161043371,3
4145,192,8.0,107,9223370413693732436,,528,,,,1623161043371,3
4146,192,1.0,2,9223370413693732436,,528,,,,1623161043371,3
4147,192,1.0,107,9223370413693732436,,528,,,,1623161043371,3
4184,195,,100,9223370413517389069,,543,,,,1623337386738,3
4185,195,,116,9223370413517389069,,543,,,,1623337386738,3
4186,195,,45,9223370413517389069,,543,,,,1623337386738,3
4187,195,,51,9223370413517389069,,543,,,,1623337386738,3
4188,195,,98,9223370413517389069,,543,,,,1623337386738,3
4189,195,,88,9223370413517389069,,543,,,,1623337386738,3
4190,195,8.0,62,9223370413517389069,9223370413517389069,543,,,,1623337386738,3
4191,195,,57,9223370413517389069,,543,,,,1623337386738,3
4192,195,,109,9223370413517389069,,543,,,,1623337386738,3
4193,195,,108,9223370413517389069,,543,,,,1623337386738,3
4194,195,,58,9223370413517389069,,543,,,,1623337386738,3
4195,195,,117,9223370413517389069,,543,,,,1623337386738,3
4196,195,,59,9223370413517389069,,543,,,,1623337386738,3
4197,195,8.0,2,9223370413517389069,,543,,,,1623337386738,3
4198,195,8.0,107,9223370413517389069,,543,,,,1623337386738,3
4199,195,1.0,2,9223370413517389069,,543,,,,1623337386738,3
4200,195,1.0,107,9223370413517389069,,543,,,,1623337386738,3
4237,193,,116,9223370413636612995,,550,,,,1623218162812,2
4238,193,,45,9223370413636612995,,550,,,,1623218162812,2
4239,193,,49,9223370413636612995,,550,,,,1623218162812,2
4240,193,,62,9223370413636612995,,550,,,,1623218162812,2
4241,193,,96,9223370413636612995,,550,,,,1623218162812,2
4242,193,,57,9223370413636612995,,550,,,,1623218162812,2
4243,193,,109,9223370413636612995,,550,,,,1623218162812,2
4244,193,,58,9223370413636612995,,550,,,,1623218162812,2
4245,193,,117,9223370413636612995,,550,,,,1623218162812,2
4246,193,,78,9223370413636612995,,550,,,,1623218162812,2
4247,193,1.0,2,9223370413636612995,,550,,,,1623218162812,2
4248,193,6.0,2,9223370413636612995,,550,,,,1623218162812,2
4261,191,,116,9223370413722935463,,556,,,,1623131840344,2
4262,191,,45,9223370413722935463,,556,,,,1623131840344,2
4263,191,,49,9223370413722935463,,556,,,,1623131840344,2
4264,191,,62,9223370413722935463,,556,,,,1623131840344,2
4265,191,,96,9223370413722935463,,556,,,,1623131840344,2
4266,191,,57,9223370413722935463,,556,,,,1623131840344,2
4267,191,,109,9223370413722935463,,556,,,,1623131840344,2
4268,191,,58,9223370413722935463,,556,,,,1623131840344,2
4269,191,,117,9223370413722935463,,556,,,,1623131840344,2
4270,191,,78,9223370413722935463,,556,,,,1623131840344,2
4271,191,1.0,2,9223370413722935463,,556,,,,1623131840344,2
4272,191,6.0,2,9223370413722935463,,556,,,,1623131840344,2
4285,189,,116,9223370413809471761,,561,,,,1623045304046,2
4286,189,,45,9223370413809471761,,561,,,,1623045304046,2
4287,189,,49,9223370413809471761,,561,,,,1623045304046,2
4288,189,,62,9223370413809471761,,561,,,,1623045304046,2
4289,189,,96,9223370413809471761,,561,,,,1623045304046,2
4290,189,,57,9223370413809471761,,561,,,,1623045304046,2
4291,189,,109,9223370413809471761,,561,,,,1623045304046,2
4292,189,,58,9223370413809471761,,561,,,,1623045304046,2
4293,189,,117,9223370413809471761,,561,,,,1623045304046,2
4294,189,,78,9223370413809471761,,561,,,,1623045304046,2
4295,189,1.0,2,9223370413809471761,,561,,,,1623045304046,2
4296,189,6.0,2,9223370413809471761,,561,,,,1623045304046,2
4327,190,,49,9223370413794797492,,577,,,,1623059978315,0
4328,190,,62,9223370413794797492,,577,,,,1623059978315,0
4329,190,,57,9223370413794797492,,577,,,,1623059978315,0
4330,190,,78,9223370413794797492,,577,,,,1623059978315,0
4331,190,1.0,2,9223370413794797492,,577,,,,1623059978315,0
4332,190,6.0,2,9223370413794797492,,577,,,,1623059978315,0
4333,196,,100,9223370413412268654,,578,,,,1623442507153,3
4334,196,,116,9223370413412268654,,578,,,,1623442507153,3
4335,196,,45,9223370413412268654,,578,,,,1623442507153,3
4336,196,,51,9223370413412268654,,578,,,,1623442507153,3
4337,196,,98,9223370413412268654,,578,,,,1623442507153,3
4338,196,,88,9223370413412268654,,578,,,,1623442507153,3
4339,196,8.0,62,9223370413412268654,9223370413412268654,578,,,,1623442507153,3
4340,196,,57,9223370413412268654,,578,,,,1623442507153,3
4341,196,,109,9223370413412268654,,578,,,,1623442507153,3
4342,196,,108,9223370413412268654,,578,,,,1623442507153,3
4343,196,,58,9223370413412268654,,578,,,,1623442507153,3
4344,196,,117,9223370413412268654,,578,,,,1623442507153,3
4345,196,,59,9223370413412268654,,578,,,,1623442507153,3
4346,196,8.0,2,9223370413412268654,,578,,,,1623442507153,3
4347,196,8.0,107,9223370413412268654,,578,,,,1623442507153,3
4348,196,1.0,2,9223370413412268654,,578,,,,1623442507153,3
4349,196,1.0,107,9223370413412268654,,578,,,,1623442507153,3
4368,198,,100,9223370413493223687,,578,,,,1623361552120,3
4369,198,,116,9223370413493223687,,578,,,,1623361552120,3
4370,198,,45,9223370413493223687,,578,,,,1623361552120,3
4371,198,,51,9223370413493223687,,578,,,,1623361552120,3
4372,198,,98,9223370413493223687,,578,,,,1623361552120,3
4373,198,,88,9223370413493223687,,578,,,,1623361552120,3
4374,198,8.0,62,9223370413493223687,9223370413493223687,578,,,,1623361552120,3
4375,198,,57,9223370413493223687,,578,,,,1623361552120,3
4376,198,,109,9223370413493223687,,578,,,,1623361552120,3
4377,198,,108,9223370413493223687,,578,,,,1623361552120,3
4378,198,,58,9223370413493223687,,578,,,,1623361552120,3
4379,198,,117,9223370413493223687,,578,,,,1623361552120,3
4380,198,,59,9223370413493223687,,578,,,,1623361552120,3
4381,198,8.0,2,9223370413493223687,,578,,,,1623361552120,3
4382,198,8.0,107,9223370413493223687,,578,,,,1623361552120,3
4383,198,1.0,2,9223370413493223687,,578,,,,1623361552120,3
4384,198,1.0,107,9223370413493223687,,578,,,,1623361552120,3
4456,201,,100,9223370413345783089,,589,,,,1623508992718,3
4457,201,,116,9223370413345783089,,589,,,,1623508992718,3
4458,201,,45,9223370413345783089,,589,,,,1623508992718,3
4459,201,,51,9223370413345783089,,589,,,,1623508992718,3
4460,201,,98,9223370413345783089,,589,,,,1623508992718,3
4461,201,,88,9223370413345783089,,589,,,,1623508992718,3
4462,201,8.0,62,9223370413345783089,9223370413345783089,589,,,,1623508992718,3
4463,201,,57,9223370413345783089,,589,,,,1623508992718,3
4464,201,,109,9223370413345783089,,589,,,,1623508992718,3
4465,201,,108,9223370413345783089,,589,,,,1623508992718,3
4466,201,,58,9223370413345783089,,589,,,,1623508992718,3
4467,201,,117,9223370413345783089,,589,,,,1623508992718,3
4468,201,,59,9223370413345783089,,589,,,,1623508992718,3
4469,201,8.0,2,9223370413345783089,,589,,,,1623508992718,3
4470,201,8.0,107,9223370413345783089,,589,,,,1623508992718,3
4471,201,1.0,2,9223370413345783089,,589,,,,1623508992718,3
4472,201,1.0,107,9223370413345783089,,589,,,,1623508992718,3
4551,203,,100,9223370413217832478,,606,,,,1623636943329,3
4552,203,,116,9223370413217832478,,606,,,,1623636943329,3
4553,203,,45,9223370413217832478,,606,,,,1623636943329,3
4554,203,,51,9223370413217832478,,606,,,,1623636943329,3
4555,203,,98,9223370413217832478,,606,,,,1623636943329,3
4556,203,,88,9223370413217832478,,606,,,,1623636943329,3
4557,203,8.0,62,9223370413217832478,9223370413217832478,606,,,,1623636943329,3
4558,203,,57,9223370413217832478,,606,,,,1623636943329,3
4559,203,,109,9223370413217832478,,606,,,,1623636943329,3
4560,203,,108,9223370413217832478,,606,,,,1623636943329,3
4561,203,,58,9223370413217832478,,606,,,,1623636943329,3
4562,203,,117,9223370413217832478,,606,,,,1623636943329,3
4563,203,,59,9223370413217832478,,606,,,,1623636943329,3
4564,203,8.0,2,9223370413217832478,,606,,,,1623636943329,3
4565,203,8.0,107,9223370413217832478,,606,,,,1623636943329,3
4566,203,1.0,2,9223370413217832478,,606,,,,1623636943329,3
4567,203,1.0,107,9223370413217832478,,606,,,,1623636943329,3
4586,205,,100,9223370413173584629,,613,,,,1623681191178,3
4587,205,,116,9223370413173584629,,613,,,,1623681191178,3
4588,205,,45,9223370413173584629,,613,,,,1623681191178,3
4589,205,,51,9223370413173584629,,613,,,,1623681191178,3
4590,205,,98,9223370413173584629,,613,,,,1623681191178,3
4591,205,,88,9223370413173584629,,613,,,,1623681191178,3
4592,205,8.0,62,9223370413173584629,9223370413173584629,613,,,,1623681191178,3
4593,205,,57,9223370413173584629,,613,,,,1623681191178,3
4594,205,,109,9223370413173584629,,613,,,,1623681191178,3
4595,205,,108,9223370413173584629,,613,,,,1623681191178,3
4596,205,,58,9223370413173584629,,613,,,,1623681191178,3
4597,205,,117,9223370413173584629,,613,,,,1623681191178,3
4598,205,,59,9223370413173584629,,613,,,,1623681191178,3
4599,205,8.0,2,9223370413173584629,,613,,,,1623681191178,3
4600,205,8.0,107,9223370413173584629,,613,,,,1623681191178,3
4601,205,1.0,2,9223370413173584629,,613,,,,1623681191178,3
4602,205,1.0,107,9223370413173584629,,613,,,,1623681191178,3
4699,202,,116,9223370413291449718,,654,,,,1623563326089,2
4700,202,,45,9223370413291449718,,654,,,,1623563326089,2
4701,202,,49,9223370413291449718,,654,,,,1623563326089,2
4702,202,,62,9223370413291449718,,654,,,,1623563326089,2
4703,202,,96,9223370413291449718,,654,,,,1623563326089,2
4704,202,,57,9223370413291449718,,654,,,,1623563326089,2
4705,202,,109,9223370413291449718,,654,,,,1623563326089,2
4706,202,,58,9223370413291449718,,654,,,,1623563326089,2
4707,202,,117,9223370413291449718,,654,,,,1623563326089,2
4708,202,,78,9223370413291449718,,654,,,,1623563326089,2
4709,202,1.0,2,9223370413291449718,,654,,,,1623563326089,2
4710,202,6.0,2,9223370413291449718,,654,,,,1623563326089,2
4759,194,,116,9223370413550025162,,667,,,,1623304750645,2
4760,194,,45,9223370413550025162,,667,,,,1623304750645,2
4761,194,,49,9223370413550025162,,667,,,,1623304750645,2
4762,194,,62,9223370413550025162,,667,,,,1623304750645,2
4763,194,,96,9223370413550025162,,667,,,,1623304750645,2
4764,194,,57,9223370413550025162,,667,,,,1623304750645,2
4765,194,,109,9223370413550025162,,667,,,,1623304750645,2
4766,194,,58,9223370413550025162,,667,,,,1623304750645,2
4767,194,,117,9223370413550025162,,667,,,,1623304750645,2
4768,194,,78,9223370413550025162,,667,,,,1623304750645,2
4769,194,1.0,2,9223370413550025162,,667,,,,1623304750645,2
4770,194,6.0,2,9223370413550025162,,667,,,,1623304750645,2
4771,200,,116,9223370413378109898,,667,,,,1623476665909,2
4772,200,,45,9223370413378109898,,667,,,,1623476665909,2
4773,200,,49,9223370413378109898,,667,,,,1623476665909,2
4774,200,,62,9223370413378109898,,667,,,,1623476665909,2
4775,200,,96,9223370413378109898,,667,,,,1623476665909,2
4776,200,,57,9223370413378109898,,667,,,,1623476665909,2
4777,200,,109,9223370413378109898,,667,,,,1623476665909,2
4778,200,,58,9223370413378109898,,667,,,,1623476665909,2
4779,200,,117,9223370413378109898,,667,,,,1623476665909,2
4780,200,,78,9223370413378109898,,667,,,,1623476665909,2
4781,200,1.0,2,9223370413378109898,,667,,,,1623476665909,2
4782,200,6.0,2,9223370413378109898,,667,,,,1623476665909,2
4783,206,,100,9223370413153452832,,668,,,,1623701322975,3
4784,206,,116,9223370413153452832,,668,,,,1623701322975,3
4785,206,,45,9223370413153452832,,668,,,,1623701322975,3
4786,206,,51,9223370413153452832,,668,,,,1623701322975,3
4787,206,,98,9223370413153452832,,668,,,,1623701322975,3
4788,206,,88,9223370413153452832,,668,,,,1623701322975,3
4789,206,8.0,62,9223370413153452832,9223370413153452832,668,,,,1623701322975,3
4790,206,,57,9223370413153452832,,668,,,,1623701322975,3
4791,206,,109,9223370413153452832,,668,,,,1623701322975,3
4792,206,,108,9223370413153452832,,668,,,,1623701322975,3
4793,206,,58,9223370413153452832,,668,,,,1623701322975,3
4794,206,,117,9223370413153452832,,668,,,,1623701322975,3
4795,206,,59,9223370413153452832,,668,,,,1623701322975,3
