_id,media_id,sec_media_id,uri,_data,share_count,isUsedAsWallpaper,_size,format,date_added,date_modified,mime_type,title,description,_display_name,orientation,latitude,longitude,datetaken,mini_thumb_magic,bucket_id,bucket_display_name,isprivate,media_type,storage_id,is_drm,width,height,is_favorite,spherical_mosaic,addr,sef_file_type,device_id,duplicate_id,image_clusterid,image_quality,image_screener,storage_type,deleted,resolution,tags,category,language,resumePos,isPlayed,is_360_video,duration,bookmark,artist,album,recordingtype,recording_mode,serviceflag,reusable,face_count,scan_pri,group_id,just_shot,best_image,group_index,is_duplicate,video_codec_info,audio_codec_info,picasa_id,type3dvideo,video_view_mode,smartcrop_rect,smartcrop_rect_ratio,sef_file_sub_type,sef_file_types,image_url,vendor,cloud_id,is_cloud,cloud_thumb_path,cloud_server_id,cloud_revision,file_status,cloud_server_path,cloud_cached_path,cloudCachePath,original_size,original_filepath,original_fileid,article_id,item_owner_name,item_owner_number,item_public_url,is_hdr10_video,is_hide,face_retry_count,ip_retry_count,cloud_original_size,gis_rect,is_mount,burst_group_id,timestamp,group_type,color_detected,action_detected,revital_image_tag,dynamic_view_info,video_service_flag,cmh_timestamp,revitalized_type,revitalized_time,revitalized_path
57,107,2147483705,content://secmedia/media/2147483705,/storage/emulated/0/DCIM/Camera/20210703_192830.jpg,0,0,1816642,14336,1625354912,1625354912,image/jpeg,20210703_192830,,20210703_192830.jpg,0.0,37.22492599487305,-80.41580200195312,1625354910000,,-1739773001,Camera,,1,65537,0,4608,2184,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,49.0,1.0,"blur=0.494493,brightnessMean=0.567672,contrast=0.664063,featureNumber=0.448466,featurePointDistribution=0.374650,motionBlur=0.449734,outFocusBackground=0.762223,overExposure=0.000736,skylineIncline=0.011577,underExposure=0.000916,totalQuality=0.986460",,,4608×2184,,,,,,,,,,,,,1522729730,,0,1,2147483705,1,,,0,,,,,,"822,546,4602,1638,1362,0,3546,2184,1668,0,3306,2184,954,0,3864,2184,1902,0,3132,2184,726,0,4608,2184","0.17838542,0.25,0.99869794,0.75,0.2955729,0.0,0.76953125,1.0,0.36197916,0.0,0.71744794,1.0,0.20703125,0.0,0.8385417,1.0,0.4127604,0.0,0.6796875,1.0,0.15755208,0.0,1.0,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,0,1625355028740,,,,0,,0,,,,
58,108,2147483706,content://secmedia/media/2147483706,/storage/emulated/0/DCIM/Camera/20210703_192836.jpg,0,0,1901035,14336,1625354918,1625354918,image/jpeg,20210703_192836,,20210703_192836.jpg,0.0,37.224918365478516,-80.41584014892578,1625354916000,,-1739773001,Camera,,1,65537,0,4608,2184,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,48.0,1.0,"blur=0.458620,brightnessMean=0.506838,contrast=0.851563,featureNumber=0.449708,featurePointDistribution=0.996714,motionBlur=0.724561,outFocusBackground=0.864331,overExposure=0.004877,skylineIncline=0.100704,underExposure=0.002181,totalQuality=1.000000",,,4608×2184,,,,,,,,,,,,,1522729730,,0,1,2147483706,1,,,0,,,,,,"1476,546,3618,1872,1434,0,3618,2184,1248,0,2886,2184,876,0,3786,2184,1248,0,2478,2184,372,0,4254,2184","0.3203125,0.25,0.78515625,0.85714287,0.3111979,0.0,0.78515625,1.0,0.27083334,0.0,0.62630206,1.0,0.19010417,0.0,0.82161456,1.0,0.27083334,0.0,0.53776044,1.0,0.080729164,0.0,0.92317706,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,0,1625355028731,,,,0,,0,,,,
59,109,2147483707,content://secmedia/media/2147483707,/storage/emulated/0/DCIM/Camera/20210703_192839.jpg,0,0,1586736,14336,1625354920,1625354920,image/jpeg,20210703_192839,,20210703_192839.jpg,0.0,37.22492980957031,-80.41588592529297,1625354919000,,-1739773001,Camera,,1,65537,0,4608,2184,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,47.0,1.0,"blur=0.488988,brightnessMean=0.602649,contrast=0.578125,featureNumber=0.310542,featurePointDistribution=0.999222,motionBlur=0.709677,outFocusBackground=0.804187,overExposure=0.003960,skylineIncline=0.145267,underExposure=0.000007,totalQuality=0.998999",,,4608×2184,,,,,,,,,,,,,1522729730,,0,1,2147483707,1,,,0,,,,,,"1152,1326,4278,1950,1284,0,3468,2184,1572,0,3210,2184,900,0,3810,2184,1788,0,3018,2184,504,0,4386,2184","0.25,0.60714287,0.92838544,0.89285713,0.27864584,0.0,0.7526042,1.0,0.34114584,0.0,0.69661456,1.0,0.1953125,0.0,0.82682294,1.0,0.38802084,0.0,0.65494794,1.0,0.109375,0.0,0.95182294,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,0,1625355028722,,,,0,,0,,,,
60,110,2147483708,content://secmedia/media/2147483708,/storage/emulated/0/DCIM/Camera/20210703_192901.jpg,0,0,1900794,14336,1625354944,1625354944,image/jpeg,20210703_192901,,20210703_192901.jpg,90.0,37.22489929199219,-80.41588592529297,1625354942000,,-1739773001,Camera,,1,65537,0,4608,2184,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,46.0,1.0,"blur=0.198151,brightnessMean=0.474843,contrast=0.824219,featureNumber=0.648716,featurePointDistribution=0.509868,motionBlur=0.104631,outFocusBackground=0.839850,overExposure=0.004361,skylineIncline=0.056140,underExposure=0.017827,totalQuality=1.000000",,,4608×2184,,,,,,,,,,,,,1522729730,,0,1,2147483708,1,,,0,,,,,,"1974,78,4278,2028,1974,0,4158,2184,1476,0,4386,2184,2304,0,3942,2184,720,0,4602,2184,2466,0,3696,2184","0.4283854,0.035714287,0.92838544,0.9285714,0.4283854,0.0,0.90234375,1.0,0.3203125,0.0,0.95182294,1.0,0.5,0.0,0.85546875,1.0,0.15625,0.0,0.99869794,1.0,0.53515625,0.0,0.8020833,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,0,1625357075871,,,,0,,0,,,,
61,111,2147483709,content://secmedia/media/2147483709,/storage/emulated/0/DCIM/Camera/20210703_192907.jpg,0,0,1762546,14336,1625354950,1625354950,image/jpeg,20210703_192907,,20210703_192907.jpg,0.0,37.22489929199219,-80.41588592529297,1625354948000,,-1739773001,Camera,,1,65537,0,4608,2184,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,45.0,1.0,"blur=0.060067,brightnessMean=0.458105,contrast=0.851563,featureNumber=0.562692,featurePointDistribution=0.557994,motionBlur=0.425723,outFocusBackground=0.903215,overExposure=0.002729,skylineIncline=0.011577,underExposure=0.005311,totalQuality=1.000000",,,4608×2184,,,,,,,,,,,,,1522729730,,0,1,2147483709,1,,,0,,,,,,"822,78,3618,2106,1074,0,3258,2184,1314,0,2952,2184,750,0,3660,2184,1494,0,2724,2184,324,0,4206,2184","0.17838542,0.035714287,0.78515625,0.96428573,0.23307292,0.0,0.70703125,1.0,0.28515625,0.0,0.640625,1.0,0.16276042,0.0,0.7942708,1.0,0.32421875,0.0,0.5911458,1.0,0.0703125,0.0,0.91276044,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,0,1625357075871,,,,0,,0,,,,
62,112,2147483710,content://secmedia/media/2147483710,/storage/emulated/0/DCIM/Camera/20210703_200435.jpg,0,0,3136945,14336,1625357077,1625357077,image/jpeg,20210703_200435,,20210703_200435.jpg,90.0,37.22493362426758,-80.41583251953125,1625357075000,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,58.0,1.0,"blur=0.010916,brightnessMean=0.379681,contrast=0.761719,featureNumber=0.751503,featurePointDistribution=0.905396,motionBlur=0.050104,outFocusBackground=0.980952,overExposure=0.001723,skylineIncline=0.239746,underExposure=0.000434,totalQuality=1.000000",,,4032×1908,,,,,,,,,,,,,1522729730,,0,1,2147483710,1,,,0,,,,,,"1005,205,3740,1635,1005,0,2910,1905,1005,0,3545,1905,1005,0,2435,1905,355,0,3740,1905,1005,0,2075,1905","0.24937965,0.10761155,0.9280397,0.8582677,0.24937965,0.0,0.72208434,1.0,0.24937965,0.0,0.8796526,1.0,0.24937965,0.0,0.60421836,1.0,0.08808933,0.0,0.9280397,1.0,0.24937965,0.0,0.51488835,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,2,,,1,0,1625367479785,,,,0,,0,,,,
63,113,2147483711,content://secmedia/media/2147483711,/storage/emulated/0/DCIM/Camera/20210703_200439.jpg,0,0,4543301,14336,1625357079,1625357079,image/jpeg,20210703_200439,,20210703_200439.jpg,90.0,37.224971771240234,-80.41584014892578,1625357078995,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,57.0,1.0,"blur=0.243916,brightnessMean=0.411617,contrast=0.871094,featureNumber=0.540902,featurePointDistribution=0.693605,motionBlur=0.388936,outFocusBackground=0.850927,overExposure=0.003679,skylineIncline=0.116761,underExposure=0.007986,totalQuality=1.000000",,,4032×1908,,,,,,,,,,,,,1522729730,,0,1,2147483711,1,,,0,,,,,,"715,545,2730,1770,715,0,2620,1905,380,0,2920,1905,740,0,2170,1905,0,0,3385,1905,885,0,1955,1905","0.17741935,0.28608924,0.67741936,0.92913383,0.17741935,0.0,0.6501241,1.0,0.094292805,0.0,0.72456574,1.0,0.18362282,0.0,0.53846157,1.0,0.0,0.0,0.8399504,1.0,0.21960297,0.0,0.48511165,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,2,,,1,0,1625367479762,,,,0,,0,,,,
64,114,2147483712,content://secmedia/media/2147483712,/storage/emulated/0/DCIM/Camera/20210703_200440.jpg,0,0,3165941,14336,1625357081,1625357081,image/jpeg,20210703_200440,,20210703_200440.jpg,90.0,37.224971771240234,-80.41584014892578,1625357080000,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,56.0,1.0,"blur=0.010195,brightnessMean=0.398992,contrast=0.812500,featureNumber=0.763971,featurePointDistribution=0.764506,motionBlur=0.235513,outFocusBackground=0.971653,overExposure=0.002577,skylineIncline=0.562395,underExposure=0.001222,totalQuality=1.000000",,,4032×1908,,,,,,,,,,,,,1522729730,,0,1,2147483712,1,,,0,,,,,,"1005,5,3310,820,1005,0,2910,1905,770,0,3310,1905,1005,0,2435,1905,380,0,3765,1905,1005,0,2075,1905","0.24937965,0.002624672,0.82133996,0.4304462,0.24937965,0.0,0.72208434,1.0,0.191067,0.0,0.82133996,1.0,0.24937965,0.0,0.60421836,1.0,0.094292805,0.0,0.9342432,1.0,0.24937965,0.0,0.51488835,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,2,,,1,0,1625367479750,,dark_brown,,0,,0,,,,
65,115,2147483713,content://secmedia/media/2147483713,/storage/emulated/0/DCIM/Camera/20210703_200445.jpg,0,0,2608292,14336,1625357087,1625357087,image/jpeg,20210703_200445,,20210703_200445.jpg,0.0,37.224971771240234,-80.41584014892578,1625357085000,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",,1,,55.0,1.0,"blur=0.091240,brightnessMean=0.449798,contrast=0.757813,featureNumber=0.689489,featurePointDistribution=0.564091,motionBlur=0.325043,outFocusBackground=0.916909,overExposure=0.001382,skylineIncline=0.813718,underExposure=0.000481,totalQuality=1.000000",,,4032×1908,,,,,,,,,,,,,1522729730,,0,1,2147483713,1,,,0,,,,,,"1005,200,3310,1630,1125,0,3030,1905,1375,0,2805,1905,790,0,3330,1905,1570,0,2640,1905,340,0,3725,1905","0.24937965,0.104986876,0.82133996,0.85564303,0.27915633,0.0,0.75186104,1.0,0.34119105,0.0,0.6960298,1.0,0.19602978,0.0,0.8263027,1.0,0.38957816,0.0,0.6550869,1.0,0.084367245,0.0,0.9243176,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,2,,,1,0,1625367479734,,dark_brown,,0,,0,,,,
66,120,2147483714,content://secmedia/media/2147483714,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142752_Cartomizer.jpg,0,0,744824,14336,1625509672,1625509672,image/jpeg,Screenshot_20210705-142752_Cartomizer,,Screenshot_20210705-142752_Cartomizer.jpg,,,,1625509672543,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,66.0,1.0,"blur=0.175259,brightnessMean=0.232818,contrast=0.804688,featureNumber=0.564369,featurePointDistribution=0.906363,motionBlur=0.605379,outFocusBackground=0.939304,overExposure=0.001097,skylineIncline=0.011577,underExposure=0.093349,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535442,,0,1,2147483714,0,0.0,,0,,,,,,"75,813,1077,1464,0,762,1080,1842,0,780,1080,2220,0,654,1080,1464,0,108,1080,2028,0,813,1080,1422","0.06944445,0.35657895,0.99722224,0.6421053,0.0,0.33421052,1.0,0.80789477,0.0,0.34210527,1.0,0.9736842,0.0,0.2868421,1.0,0.6421053,0.0,0.047368422,1.0,0.8894737,0.0,0.35657895,1.0,0.6236842",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338205,1626382332590,2.0,blacksky_blue,,0,,0,,,,
67,121,2147483715,content://secmedia/media/2147483715,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142846_Cartomizer.jpg,0,0,744861,14336,1625509726,1625509726,image/jpeg,Screenshot_20210705-142846_Cartomizer,,Screenshot_20210705-142846_Cartomizer.jpg,,,,1625509726695,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,66.0,1.0,"blur=0.155301,brightnessMean=0.231351,contrast=0.804688,featureNumber=0.563393,featurePointDistribution=0.907258,motionBlur=0.626296,outFocusBackground=0.934248,overExposure=0.001164,skylineIncline=0.011577,underExposure=0.092788,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535442,,0,1,2147483715,0,0.0,,0,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338205,1626382332567,2.0,blacksky_blue,,0,,0,,,,
68,122,2147483716,content://secmedia/media/2147483716,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142856_Cartomizer.jpg,0,0,742424,14336,1625509736,1625509737,image/jpeg,Screenshot_20210705-142856_Cartomizer,,Screenshot_20210705-142856_Cartomizer.jpg,,,,1625509736896,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,66.0,1.0,"blur=0.132614,brightnessMean=0.232189,contrast=0.804688,featureNumber=0.564230,featurePointDistribution=0.909086,motionBlur=0.572835,outFocusBackground=0.935778,overExposure=0.001164,skylineIncline=0.011577,underExposure=0.094393,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535442,,0,1,2147483716,0,1.0,,0,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338205,1626382332537,2.0,blacksky_blue,,0,,0,,,,
69,123,2147483717,content://secmedia/media/2147483717,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142955_Cartomizer.jpg,0,0,737763,14336,1625509795,1625509796,image/jpeg,Screenshot_20210705-142955_Cartomizer,,Screenshot_20210705-142955_Cartomizer.jpg,,,,1625509795893,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,66.0,1.0,"blur=0.144310,brightnessMean=0.231600,contrast=0.804688,featureNumber=0.564369,featurePointDistribution=0.907696,motionBlur=0.603294,outFocusBackground=0.939468,overExposure=0.001177,skylineIncline=0.011577,underExposure=0.094032,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535442,,0,1,2147483717,0,0.0,,0,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338205,1626382332512,2.0,blacksky_blue,,0,,0,,,,
70,124,2147483718,content://secmedia/media/2147483718,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143152_Cartomizer.jpg,0,0,742964,14336,1625509912,1625509912,image/jpeg,Screenshot_20210705-143152_Cartomizer,,Screenshot_20210705-143152_Cartomizer.jpg,,,,1625509912591,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,66.0,1.0,"blur=0.175259,brightnessMean=0.231293,contrast=0.800781,featureNumber=0.564021,featurePointDistribution=0.907191,motionBlur=0.633467,outFocusBackground=0.939363,overExposure=0.001104,skylineIncline=0.011577,underExposure=0.092888,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535442,,0,1,2147483718,0,0.0,,0,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338205,1626382332489,2.0,blacksky_blue,,0,,0,,,,
71,125,2147483719,content://secmedia/media/2147483719,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143454_Cartomizer.jpg,0,0,733364,14336,1625510094,1625510094,image/jpeg,Screenshot_20210705-143454_Cartomizer,,Screenshot_20210705-143454_Cartomizer.jpg,,,,1625510094361,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,65.0,1.0,"blur=0.061745,brightnessMean=0.242656,contrast=0.773438,featureNumber=0.564924,featurePointDistribution=0.933808,motionBlur=0.536512,outFocusBackground=0.937720,overExposure=0.000997,skylineIncline=0.011577,underExposure=0.093276,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535426,,0,1,2147483719,0,1.0,,0,,,,,,"36,813,1077,1464,0,762,1080,1842,0,780,1080,2220,0,654,1080,1464,0,108,1080,2028,0,813,1080,1422","0.033333335,0.35657895,0.99722224,0.6421053,0.0,0.33421052,1.0,0.80789477,0.0,0.34210527,1.0,0.9736842,0.0,0.2868421,1.0,0.6421053,0.0,0.047368422,1.0,0.8894737,0.0,0.35657895,1.0,0.6236842",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338324,1626382332455,2.0,black,,0,,0,,,,
72,126,2147483720,content://secmedia/media/2147483720,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143519_Cartomizer.jpg,0,0,735111,14336,1625510119,1625510119,image/jpeg,Screenshot_20210705-143519_Cartomizer,,Screenshot_20210705-143519_Cartomizer.jpg,,,,1625510119553,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,65.0,1.0,"blur=0.067916,brightnessMean=0.241887,contrast=0.769531,featureNumber=0.564090,featurePointDistribution=0.937192,motionBlur=0.554447,outFocusBackground=0.934984,overExposure=0.000923,skylineIncline=0.011577,underExposure=0.093309,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535426,,0,1,2147483720,0,0.0,,0,,,,,,"36,894,1077,1464,0,870,1080,1950,0,834,1080,2274,0,870,1080,1680,0,108,1080,2028,0,855,1080,1464","0.033333335,0.39210525,0.99722224,0.6421053,0.0,0.38157895,1.0,0.8552632,0.0,0.36578947,1.0,0.9973684,0.0,0.38157895,1.0,0.7368421,0.0,0.047368422,1.0,0.8894737,0.0,0.375,1.0,0.6421053",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338324,1626382332445,2.0,black,,0,,0,,,,
73,127,2147483721,content://secmedia/media/2147483721,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143533_Cartomizer.jpg,0,0,738618,14336,1625510133,1625510133,image/jpeg,Screenshot_20210705-143533_Cartomizer,,Screenshot_20210705-143533_Cartomizer.jpg,,,,1625510133736,,-1313584517,Screenshots,,1,65537,0,1080,2280,0,,,,1,,65.0,1.0,"blur=0.074087,brightnessMean=0.242164,contrast=0.769531,featureNumber=0.563812,featurePointDistribution=0.936626,motionBlur=0.540289,outFocusBackground=0.931887,overExposure=0.000957,skylineIncline=0.011577,underExposure=0.093523,totalQuality=1.000000",,,1080×2280,,,,,,,,,,,,,1518535426,,0,1,2147483721,0,0.0,,0,,,,,,"36,813,1077,1464,0,762,1080,1842,0,780,1080,2220,0,654,1080,1464,0,108,1080,2028,0,813,1080,1422","0.033333335,0.35657895,0.99722224,0.6421053,0.0,0.33421052,1.0,0.80789477,0.0,0.34210527,1.0,0.9736842,0.0,0.2868421,1.0,0.6421053,0.0,0.047368422,1.0,0.8894737,0.0,0.35657895,1.0,0.6236842",,,,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1626382338324,1626382332428,2.0,black,,0,,0,,,,
74,128,2147483722,content://secmedia/media/2147483722,/storage/emulated/0/DCIM/Camera/20210707_191202.jpg,0,0,4597158,14336,1625699523,1625699523,image/jpeg,20210707_191202,,20210707_191202.jpg,90.0,37.229530334472656,-80.41883087158203,1625699522000,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|null|null|null|Squires Wbnd, Blacksburg, VA 24061, USA",,1,,60.0,1.0,"blur=0.014882,brightnessMean=0.658776,contrast=0.824219,featureNumber=0.864888,featurePointDistribution=0.743150,motionBlur=0.017588,outFocusBackground=0.984760,overExposure=0.006951,skylineIncline=0.189831,underExposure=0.001135,totalQuality=1.000000",,,4032×1908,,,,,,,,,,,,,1522729730,,0,1,2147483722,1,1.0,,0,,,,,,"1815,755,2215,1155,1060,0,2965,1905,745,0,3285,1905,1300,5,2725,1905,335,10,3695,1900,1495,35,2530,1875","0.45037222,0.39632547,0.5496278,0.6062992,0.26302728,0.0,0.735732,1.0,0.18486352,0.0,0.8151365,1.0,0.32258064,0.002624672,0.67617863,1.0,0.08312655,0.005249344,0.91687346,0.9973753,0.37096775,0.018372703,0.6277916,0.984252",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1625700867083,1625700879232,2.0,light_gray,,0,,0,,,,
75,129,2147483723,content://secmedia/media/2147483723,/storage/emulated/0/DCIM/Camera/20210707_191203.jpg,0,0,4434390,14336,1625699524,1625699524,image/jpeg,20210707_191203,,20210707_191203.jpg,90.0,37.229530334472656,-80.41883087158203,1625699524000,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|null|null|null|Squires Wbnd, Blacksburg, VA 24061, USA",,1,,60.0,1.0,"blur=0.004253,brightnessMean=0.638674,contrast=0.835938,featureNumber=0.855241,featurePointDistribution=0.736173,motionBlur=0.032902,outFocusBackground=0.981841,overExposure=0.006097,skylineIncline=0.145267,underExposure=0.001162,totalQuality=1.000000",,,4032×1908,,,,,,,,,,,,,1522729730,,0,1,2147483723,1,0.0,,0,,,,,,"1815,755,2215,1155,1060,0,2965,1905,745,0,3285,1905,1300,5,2725,1905,335,10,3695,1900,1495,35,2530,1875","0.45037222,0.39632547,0.5496278,0.6062992,0.26302728,0.0,0.735732,1.0,0.18486352,0.0,0.8151365,1.0,0.32258064,0.002624672,0.67617863,1.0,0.08312655,0.005249344,0.91687346,0.9973753,0.37096775,0.018372703,0.6277916,0.984252",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,-1625700867083,1625700879223,2.0,light_gray,,0,,0,,,,
76,130,2147483724,content://secmedia/media/2147483724,/storage/emulated/0/DCIM/Camera/20210707_191213.jpg,0,0,1955968,14336,1625699535,1625699535,image/jpeg,20210707_191213,,20210707_191213.jpg,90.0,37.229530334472656,-80.41883087158203,1625699534000,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|null|null|null|Squires Wbnd, Blacksburg, VA 24061, USA",,1,,59.0,1.0,"blur=0.010986,brightnessMean=0.543890,contrast=0.582031,featureNumber=0.585788,featurePointDistribution=0.429443,motionBlur=0.685222,outFocusBackground=0.910838,overExposure=0.000801,skylineIncline=0.061493,underExposure=0.000027,totalQuality=0.999992",,,4032×1908,,,,,,,,,,,,,1522729730,,0,1,2147483724,1,,,0,,,,,,"140,480,4025,1365,140,0,2045,1905,140,0,2680,1905,140,0,1570,1905,140,0,3525,1905,140,0,1210,1905","0.034739453,0.2519685,0.9987593,0.71653545,0.034739453,0.0,0.50744414,1.0,0.034739453,0.0,0.6650124,1.0,0.034739453,0.0,0.38957816,1.0,0.034739453,0.0,0.8746898,1.0,0.034739453,0.0,0.30024815,1.0",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,0,1625700879213,,dark_gray,,0,,0,,,,
77,131,2147483725,content://secmedia/media/2147483725,/storage/emulated/0/DCIM/Camera/20210707_191359.jpg,0,0,4378736,14336,1625699639,1625699640,image/jpeg,20210707_191359,,20210707_191359.jpg,90.0,37.23127365112305,-80.41827392578125,1625699639000,,-1739773001,Camera,,1,65537,0,4032,1908,0,,"United States|Virginia|Montgomery County|Blacksburg|null|null|Turner Street Northeast|null|null|Center for the Arts, 330 Turner St NE, Blacksburg, VA 24060, USA",,1,,63.0,1.0,"blur=0.034633,brightnessMean=0.694250,contrast=0.832031,featureNumber=0.867427,featurePointDistribution=0.716669,motionBlur=0.102224,outFocusBackground=0.983744,overExposure=0.010617,skylineIncline=0.056140,underExposure=0.000648,totalQuality=1.000000",,,4032×1908,,,,,,,,,,,,,1522729746,,0,1,2147483725,1,,,0,,,,,,"1815,755,2215,1155,1250,0,3155,1905,1280,0,3820,1905,1250,0,2680,1905,570,0,3955,1905,1495,35,2530,1875","0.45037222,0.39632547,0.5496278,0.6062992,0.3101737,0.0,0.7828784,1.0,0.31761786,0.0,0.9478908,1.0,0.3101737,0.0,0.6650124,1.0,0.1414392,0.0,0.9813896,1.0,0.37096775,0.018372703,0.6277916,0.984252",,",2721,",,,,1,,,,0,,,,0,,0,,,,,,,1,1,,,1,0,1625700879204,,light_grayblack,,0,,0,,,,
