_id,type,tag,owner_id,user_id,is_last,pc,g_flags
4108,15,-1,1378525099184291843,1405857242,0,,0
4109,15,-1,1378525099184291843,1526643050,0,,0
4110,15,-1,1378525099184291843,1595615893,0,,0
4111,15,-1,1378525099184291843,1604931252,0,,0
4112,15,-1,1378525099184291843,1613610307,0,,0
4113,15,-1,1378525099184291843,1725137533,0,,0
4114,15,-1,1378525099184291843,1949640847,0,,0
4115,15,-1,1378525099184291843,2185274887,0,,0
4116,15,-1,1378525099184291843,2251623492,0,,0
4117,15,-1,1378525099184291843,2254302955,0,,0
4118,15,-1,1378525099184291843,2263452746,0,,0
4119,15,-1,1378525099184291843,2312333412,0,,0
4120,15,-1,1378525099184291843,2312887512,0,,0
4121,15,-1,1378525099184291843,2329316496,0,,0
4122,15,-1,1378525099184291843,2361631088,0,,0
4123,15,-1,1378525099184291843,2436389418,0,,0
4124,15,-1,1378525099184291843,2444425802,0,,0
4125,15,-1,1378525099184291843,2512683048,0,,0
4126,15,-1,1378525099184291843,2769601721,0,,0
4127,15,-1,1378525099184291843,2797935057,0,,0
4128,15,-1,1378525099184291843,2804855658,0,,0
4129,15,-1,1378525099184291843,2826522223,0,,0
4130,15,-1,1378525099184291843,2862604773,0,,0
4131,15,-1,1378525099184291843,2911733294,0,,0
4132,15,-1,1378525099184291843,3084243825,0,,0
4133,15,-1,1378525099184291843,3128572077,0,,0
4134,15,-1,1378525099184291843,3227532445,0,,0
4135,15,-1,1378525099184291843,3346820638,0,,0
4136,15,-1,1378525099184291843,3413645212,0,,0
4137,15,-1,1378525099184291843,3511430425,0,,0
4138,15,-1,1378525099184291843,3536736623,0,,0
4139,15,-1,1378525099184291843,3669881952,0,,0
4140,15,-1,1378525099184291843,4230101712,0,,0
4141,15,-1,1378525099184291843,4398626122,0,,0
4142,15,-1,1378525099184291843,4783690002,0,,0
4143,15,-1,1378525099184291843,712551690159915008,0,,0
4144,15,-1,1378525099184291843,729534658153603072,0,,0
4145,15,-1,1378525099184291843,742197376367120384,0,,0
4146,15,-1,1378525099184291843,743513500513873920,0,,0
4147,15,-1,1378525099184291843,764654979831308288,0,,0
4148,15,-1,1378525099184291843,765981595383857152,0,,0
4149,15,-1,1378525099184291843,767674047173918720,0,,0
4150,15,-1,1378525099184291843,773242429424087040,0,,0
4151,15,-1,1378525099184291843,776585502606721024,0,,0
4152,15,-1,1378525099184291843,794883811762991104,0,,0
4153,15,-1,1378525099184291843,806619997275639814,0,,0
4154,15,-1,1378525099184291843,830864321253089280,0,,0
4155,15,-1,1378525099184291843,831182644234821632,0,,0
4156,15,-1,1378525099184291843,851773048973807617,0,,0
4157,15,-1,1378525099184291843,856446453157376003,0,,0
4158,15,-1,1378525099184291843,859816394556284929,0,,0
4159,15,-1,1378525099184291843,864347902029709314,0,,0
4160,15,-1,1378525099184291843,865574059316097028,0,,0
4161,15,-1,1378525099184291843,867100084248469505,0,,0
4162,15,-1,1378525099184291843,868088645173030912,0,,0
4163,15,-1,1378525099184291843,869908314292924416,0,,0
4164,15,-1,1378525099184291843,871446778851115012,0,,0
4165,15,-1,1378525099184291843,872984298973941764,0,,0
4166,15,-1,1378525099184291843,876969251617112064,0,,0
4167,15,-1,1378525099184291843,878291606830542848,0,,0
4168,15,-1,1378525099184291843,883476092832681984,0,,0
4169,15,-1,1378525099184291843,883984505119297536,0,,0
4170,15,-1,1378525099184291843,884511390987407360,0,,0
4171,15,-1,1378525099184291843,889753804614369281,0,,0
4172,15,-1,1378525099184291843,893448476146544645,0,,0
4173,15,-1,1378525099184291843,896078064261763072,0,,0
4174,15,-1,1378525099184291843,897349629385232388,0,,0
4175,15,-1,1378525099184291843,897748073501278208,0,,0
4176,15,-1,1378525099184291843,898875132864716800,0,,0
4177,15,-1,1378525099184291843,898917341051965441,0,,0
4178,15,-1,1378525099184291843,903617387643199488,0,,0
4179,15,-1,1378525099184291843,905158770107568133,0,,0
4180,15,-1,1378525099184291843,907577656941584385,0,,0
4181,15,-1,1378525099184291843,908581392061214720,0,,0
4182,15,-1,1378525099184291843,909481645052440577,0,,0
4183,15,-1,1378525099184291843,912636796504219648,0,,0
4184,15,-1,1378525099184291843,913327957904695297,0,,0
4185,15,-1,1378525099184291843,913705727360868352,0,,0
4186,15,-1,1378525099184291843,914029581610377217,0,,0
4187,15,-1,1378525099184291843,917195081408319488,0,,0
4188,15,-1,1378525099184291843,922358568602365953,0,,0
4189,15,-1,1378525099184291843,930740120067723264,0,,0
4190,15,-1,1378525099184291843,933165746653245441,0,,0
4191,15,-1,1378525099184291843,935139646224371712,0,,0
4192,15,-1,1378525099184291843,937037383756931079,0,,0
4193,15,-1,1378525099184291843,938610515126792192,0,,0
4194,15,-1,1378525099184291843,943369448035049472,0,,0
4195,15,-1,1378525099184291843,944255537121656833,0,,0
4196,15,-1,1378525099184291843,946758251902881792,0,,0
4197,15,-1,1378525099184291843,949313959445766144,0,,0
4198,15,-1,1378525099184291843,950110836042825728,0,,0
4199,15,-1,1378525099184291843,950289002787057664,0,,0
4200,15,-1,1378525099184291843,951329744804392960,0,,0
4201,15,-1,1378525099184291843,951832405714841600,0,,0
4202,15,-1,1378525099184291843,952921795316912133,0,,0
4203,15,-1,1378525099184291843,952976175374123008,0,,0
4204,15,-1,1378525099184291843,953771981719011329,0,,0
4205,15,-1,1378525099184291843,955763546494713857,0,,0
4206,15,-1,1378525099184291843,957095686914244609,0,,0
4207,15,-1,1378525099184291843,963535553869172736,0,,0
4208,15,-1,1378525099184291843,969093664348631040,0,,0
4209,15,-1,1378525099184291843,970087768415227909,0,,0
4210,15,-1,1378525099184291843,973766864659734528,0,,0
4211,15,-1,1378525099184291843,981325507080814592,0,,0
4212,15,-1,1378525099184291843,995678645762093056,0,,0
4213,15,-1,1378525099184291843,995796935817621504,0,,0
4214,15,-1,1378525099184291843,996321865311358976,0,,0
4215,15,-1,1378525099184291843,1003114838497718274,0,,0
4216,15,-1,1378525099184291843,1006055524666826754,0,,0
4217,15,-1,1378525099184291843,1018882182394376197,0,,0
4218,15,-1,1378525099184291843,1032010176491122689,0,,0
4219,15,-1,1378525099184291843,1051710088098996224,0,,0
4220,15,-1,1378525099184291843,1078524406790610944,0,,0
4221,15,-1,1378525099184291843,1082011146117439491,0,,0
4222,15,-1,1378525099184291843,1086788930626822145,0,,0
4223,15,-1,1378525099184291843,1088423541220012037,0,,0
4224,15,-1,1378525099184291843,1091459141397180416,0,,0
4225,15,-1,1378525099184291843,1105390981434621952,0,,0
4226,15,-1,1378525099184291843,1119216582511726592,0,,0
4227,15,-1,1378525099184291843,1154795176507969543,0,,0
4228,15,-1,1378525099184291843,1172038272618393600,0,,0
4229,15,-1,1378525099184291843,1186510950104469509,0,,0
4230,15,-1,1378525099184291843,1204414874467667968,0,,0
4231,15,-1,1378525099184291843,1208076242366283776,0,,0
4232,15,-1,1378525099184291843,1209653409298518016,0,,0
4233,15,-1,1378525099184291843,1215057734703468545,0,,0
4234,15,-1,1378525099184291843,1222375896658608128,0,,0
4235,15,-1,1378525099184291843,1224354478918373377,0,,0
4236,15,-1,1378525099184291843,1231197327743844352,0,,0
4237,15,-1,1378525099184291843,1250098384712630274,0,,0
4238,15,-1,1378525099184291843,1254877870595457024,0,,0
4239,15,-1,1378525099184291843,1265670911715233794,0,,0
4240,15,-1,1378525099184291843,1266426709391421440,0,,0
4241,15,-1,1378525099184291843,1274269247892418561,0,,0
4242,15,-1,1378525099184291843,1275332157745950720,0,,0
4243,15,-1,1378525099184291843,1301208489403068419,0,,0
4244,15,-1,1378525099184291843,1354723952489353219,0,,0
4245,15,-1,1378525099184291843,1355636362288881664,0,,0
4246,15,-1,1378525099184291843,1366021889638957059,0,,0
4247,15,-1,1378525099184291843,1382748525243609092,0,,0
4248,15,-1,1378525099184291843,11751002,0,,0
4249,15,-1,1378525099184291843,361289499,0,,0
4250,15,-1,1378525099184291843,17060015,0,,0
4251,15,-1,1378525099184291843,21292523,0,,0
4252,15,-1,1378525099184291843,427089628,0,,0
4253,15,-1,1378525099184291843,1308211178,0,,0
4254,15,-1,1378525099184291843,3167257102,0,,0
4255,15,-1,1378525099184291843,3429950987,0,,0
4256,15,-1,1378525099184291843,824104203954126848,0,,0
4257,15,-1,1378525099184291843,2457553466,0,,0
4258,15,-1,1378525099184291843,5943622,0,,0
4259,15,-1,1378525099184291843,7267562,0,,0
4260,15,-1,1378525099184291843,8094902,0,,0
4261,15,-1,1378525099184291843,11178902,0,,0
4262,15,-1,1378525099184291843,13418472,0,,0
4263,15,-1,1378525099184291843,14527699,0,,0
4264,15,-1,1378525099184291843,16435735,0,,0
4265,15,-1,1378525099184291843,17703046,0,,0
4266,15,-1,1378525099184291843,18208354,0,,0
4267,15,-1,1378525099184291843,19109841,0,,0
4268,15,-1,1378525099184291843,19377148,0,,0
4269,15,-1,1378525099184291843,22677790,0,,0
4270,15,-1,1378525099184291843,30325257,0,,0
4271,15,-1,1378525099184291843,34047704,0,,0
4272,15,-1,1378525099184291843,38053126,0,,0
4273,15,-1,1378525099184291843,41199170,0,,0
4274,15,-1,1378525099184291843,46215280,0,,0
4275,15,-1,1378525099184291843,54307047,0,,0
4276,15,-1,1378525099184291843,56562803,0,,0
4277,15,-1,1378525099184291843,67109577,0,,0
4278,15,-1,1378525099184291843,75839693,0,,0
4279,15,-1,1378525099184291843,82172203,0,,0
4280,15,-1,1378525099184291843,101941344,0,,0
4281,15,-1,1378525099184291843,137857547,0,,0
4282,15,-1,1378525099184291843,209890844,0,,0
4283,15,-1,1378525099184291843,239583227,0,,0
4284,15,-1,1378525099184291843,246911146,0,,0
4285,15,-1,1378525099184291843,254280603,0,,0
4286,15,-1,1378525099184291843,297033436,0,,0
4287,15,-1,1378525099184291843,323835244,0,,0
4288,15,-1,1378525099184291843,467535591,0,,0
4289,15,-1,1378525099184291843,494704739,0,,0
4290,15,-1,1378525099184291843,520232646,0,,0
4291,15,-1,1378525099184291843,621816317,0,,0
4292,15,-1,1378525099184291843,772713402,0,,0
4293,15,-1,1378525099184291843,937499232,0,,0
4294,15,-1,1378525099184291843,981721176,0,,0
4295,15,-1,1378525099184291843,1035721495,0,,0
4296,15,-1,1378525099184291843,1189628401,0,,0
4297,15,-1,1378525099184291843,1494459692,0,,0
4298,15,-1,1378525099184291843,1654188770,0,,0
4299,15,-1,1378525099184291843,2298103730,0,,0
4300,15,-1,1378525099184291843,2349742941,0,,0
4301,15,-1,1378525099184291843,2402535456,0,,0
4302,15,-1,1378525099184291843,2603525726,0,,0
4303,15,-1,1378525099184291843,2820160766,0,,0
4304,15,-1,1378525099184291843,2857710632,0,,0
4305,15,-1,1378525099184291843,2983032626,0,,0
4306,15,-1,1378525099184291843,3226765068,0,,0
4307,15,-1,1378525099184291843,3577056016,0,,0
4308,15,-1,1378525099184291843,703664485593014272,0,,0
4309,15,-1,1378525099184291843,721517053060861953,0,,0
4310,15,-1,1378525099184291843,755494198556569600,0,,0
4311,15,-1,1378525099184291843,817817720221794305,0,,0
4312,15,-1,1378525099184291843,842528602352762882,0,,0
4313,15,-1,1378525099184291843,887748030304329728,0,,0
4314,15,-1,1378525099184291843,897802137832501249,0,,0
4315,15,-1,1378525099184291843,931289883171225600,0,,0
4316,15,-1,1378525099184291843,935742315389444096,0,,0
4317,15,-1,1378525099184291843,943506806931734528,0,,0
4318,15,-1,1378525099184291843,947847565474779136,0,,0
4319,15,-1,1378525099184291843,948736680554409984,0,,0
4320,15,-1,1378525099184291843,952169739245285376,0,,0
4321,15,-1,1378525099184291843,954005112174862336,0,,0
4322,15,-1,1378525099184291843,957303442250260480,0,,0
4323,15,-1,1378525099184291843,960091531448217600,0,,0
4324,15,-1,1378525099184291843,968880161675448320,0,,0
4325,15,-1,1378525099184291843,970994516357472257,0,,0
4326,15,-1,1378525099184291843,1008204675257110528,0,,0
4327,15,-1,1378525099184291843,1008974106375548928,0,,0
4328,15,-1,1378525099184291843,1021492595476914177,0,,0
4329,15,-1,1378525099184291843,1062118922147659776,0,,0
4330,15,-1,1378525099184291843,1070351212044783616,0,,0
4331,15,-1,1378525099184291843,1087959850917740546,0,,0
4332,15,-1,1378525099184291843,1090310879336382473,0,,0
4333,15,-1,1378525099184291843,1101343341088817152,0,,0
4334,15,-1,1378525099184291843,1108263516656545793,0,,0
4335,15,-1,1378525099184291843,1167440377017765888,0,,0
4336,15,-1,1378525099184291843,1201539945028050944,0,,0
4337,15,-1,1378525099184291843,1258812706410450944,0,,0
4338,15,-1,1378525099184291843,1270906326823186432,0,,0
4339,15,-1,1378525099184291843,1277204360662077440,0,,0
4340,15,-1,1378525099184291843,1280332980897157123,0,,0
4341,15,-1,1378525099184291843,1285577971428925446,0,,0
4342,15,-1,1378525099184291843,1306832117234425857,0,,0
4343,15,-1,1378525099184291843,1325444048895811585,0,,0
4344,15,-1,1378525099184291843,1350220454674329600,0,,0
4345,15,-1,1378525099184291843,1351181314691657732,0,,0
4346,15,-1,1378525099184291843,1354949636490985476,0,,0
4347,15,-1,1378525099184291843,1378472967680757762,0,,0
4348,15,-1,1378525099184291843,57441414,0,,0
4349,15,-1,1378525099184291843,241664456,0,,0
4350,15,-1,1378525099184291843,2207129125,0,,0
4351,15,-1,1378525099184291843,870469672256233472,0,,0
4352,15,-1,1378525099184291843,971046392872521730,0,,0
4353,15,-1,1378525099184291843,11150432,0,,0
4354,15,-1,1378525099184291843,19725644,0,,0
4355,15,-1,1378525099184291843,20567939,0,,0
4356,15,-1,1378525099184291843,25100180,0,,0
4357,15,-1,1378525099184291843,30395398,0,,0
4358,15,-1,1378525099184291843,41992038,0,,0
4359,15,-1,1378525099184291843,61277941,0,,0
4360,15,-1,1378525099184291843,61355746,0,,0
4361,15,-1,1378525099184291843,87770218,0,,0
4362,15,-1,1378525099184291843,92277809,0,,0
4363,15,-1,1378525099184291843,96915603,0,,0
4364,15,-1,1378525099184291843,121820614,0,,0
4365,15,-1,1378525099184291843,184241421,0,,0
4366,15,-1,1378525099184291843,198318121,0,,0
4367,15,-1,1378525099184291843,219703427,0,,0
4368,15,-1,1378525099184291843,292071258,0,,0
4369,15,-1,1378525099184291843,342819198,0,,0
4370,15,-1,1378525099184291843,407904917,0,,0
4371,15,-1,1378525099184291843,443202788,0,,0
4372,15,-1,1378525099184291843,444913649,0,,0
4373,15,-1,1378525099184291843,561430822,0,,0
4374,15,-1,1378525099184291843,918056665,0,,0
4375,15,-1,1378525099184291843,2165760843,0,,0
4376,15,-1,1378525099184291843,2511477648,0,,0
4377,15,-1,1378525099184291843,932307395476324352,0,,0
4378,15,-1,1378525099184291843,1045537810122506240,0,,0
4379,15,-1,1378525099184291843,1115345843664629760,0,,0
4380,15,-1,1378525099184291843,1220066342235201542,0,,0
4381,15,-1,1378525099184291843,1235005283367358466,0,,0
4382,15,-1,1378525099184291843,1359595748942372867,0,,0
4383,15,-1,1378525099184291843,14571055,0,,0
4384,15,-1,1378525099184291843,19847181,0,,0
4385,15,-1,1378525099184291843,23655688,0,,0
4386,15,-1,1378525099184291843,25375962,0,,0
4387,15,-1,1378525099184291843,47003920,0,,0
4388,15,-1,1378525099184291843,58806829,0,,0
4389,15,-1,1378525099184291843,61417559,0,,0
4390,15,-1,1378525099184291843,169686021,0,,0
4391,15,-1,1378525099184291843,233784238,0,,0
4392,15,-1,1378525099184291843,244647486,0,,0
4393,15,-1,1378525099184291843,268702402,0,,0
4394,15,-1,1378525099184291843,285869396,0,,0
4395,15,-1,1378525099184291843,313724502,0,,0
4396,15,-1,1378525099184291843,718358599,0,,0
4397,15,-1,1378525099184291843,1399148563,0,,0
4398,15,-1,1378525099184291843,1950362413,0,,0
4399,15,-1,1378525099184291843,2259434528,0,,0
4400,15,-1,1378525099184291843,2453385626,0,,0
4401,15,-1,1378525099184291843,2561575478,0,,0
4402,15,-1,1378525099184291843,2577886615,0,,0
4403,15,-1,1378525099184291843,4041496403,0,,0
4404,15,-1,1378525099184291843,710987401926221824,0,,0
4405,15,-1,1378525099184291843,801491198238162944,0,,0
4406,15,-1,1378525099184291843,895099202669293570,0,,0
4407,15,-1,1378525099184291843,955593153737830400,0,,0
4408,15,-1,1378525099184291843,978697175151595520,0,,0
4409,15,-1,1378525099184291843,978732571738755072,0,,0
4410,15,-1,1378525099184291843,991439317053591552,0,,0
4411,15,-1,1378525099184291843,1004945445263536128,0,,0
4412,15,-1,1378525099184291843,1022821051187822593,0,,0
4413,15,-1,1378525099184291843,1099758059289800709,0,,0
4414,15,-1,1378525099184291843,1228824019987726338,0,,0
4415,15,-1,1378525099184291843,1337780902680809474,0,,0
4416,15,-1,1378525099184291843,1382521380667809794,0,,0
4417,15,-1,1378525099184291843,17678061,0,,0
4418,15,-1,1378525099184291843,49674616,0,,0
4419,15,-1,1378525099184291843,62292212,0,,0
4420,15,-1,1378525099184291843,91174873,0,,0
4421,15,-1,1378525099184291843,123653250,0,,0
4422,15,-1,1378525099184291843,131684189,0,,0
4423,15,-1,1378525099184291843,203230046,0,,0
4424,15,-1,1378525099184291843,339802641,0,,0
4425,15,-1,1378525099184291843,379590748,0,,0
4426,15,-1,1378525099184291843,611996037,0,,0
4427,15,-1,1378525099184291843,2188962409,0,,0
4428,15,-1,1378525099184291843,3268805106,0,,0
4429,15,-1,1378525099184291843,958778591705264128,0,,0
4430,15,-1,1378525099184291843,971596936884125697,0,,0
4431,15,-1,1378525099184291843,5484502,0,,0
4432,15,-1,1378525099184291843,14729396,0,,0
4433,15,-1,1378525099184291843,18354226,0,,0
4434,15,-1,1378525099184291843,21212604,0,,0
4435,15,-1,1378525099184291843,34257745,0,,0
4436,15,-1,1378525099184291843,75368685,0,,0
4437,15,-1,1378525099184291843,111408685,0,,0
4438,15,-1,1378525099184291843,330553790,0,,0
4439,15,-1,1378525099184291843,365772438,0,,0
4440,15,-1,1378525099184291843,708888523,0,,0
4441,15,-1,1378525099184291843,942443306,0,,0
4442,15,-1,1378525099184291843,1187330941,0,,0
4443,15,-1,1378525099184291843,1977786618,0,,0
4444,15,-1,1378525099184291843,2549068033,0,,0
4445,15,-1,1378525099184291843,2621184818,0,,0
4446,15,-1,1378525099184291843,2677347564,0,,0
4447,15,-1,1378525099184291843,2826029339,0,,0
4448,15,-1,1378525099184291843,4166856916,0,,0
4449,15,-1,1378525099184291843,708703696230719488,0,,0
4450,15,-1,1378525099184291843,780957411884445696,0,,0
4451,15,-1,1378525099184291843,877972406261952512,0,,0
4452,15,-1,1378525099184291843,1110877798820777986,0,,0
4453,15,-1,1378525099184291843,5768872,0,,0
4454,15,-1,1378525099184291843,14414286,0,,0
4455,15,-1,1378525099184291843,14646505,0,,0
4456,15,-1,1378525099184291843,14681605,0,,0
4457,15,-1,1378525099184291843,15209304,0,,0
4458,15,-1,1378525099184291843,21263333,0,,0
4459,15,-1,1378525099184291843,24222556,0,,0
4460,15,-1,1378525099184291843,34716038,0,,0
4461,15,-1,1378525099184291843,36693947,0,,0
4462,15,-1,1378525099184291843,38112015,0,,0
4463,15,-1,1378525099184291843,52329159,0,,0
4464,15,-1,1378525099184291843,80324043,0,,0
4465,15,-1,1378525099184291843,87160231,0,,0
4466,15,-1,1378525099184291843,196795202,0,,0
4467,15,-1,1378525099184291843,229582456,0,,0
4468,15,-1,1378525099184291843,242376073,0,,0
4469,15,-1,1378525099184291843,374670855,0,,0
4470,15,-1,1378525099184291843,375721095,0,,0
4471,15,-1,1378525099184291843,390627208,0,,0
4472,15,-1,1378525099184291843,455937214,0,,0
4473,15,-1,1378525099184291843,632537402,0,,0
4474,15,-1,1378525099184291843,884525395,0,,0
4475,15,-1,1378525099184291843,969748206,0,,0
4476,15,-1,1378525099184291843,979191793,0,,0
4477,15,-1,1378525099184291843,1054431127,0,,0
4478,15,-1,1378525099184291843,1225053002,0,,0
4479,15,-1,1378525099184291843,1469101279,0,,0
4480,15,-1,1378525099184291843,1707155108,0,,0
4481,15,-1,1378525099184291843,2193616844,0,,0
4482,15,-1,1378525099184291843,2877424943,0,,0
4483,15,-1,1378525099184291843,2967867342,0,,0
4484,15,-1,1378525099184291843,3041323334,0,,0
4485,15,-1,1378525099184291843,3122729540,0,,0
4486,15,-1,1378525099184291843,3236271451,0,,0
4487,15,-1,1378525099184291843,3400457638,0,,0
4488,15,-1,1378525099184291843,3433356645,0,,0
4489,15,-1,1378525099184291843,3439059129,0,,0
4490,15,-1,1378525099184291843,3505419687,0,,0
4491,15,-1,1378525099184291843,4441279246,0,,0
4492,15,-1,1378525099184291843,710809511674703872,0,,0
4493,15,-1,1378525099184291843,711367366756720640,0,,0
4494,15,-1,1378525099184291843,712457848874086400,0,,0
4495,15,-1,1378525099184291843,776078472477347840,0,,0
4496,15,-1,1378525099184291843,784626629050007552,0,,0
4497,15,-1,1378525099184291843,786127623076192256,0,,0
4498,15,-1,1378525099184291843,852594228836397056,0,,0
4499,15,-1,1378525099184291843,864824810135842817,0,,0
4500,15,-1,1378525099184291843,868114290708013060,0,,0
4501,15,-1,1378525099184291843,871521882826264576,0,,0
4502,15,-1,1378525099184291843,890230529659949056,0,,0
4503,15,-1,1378525099184291843,903912002308915200,0,,0
4504,15,-1,1378525099184291843,932370202347569153,0,,0
4505,15,-1,1378525099184291843,977227126905516032,0,,0
4506,15,-1,1378525099184291843,997715301545361408,0,,0
4507,15,-1,1378525099184291843,1079853966681346048,0,,0
4508,15,-1,1378525099184291843,1104397252561461249,0,,0
4509,15,-1,1378525099184291843,1113207408002764801,0,,0
4510,15,-1,1378525099184291843,1143108958326054912,0,,0
4511,15,-1,1378525099184291843,1180605910575501312,0,,0
4512,15,-1,1378525099184291843,1220135485680619524,0,,0
4513,15,-1,1378525099184291843,1225557966142820354,0,,0
4514,15,-1,1378525099184291843,1247207404632244227,0,,0
4515,15,-1,1378525099184291843,1251134185407995904,0,,0
4516,15,-1,1378525099184291843,1349775435891175424,0,,0
4517,15,-1,1378525099184291843,1351577988253548547,0,,0
4518,15,-1,1378525099184291843,1395464687060504577,0,,0
4519,15,-1,1378525099184291843,270010359,0,,0
4520,15,-1,1378525099184291843,43775786,0,,0
4521,15,-1,1378525099184291843,62155958,0,,0
4522,15,-1,1378525099184291843,353422065,0,,0
4523,15,-1,1378525099184291843,3307437380,0,,0
4524,15,-1,1378525099184291843,749332407287943169,0,,0
4525,15,-1,1378525099184291843,861054703626571776,0,,0
4526,15,-1,1378525099184291843,904700529988820992,0,,0
4527,15,-1,1378525099184291843,918122676195090433,0,,0
4528,15,-1,1378525099184291843,1314071380153921536,0,,0
4529,15,-1,1378525099184291843,15209648,0,,0
4530,15,-1,1378525099184291843,37506260,0,,0
4531,15,-1,1378525099184291843,63158258,0,,0
4532,15,-1,1378525099184291843,620843597,0,,0
4533,15,-1,1378525099184291843,1324165219,0,,0
4534,15,-1,1378525099184291843,2159227117,0,,0
4535,15,-1,1378525099184291843,2565746929,0,,0
4536,15,-1,1378525099184291843,2878363089,0,,0
4537,15,-1,1378525099184291843,3148333267,0,,0
4538,15,-1,1378525099184291843,4164994389,0,,0
4539,15,-1,1378525099184291843,768853045908238337,0,,0
4540,15,-1,1378525099184291843,912920277264343040,0,,0
4541,15,-1,1378525099184291843,950616234059427840,0,,0
4542,15,-1,1378525099184291843,962524892594925573,0,,0
4543,15,-1,1378525099184291843,1028881492842356736,0,,0
4544,15,-1,1378525099184291843,40576658,0,,0
4545,15,-1,1378525099184291843,16709601,0,,0
4546,15,-1,1378525099184291843,23937894,0,,0
4547,15,-1,1378525099184291843,28946784,0,,0
4548,15,-1,1378525099184291843,29728861,0,,0
4549,15,-1,1378525099184291843,1110672696,0,,0
4550,15,-1,1378525099184291843,1948531711,0,,0
4551,15,-1,1378525099184291843,2851316858,0,,0
4552,15,-1,1378525099184291843,2941963167,0,,0
4553,15,-1,1378525099184291843,2956978641,0,,0
4554,15,-1,1378525099184291843,3004716532,0,,0
4555,15,-1,1378525099184291843,3176998279,0,,0
4556,15,-1,1378525099184291843,3306657392,0,,0
4557,15,-1,1378525099184291843,4065272832,0,,0
4558,15,-1,1378525099184291843,4113515840,0,,0
4559,15,-1,1378525099184291843,755942188618506240,0,,0
4560,15,-1,1378525099184291843,943421702008123392,0,,0
4561,15,-1,1378525099184291843,965604931255324673,0,,0
4562,15,-1,1378525099184291843,1050093472089337856,0,,0
4563,15,-1,1378525099184291843,1113959294087696385,0,,0
4564,15,-1,1378525099184291843,1174196863785930754,0,,0
4565,15,-1,1378525099184291843,7025212,0,,0
4566,15,-1,1378525099184291843,50004938,0,,0
4567,15,-1,1378525099184291843,170707174,0,,0
4568,15,-1,1378525099184291843,554461007,0,,0
4569,15,-1,1378525099184291843,1543036104,0,,0
4570,15,-1,1378525099184291843,1549445372,0,,0
4571,15,-1,1378525099184291843,2884928715,0,,0
4572,15,-1,1378525099184291843,782165067005501440,0,,0
4573,15,-1,1378525099184291843,854174352169979904,0,,0
4574,15,-1,1378525099184291843,999730755096989698,0,,0
4575,15,-1,1378525099184291843,1237544865216507906,0,,0
4576,15,-1,1378525099184291843,149641365,0,,0
4577,15,-1,1378525099184291843,310094255,0,,0
4578,15,-1,1378525099184291843,72415935,0,,0
4579,15,-1,1378525099184291843,104292562,0,,0
4580,15,-1,1378525099184291843,180829697,0,,0
4581,15,-1,1378525099184291843,195840451,0,,0
4582,15,-1,1378525099184291843,411127431,0,,0
4583,15,-1,1378525099184291843,1311877237,0,,0
4584,15,-1,1378525099184291843,1961557602,0,,0
4585,15,-1,1378525099184291843,2332169250,0,,0
4586,15,-1,1378525099184291843,2454150866,0,,0
4587,15,-1,1378525099184291843,2470708229,0,,0
4588,15,-1,1378525099184291843,3247931724,0,,0
4589,15,-1,1378525099184291843,933113177197264896,0,,0
4590,15,-1,1378525099184291843,1104115498965520385,0,,0
4591,15,-1,1378525099184291843,1304226566415757312,0,,0
4592,15,-1,1378525099184291843,14528167,0,,0
4593,15,-1,1378525099184291843,67012210,0,,0
4594,15,-1,1378525099184291843,228673511,0,,0
4595,15,-1,1378525099184291843,234638601,0,,0
4596,15,-1,1378525099184291843,266086425,0,,0
4597,15,-1,1378525099184291843,351809281,0,,0
4598,15,-1,1378525099184291843,490656627,0,,0
4599,15,-1,1378525099184291843,604767509,0,,0
4600,15,-1,1378525099184291843,768994579,0,,0
4601,15,-1,1378525099184291843,862571725,0,,0
4602,15,-1,1378525099184291843,2385732037,0,,0
4603,15,-1,1378525099184291843,2832058458,0,,0
4604,15,-1,1378525099184291843,2936997374,0,,0
4605,15,-1,1378525099184291843,2973716865,0,,0
4606,15,-1,1378525099184291843,3007029339,0,,0
4607,15,-1,1378525099184291843,3223875402,0,,0
4608,15,-1,1378525099184291843,3299257651,0,,0
4609,15,-1,1378525099184291843,3320562036,0,,0
4610,15,-1,1378525099184291843,3657377593,0,,0
4611,15,-1,1378525099184291843,4423454597,0,,0
4612,15,-1,1378525099184291843,761554931404898304,0,,0
4613,15,-1,1378525099184291843,808415514179473408,0,,0
4614,15,-1,1378525099184291843,933146586250653696,0,,0
4615,15,-1,1378525099184291843,1026657150469332992,0,,0
4616,15,-1,1378525099184291843,1113110322628513792,0,,0
4617,15,-1,1378525099184291843,7360512,0,,0
4618,15,-1,1378525099184291843,13502732,0,,0
4619,15,-1,1378525099184291843,17758120,0,,0
4620,15,-1,1378525099184291843,18077334,0,,0
4621,15,-1,1378525099184291843,27260086,0,,0
4622,15,-1,1378525099184291843,45299247,0,,0
4623,15,-1,1378525099184291843,76132599,0,,0
4624,15,-1,1378525099184291843,123232534,0,,0
4625,15,-1,1378525099184291843,154063456,0,,0
4626,15,-1,1378525099184291843,167516008,0,,0
4627,15,-1,1378525099184291843,199214012,0,,0
4628,15,-1,1378525099184291843,239338136,0,,0
4629,15,-1,1378525099184291843,304582290,0,,0
4630,15,-1,1378525099184291843,391048412,0,,0
