ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
1061,13,gl_ES,Kim triste,,,
1062,13,ka_GE,მოწყენილი კიმი,,,
1063,13,de,Traurige Kim,,,
1064,13,el,Λυπημένη Kim,,,
1065,13,gu_IN,નિરાશ કિમ,,,
1066,13,iw,קים עצובה,,,
1067,13,hi,दुखी किम,,,
1068,13,hu,Kim szomorú,,,
1069,13,is_IS,Leið Kim,,,
1070,13,in,Kim sedih,,,
1071,13,ga,Kim brónach,,,
1072,13,it,Kim triste,,,
1073,13,ja,悲しそうなキム,,,
1074,13,kn_IN,ಬೇಸರದ ಕಿಮ್,,,
1075,13,kk_KZ,Мұңды Ким,,,
1076,13,km_KH,Kim កំសត់,,,
1077,13,ko,울먹이며 손을 흔드는 킴,,,
1078,13,ky_KG,Кайгырган Ким,,,
1079,13,lo_LA,ກິມທີ່ໂສກເສົ້າ,,,
1080,13,lv,Bēdīga Kim,,,
1081,13,lt,Liūdna Kim,,,
1082,13,mk_MK,Тажна Ким,,,
1083,13,ms_MY,Kim sedih,,,
1084,13,ml_IN,ദുഃഖിതനായ കിം,,,
1085,13,mr_IN,दु:खी किम,,,
1086,13,my_ZG,ဝမ္းနည္းေနေသာ ကင္မ္,,,
1087,13,mn_MN,Гунигтай Ким,,,
1088,13,my_MM,ဝမ်းနည်းနေသော ကင်မ်,,,
1089,13,ne_NP,निराश किम,,,
1090,13,nb,Trist Kim,,,
1091,13,or,ଦୁଃଖିତ କିମ୍,,,
1092,13,pl,Smutna Kim,,,
1093,13,pt_PT,Kim triste,,,
1094,13,pt_BR,Kim triste,,,
1095,13,pa_IN,ਉਦਾਸ ਕਿਮ,,,
1096,13,ro,Kim tristă,,,
1097,13,ru,Печальная Ким,,,
1098,13,sr,Tužna Kim,,,
1099,13,si_LK,දුක කිම්,,,
1100,13,pl_SP,Kim je niyrada,,,
1101,13,sk,Smutná Kim,,,
1102,13,sl,Žalostna Kim,,,
1103,13,es_ES,Kim triste,,,
1104,13,es_US,Kim triste,,,
1105,13,sv,Kim är ledsen,,,
1106,13,tg,Кими ғамгин,,,
1107,13,ta_IN,சோகமான கிம்,,,
1108,13,te_IN,బాధ పడుతున్న కిమ్,,,
1109,13,tk,Gaýgyly Kim,,,
1110,13,th,คิมเศร้า,,,
1111,13,bo,Kim་སྐྱོ་བོ།,,,
1112,13,tr,Üzgün Kim,,,
1113,13,uk,Засмучена Кім,,,
1114,13,ur_PK,غمگین کم,,,
1115,13,ug,غەمكىن كىم,,,
1116,13,uz_UZ,G‘amgin Kim,,,
1117,13,vi,Kim buồn,,,
1118,13,predefined,sticker_sad,,,
1119,14,en,Bored Kim in front of a computer,,,
1120,14,en_US,Bored Kim in front of a computer,,,
1121,14,en_CA,Bored Kim in front of a computer,,,
1122,14,sq_AL,"Kimi i mërzitur, përballë një kompjuteri",,,
1123,14,ar,Kim تشعر بالملل أمام الكمبيوتر,,,
1124,14,hy_AM,Ձանձրացող Քիմը՝ համակարգչի առաջ,,,
1125,14,as,এট কম্পিউটাৰৰ সন্মুখত থকা বিৰক্তিময় কিম,,,
1126,14,az_AZ,Kompüterin önündə darıxan Kim,,,
1127,14,eu_ES,Kim aspertuta ordenagailuaren aurrean,,,
1128,14,be_BY,Нудны Kim перад камп’ютарам,,,
1129,14,bn_IN,কম্পিউটারের সামনে বসা একঘেয়েমিতে ক্লান্ত কিম,,,
1130,14,bn_BD,কম্পিউটারের সামনে বিরক্ত কিম,,,
1131,14,bs,Kim se dosađuje za računarom,,,
1132,14,bg,Отегчен Kim пред компютър,,,
1133,14,ca,Kim avorrida davant de l'ordinador,,,
1134,14,zn_CN,无聊的小金在电脑前,,,
1135,14,zn_HK,在電腦前無聊的 Kim,,,
1136,14,zn_TW,Kim 無聊地坐在電腦前,,,
1137,14,hr,Kim se dosađuje ispred računala,,,
1138,14,cs,Znuděná Kim u počítače,,,
1139,14,da,Kim keder sig foran computeren,,,
1140,14,nl,Verveelde Kim achter een computer,,,
1141,14,et_EE,Igavlev Kim arvuti ees,,,
1142,14,fa,کیم بی‌حوصله جلوی کامپیوتر,,,
1143,14,tl,Nababatong Kim sa harap ng computer,,,
1144,14,fi,Ikävystynyt Kim tietokoneen edessä,,,
1145,14,fr,Kim lasse face à un ordinateur,,,
1146,14,fr_CA,Kim lasse face à un ordinateur,,,
1147,14,gl_ES,Kim aburrida diante do ordenador,,,
1148,14,ka_GE,მოწყენილი კიმი კომპიუტერთან,,,
1149,14,de,Gelangweilte Kim vor einem Computer,,,
1150,14,el,Βαριεστημένη Kim μπροστά σε υπολογιστή,,,
1151,14,gu_IN,કોમ્પ્યુટરની સામે કંટાળેલો કિમ,,,
1152,14,iw,קים משועממת מול המחשב,,,
1153,14,hi,कंप्यूटर के सामने ऊबा हुआ किम,,,
1154,14,hu,Kim unatkozik a számítógép előtt,,,
1155,14,is_IS,Kim leiðist fyrir framan tölvu,,,
1156,14,in,Kim bosan di depan komputer,,,
1157,14,ga,Kim dubh dóite os comhair ríomhaire,,,
1158,14,it,Kim annoiata davanti al computer,,,
1159,14,ja,PCの前で居眠りするキム,,,
1160,14,kn_IN,ಕಂಪ್ಯೂಟರ್ ಎದುರಿನಲ್ಲಿ ಬೇಸರದ ಕಿಮ್,,,
1161,14,kk_KZ,Компьютер алдында зерігіп отырған Ким,,,
1162,14,km_KH,Kim ធុញទ្រាន់​នៅ​មុខ​កុំព្យូទ័រ,,,
1163,14,ko,노트북을 켜고 졸고 있는 킴,,,
1164,14,ky_KG,Зериккен Ким компьютерди карап турат,,,
1165,14,lo_LA,ຄິມທີ່ຮູ້ສຶກເບື່ອຢູ່ດ້ານໜ້າຂອງຄອມພິວເຕີ,,,
1166,14,lv,Garlaikota Kim pie datora,,,
1167,14,lt,Nuobodžiaujanti Kim priešais kompiuterį,,,
1168,14,mk_MK,Ким се досадува пред компјутерот,,,
1169,14,ms_MY,Kim yang bosan berada di hadapan komputer,,,
1170,14,ml_IN,വിരസതയോടെ ഒരു കമ്പ്യൂട്ടറിന്‍റെ മുന്നിരിലിക്കുന്ന കിം,,,
1171,14,mr_IN,कॉम्प्युटर समोर बसून कंटाळलेली किम,,,
1172,14,my_ZG,ကြန္ပ်ဴတာေရွ႕တြင္ ပ်င္းေနေသာ ကင္မ္,,,
1173,14,mn_MN,Компьютерын урд уйдсан Ким,,,
1174,14,my_MM,ကွန်ပျူတာရှေ့တွင် ပျင်းနေသော ကင်မ်,,,
1175,14,ne_NP,कम्प्युटर अगाडि अल्छी लागेको किम,,,
1176,14,nb,Kim som kjeder seg foran en datamaskin,,,
1177,14,or,କମ୍ପ୍ୟୁଟର୍ ସମ୍ମୁଖରେ ବିରକ୍ତ ହୋଇକି ବସିଥିବା କିମ୍,,,
1178,14,pl,Znudzona Kim przed komputerem,,,
1179,14,pt_PT,Kim aborrecido em frente de um computador,,,
1180,14,pt_BR,Kim entediada na frente de um computador,,,
1181,14,pa_IN,ਕੰਪਿਊਟਰ ਅੱਗੇ ਬੋਰ ਹੁੰਦੀ ਕਿਮ,,,
1182,14,ro,Kim plictisit în fața unui computer,,,
1183,14,ru,Скучающая Ким перед компьютером,,,
1184,14,sr,Kim sedi ispred računara i dosađuje se,,,
1185,14,si_LK,පරිගණකයක ඉදිරිපිට කම්මැලි කිම්,,,
1186,14,pl_SP,Markotno Kim przed kōmputerym,,,
1187,14,sk,Znudená Kim pred počítačom,,,
1188,14,sl,Zdolgočasena Kim pred računalnikom,,,
1189,14,es_ES,Kim aburrida delante de un ordenador,,,
1190,14,es_US,Kim aburrida frente a la PC,,,
1191,14,sv,Uttråkad Kim framför en dator,,,
1192,14,tg,Кими дилгиршуда дар пеши компютер,,,
1193,14,ta_IN,கணினியின் முன் இருக்கும் சலிப்பான கிம்,,,
1194,14,te_IN,కంప్యూటర్ ముందు విసుగ్గా కూర్చున్న కిమ్,,,
1195,14,tk,Içi gysdy Kim kompýuteriň öňünde,,,
1196,14,th,คิมผู้เบื่อหน่ายหน้าคอมพิวเตอร์,,,
1197,14,bo,གློག་ཀླད་མདུན་གྱི་Kim་སུན་པོ།,,,
1198,14,tr,Bilgisayar başında sıkılmış Kim,,,
1199,14,uk,Кім нудьгує перед комп’ютером,,,
1200,14,ur_PK,کمپیوٹر کے سامنے بیزار ہوتی کم,,,
1201,14,ug,كومپيۇتېر ئالدىدا زېرىككەن كىم,,,
1202,14,uz_UZ,Kompyuter oldida zerikkan Kim,,,
1203,14,vi,Kim buồn chán trước máy tính,,,
1204,14,predefined,sticker_bored,,,
1205,15,en,Waiting Kim,,,
1206,15,en_US,Waiting Kim,,,
1207,15,en_CA,Waiting Kim,,,
1208,15,sq_AL,Kimi duke pritur,,,
1209,15,ar,Kim تنتظر,,,
1210,15,hy_AM,Սպասող Քիմը,,,
1211,15,as,আপেক্ষা কৰি থকা কিম,,,
1212,15,az_AZ,Gözləyən Kim,,,
1213,15,eu_ES,Kim zain,,,
1214,15,be_BY,Kim чакае,,,
1215,15,bn_IN,অপেক্ষারত কিম,,,
1216,15,bn_BD,অপেক্ষারত কিম,,,
1217,15,bs,Kim čeka,,,
1218,15,bg,Kim чака,,,
1219,15,ca,Kim esperant,,,
1220,15,zn_CN,等待中的小金,,,
1221,15,zn_HK,等待中的 Kim,,,
1222,15,zn_TW,等待中的 Kim,,,
1223,15,hr,Kim čeka,,,
1224,15,cs,Čekající Kim,,,
1225,15,da,Kim venter,,,
1226,15,nl,Wachtende Kim,,,
1227,15,et_EE,Ootav Kim,,,
1228,15,fa,کیم در حال انتظار,,,
1229,15,tl,Naghihintay na Kim,,,
1230,15,fi,Odottava Kim,,,
1231,15,fr,Kim en train d'attendre,,,
1232,15,fr_CA,Kim en train d'attendre,,,
1233,15,gl_ES,Kim esperando,,,
1234,15,ka_GE,კიმის ლოდინი,,,
1235,15,de,Wartende Kim,,,
1236,15,el,Η Kim περιμένει,,,
1237,15,gu_IN,રાહ જોઈ રહેલ કિમ,,,
1238,15,iw,קים מחכה,,,
1239,15,hi,प्रतीक्षा करती हुई किम,,,
1240,15,hu,Kim várakozik,,,
1241,15,is_IS,Kim bíður,,,
1242,15,in,Kim menunggu,,,
1243,15,ga,Kim ag feitheamh,,,
1244,15,it,Kim che aspetta,,,
1245,15,ja,待っているキム,,,
1246,15,kn_IN,ಕಿಮ್ ನಿರೀಕ್ಷೆ ಮಾಡುತ್ತಿರುವುದು,,,
1247,15,kk_KZ,Кимді күту,,,
1248,15,km_KH,Kim កំពុង​រង់ចាំ,,,
1249,15,ko,기다리다 뾰루퉁해진 킴,,,
1250,15,ky_KG,Күтүп жаткан Ким,,,
1251,15,lo_LA,ກຳລັງລໍຖ້າກິມ,,,
1252,15,lv,Kim gaida,,,
1253,15,lt,Laukianti Kim,,,
1254,15,mk_MK,Ким чека,,,
1255,15,ms_MY,Menunggu Kim,,,
1256,15,ml_IN,കാത്തിരിക്കുന്ന കിം,,,
1257,15,mr_IN,प्रतिक्षा करणारी किम,,,
1258,15,my_ZG,ေစာင့္ေနေသာ ကင္မ္,,,
1259,15,mn_MN,Хүлээж буй Ким,,,
1260,15,my_MM,စောင့်နေသော ကင်မ်,,,
1261,15,ne_NP,प्रतीक्षा गरिरहेको किम,,,
1262,15,nb,Ventende Kim,,,
1263,15,or,ଅପେକ୍ଷାରତ କିମ୍,,,
1264,15,pl,Oczekująca Kim,,,
1265,15,pt_PT,Kim à espera,,,
1266,15,pt_BR,Kim na expectativa,,,
1267,15,pa_IN,ਉਡੀਕ ਕਰਦੀ ਕਿਮ,,,
1268,15,ro,Kim așteptând,,,
1269,15,ru,Ким в ожидании,,,
1270,15,sr,Kim čeka,,,
1271,15,si_LK,රැඳෙන කිම්,,,
1272,15,pl_SP,Kim czeko,,,
1273,15,sk,Čakajúca Kim,,,
1274,15,sl,Čakajoča Kim,,,
1275,15,es_ES,Kim esperando,,,
1276,15,es_US,Kim esperando,,,
1277,15,sv,Väntande Kim,,,
1278,15,tg,Ким дар интизорӣ,,,
1279,15,ta_IN,காத்திருக்கும் கிம்,,,
1280,15,te_IN,వేచి ఉన్న కిమ్,,,
1281,15,tk,Garaşýan Kim,,,
1282,15,th,คิมตั้งตารอ,,,
1283,15,bo,རེ་སྒུག་ནང་གི་Kim,,,
1284,15,tr,Bekleyen Kim,,,
1285,15,uk,Кім чекає,,,
1286,15,ur_PK,انتظار کرتی کم,,,
1287,15,ug,كۈتۈۋاتقان كىم,,,
1288,15,uz_UZ,Kutayotgan Kim,,,
1289,15,vi,Kim chờ đợi,,,
1290,15,predefined,sticker_waiting,,,
1291,16,en,Tired Jim in front of a stack of papers,,,
1292,16,en_US,Tired Jim in front of a stack of papers,,,
1293,16,en_CA,Tired Jim in front of a stack of papers,,,
1294,16,sq_AL,"Xhimi i lodhur, përballë një pirgu me shkresa",,,
1295,16,ar,Jim متعب وأمامه كومة من الأوراق,,,
1296,16,hy_AM,Հոգնած Ջիմը՝ թղթերի կույտի առաջ,,,
1297,16,as,পেপাৰৰ ষ্টেকৰ সন্মুখত থকা ভাগৰুৱা জিম,,,
1298,16,az_AZ,Yorulmuş Cim kağızların önündə,,,
1299,16,eu_ES,Jim nekatuta paper pila baten aurrean,,,
1300,16,be_BY,Стомлены Jim перад стосам папер,,,
1301,16,bn_IN,স্তুপীকৃত কাগজের সামনে ক্লান্ত জিম,,,
1302,16,bn_BD,একতাড়া কাগজের সামনে ক্লান্ত জিম,,,
1303,16,bs,Umorni Jim ispred hrpe papira,,,
1304,16,bg,Уморен Jim пред купчина документи,,,
1305,16,ca,Jim cansat davant d'una pila de papers,,,
1306,16,zn_CN,一摞文件前疲惫的吉姆,,,
1307,16,zn_HK,一堆文件前疲憊的 Jim,,,
1308,16,zn_TW,Jim 面對成堆的文件一臉疲倦,,,
1309,16,hr,Umorni Jim sa snopom papira,,,
1310,16,cs,Unavený Jim před stohem papírů,,,
1311,16,da,Jim sidder træt foran en stak papirer,,,
1312,16,nl,Jim is moe achter een stapel papier,,,
1313,16,et_EE,Väsinud Jim paberikuhja taga,,,
1314,16,fa,جیم خسته جلوی دسته‌های کاغذ,,,
1315,16,tl,Pagod na Jim sa harap ng tumpok ng papeles,,,
1316,16,fi,Väsynyt Jim paperipinon edessä,,,
1317,16,fr,Jim fatigué devant une pile de papiers,,,
1318,16,fr_CA,Jim fatigué devant une pile de papiers,,,
1319,16,gl_ES,Jim canso diante dun monte de papeis,,,
1320,16,ka_GE,დაღლილი ჯიმი ქაღალდების დასტის წინ,,,
1321,16,de,Müder Jim vor einem Papierstapel,,,
1322,16,el,Κουρασμένος Jim μπροστά από μια στοίβα χαρτιά,,,
1323,16,gu_IN,કાગળોના જથ્થાની સામે થાકેલો જિમ,,,
1324,16,iw,ג'ים יגע יושב מול ערימת ניירות,,,
1325,16,hi,कागजों के ढेर के सामने थका हुआ जिम,,,
1326,16,hu,Jim fáradtan egy papírhalom előtt,,,
1327,16,is_IS,Þreyttur Jim fyrir framan blaðastafla,,,
1328,16,in,Jim yang lelah di depan tumpukan kertas,,,
1329,16,ga,Jim tuirseach os comhair carn páipéar,,,
1330,16,it,Jim stanco di fronte a una pila di documenti,,,
1331,16,ja,書類の山を目の前に疲れ果てるジム,,,
1332,16,kn_IN,ಪತ್ರಗಳ ರಾಶಿಯ ಎದುರಲ್ಲಿ ಸುಸ್ತಾದ ಜಿಮ್,,,
1333,16,kk_KZ,Бір десте қағаздың алдында шаршап отырған Джим,,,
1334,16,km_KH,Jim ហត់​នៅ​ខាងមុខ​គំនរ​ក្រដាស,,,
1335,16,ko,서류 더미를 앞에 둔 피곤한 짐,,,
1336,16,ky_KG,Чарчаган Джим эки топ кагаздын маңдайында,,,
1337,16,lo_LA,ຈິມທີ່ເມື່ອຍຢູ່ທາງໜ້າກອງເຈ້ຍ,,,
1338,16,lv,Noguris Jim pie papīru kalna,,,
1339,16,lt,Pavargęs Jim priešais popierių krūvą,,,
1340,16,mk_MK,Изморен Џим пред куп хартија,,,
1341,16,ms_MY,Jim yang penat di hadapan timbunan kertas,,,
1342,16,ml_IN,കടലാസ് കൂമ്പാരത്തിന് മുന്നിൽ ക്ഷീണിച്ച ജിം,,,
1343,16,mr_IN,कागदपत्रांच्या ढीगा समोर थकलेला जिम,,,
1344,16,my_ZG,စာရြက္ပံုႀကီးေရွ႕တြင္ ပင္ပန္းေနေသာ ဂ်င္မ္,,,
1345,16,mn_MN,Овоолсон цаасны ард ядарсан Жим байна,,,
1346,16,my_MM,စာရွက်ပုံကြီးရှေ့တွင် ပင်ပန်းနေသော ဂျင်မ်,,,
1347,16,ne_NP,कागजको थाक अगाडि थाकेको जिम,,,
1348,16,nb,Sliten Jim foran en bunke papirer,,,
1349,16,or,କାଗଜର ଷ୍ଟାକ୍ ସମ୍ମୁଖରେ କ୍ଲାନ୍ତ କୋକିଶିଆଳି,,,
1350,16,pl,Zmęczony Jim przed stosem dokumentów,,,
1351,16,pt_PT,Jim cansado em frente de uma pilha de papéis,,,
1352,16,pt_BR,Jim cansado na frente de uma pilha de papéis,,,
1353,16,pa_IN,ਪੇਪਰਸ ਦੇ ਢੇਰ ਅੱਗੇ ਥੱਕਿਆ ਹੋਇਆ ਜਿਮ,,,
1354,16,ro,Jim obosit în fața unui teanc de hârtii,,,
1355,16,ru,Уставший Джим перед стопкой бумаги,,,
1356,16,sr,Umorni Džim ispred gomile papira,,,
1357,16,si_LK,විඩාපත් ජිම් කඩදාසි තොගයක් ඉදිරිපිට,,,
1358,16,pl_SP,Zmachany Jim przed sztaplym dokumyntōw,,,
1359,16,sk,Unavený Jim pred stohom papierov,,,
1360,16,sl,Utrujen Jim pred kupom papirjev,,,
1361,16,es_ES,Jim cansado frente a una pila de papeles,,,
1362,16,es_US,Jim cansado frente a una pila de papeles,,,
1363,16,sv,Trött Jim framför en pappersbunt,,,
1364,16,tg,Ҷими мондашуда дар пешаш тӯда ҳуҷҷат,,,
1365,16,ta_IN,அடுக்கப்பட்ட காகிதங்களுக்கு முன் அமர்ந்துள்ள சோர்வான ஜிம்,,,
1366,16,te_IN,స్టాక్ పేపర్‌ల ముందు అలసిపోయి ఉన్న జిమ్,,,
1367,16,tk,Ýadaw Jim münder-münder kagyzlaryň öňünde,,,
1368,16,th,จิมเหนื่อยล้าอยู่หน้ากองกระดาษ,,,
1369,16,bo,ཐང་ཆད་Jim་ནི་ཕུང་གསོག་ཤོག་བུའི་མདུན་དུ་འདུག,,,
1370,16,tr,Kağıt yığının önünde Yorgun Jim,,,
1371,16,uk,Втомлений Джим перед стосом паперу,,,
1372,16,ur_PK,کاغذ کے ڈھیر کے سامنے تھکا ہوا جم,,,
1373,16,ug,بىر دۆۋە قەغەزنىڭ ئالدىدا ھارغان جىم,,,
1374,16,uz_UZ,Bir dasta qog‘oz oldida charchagan Jim,,,
1375,16,vi,Jim mệt mỏi nhìn chồng giấy tờ,,,
1376,16,predefined,sticker_tired,,,
1377,17,en,Sleepy Jim,,,
1378,17,en_US,Sleepy Jim,,,
1379,17,en_CA,Sleepy Jim,,,
1380,17,sq_AL,Xhimi ka gjumë,,,
1381,17,ar,Jim نائم,,,
1382,17,hy_AM,Քնկոտ Ջիմը,,,
1383,17,as,নিদ্ৰালু জিম,,,
1384,17,az_AZ,Yuxulu Cim,,,
1385,17,eu_ES,Jim loguraz,,,
1386,17,be_BY,Сонны Jim,,,
1387,17,bn_IN,নিদ্রামগ্ন জিম,,,
1388,17,bn_BD,নিদ্রালু জিম,,,
1389,17,bs,Uspavani Jim,,,
1390,17,bg,Сънлив Jim,,,
1391,17,ca,Jim adormit,,,
1392,17,zn_CN,困倦的吉姆,,,
1393,17,zn_HK,睏倦的 Jim,,,
1394,17,zn_TW,愛睏的 Jim,,,
1395,17,hr,Pospani Jim,,,
1396,17,cs,Ospalý Jim,,,
1397,17,da,Jim er søvnig,,,
1398,17,nl,Slaperige Jim,,,
1399,17,et_EE,Unine Jim,,,
1400,17,fa,جیم در حال خواب,,,
1401,17,tl,Inaantok na Jim,,,
1402,17,fi,Uninen Jim,,,
1403,17,fr,Jim endormi,,,
1404,17,fr_CA,Jim endormi,,,
1405,17,gl_ES,Jim con sono,,,
1406,17,ka_GE,ძილისგუდა ჯიმი,,,
1407,17,de,Schläfriger Jim,,,
1408,17,el,Νυσταγμένος Jim,,,
1409,17,gu_IN,ઊંઘમાં જિમ,,,
1410,17,iw,ג'ים ישן,,,
1411,17,hi,आधी नींद में जिम,,,
1412,17,hu,Jim álmos,,,
1413,17,is_IS,Syfjaður Jim,,,
1414,17,in,Jim tidur,,,
1415,17,ga,Jim codlatach,,,
1416,17,it,Jim assonnato,,,
1417,17,ja,眠そうなジム,,,
1418,17,kn_IN,ನಿದ್ರೆ ಮಾಡುತ್ತಿರುವ ಜಿಮ್,,,
1419,17,kk_KZ,Ұйқылы Джим,,,
1420,17,km_KH,Jim ងងុយ​គេង,,,
1421,17,ko,졸린 짐,,,
1422,17,ky_KG,Уйку сураган Джим,,,
1423,17,lo_LA,ຈິມເຫງົານອນ,,,
1424,17,lv,Miegains Jim,,,
1425,17,lt,Mieguistas Jim,,,
1426,17,mk_MK,Поспан Џим,,,
1427,17,ms_MY,Jim mengantuk,,,
1428,17,ml_IN,ഉറക്കംതൂങ്ങി ജിം,,,
1429,17,mr_IN,झोप आलेला जिम,,,
1430,17,my_ZG,အိပ္ခ်င္ေနေသာ ဂ်င္မ္,,,
1431,17,mn_MN,Нойрмог Жим,,,
1432,17,my_MM,အိပ်ချင်နေသော ဂျင်မ်,,,
1433,17,ne_NP,सुतिरहेको जिम,,,
1434,17,nb,Søvnig Jim,,,
1435,17,or,ଅଳସୁଆ ଜିମ୍,,,
1436,17,pl,Śpiący Jim,,,
1437,17,pt_PT,Jim sonolento,,,
1438,17,pt_BR,Jim sonolento,,,
1439,17,pa_IN,ਨਿੰਦਰਾਇਆ ਜਿਮ,,,
1440,17,ro,Jim somnoros,,,
1441,17,ru,Сонный Джим,,,
1442,17,sr,Sanjivi Džim,,,
1443,17,si_LK,නිදන ජිම්,,,
1444,17,pl_SP,Śpiōncy Jim,,,
1445,17,sk,Ospalý Jim,,,
1446,17,sl,Zaspan Jim,,,
1447,17,es_ES,Jim somnoliento,,,
1448,17,es_US,Jim durmiendo,,,
1449,17,sv,Sömnig Jim,,,
1450,17,tg,Ҷими хоболуд,,,
1451,17,ta_IN,உறங்கும் ஜிம்,,,
1452,17,te_IN,నిద్రపోతున్న జిమ్,,,
1453,17,tk,Ukudaky Jim,,,
1454,17,th,จิมง่วงเหงา,,,
1455,17,bo,ཐང་ཆད་Jim,,,
1456,17,tr,Uykulu Jim,,,
1457,17,uk,Джим хоче спати,,,
1458,17,ur_PK,اونگھتا ہوا جم,,,
1459,17,ug,مۈگدەك جىم,,,
1460,17,uz_UZ,Uyqisirayotgan Jim,,,
1461,17,vi,Jim buồn ngủ,,,
1462,17,predefined,sticker_sleepy,,,
1463,18,en,Jim out of money,,,
1464,18,en_US,Jim out of money,,,
1465,18,en_CA,Jim out of money,,,
1466,18,sq_AL,Xhimi ka mbetur pa para,,,
1467,18,ar,Jim مفلس,,,
1468,18,hy_AM,Անփող Ջիմը,,,
1469,18,as,টকা নথকা জিম,,,
1470,18,az_AZ,Pulsuz qalmış Cim,,,
1471,18,eu_ES,Jim dirurik gabe,,,
1472,18,be_BY,У Jimа няма грошай,,,
1473,18,bn_IN,টাকা ফুরিয়ে যাওয়া জিম,,,
1474,18,bn_BD,জিমের টাকা শেষ হয়ে গেছে,,,
1475,18,bs,Jim nema novca,,,
1476,18,bg,Jim без пари,,,
1477,18,ca,Jim sense diners,,,
1478,18,zn_CN,没钱的吉姆,,,
1479,18,zn_HK,Jim 花光了錢,,,
1480,18,zn_TW,口袋空空的 Jim,,,
1481,18,hr,Jim nema novca,,,
1482,18,cs,Jim bez peněz,,,
1483,18,da,Jim er løbet tør for penge,,,
1484,18,nl,Jim is blut,,,
1485,18,et_EE,Jimil on raha otsas,,,
1486,18,fa,جیم بی‌پول,,,
1487,18,tl,Jim wala nang pera,,,
1488,18,fi,Jim rahat lopussa,,,
1489,18,fr,Jim à court d'argent,,,
1490,18,fr_CA,Jim à court d'argent,,,
1491,18,gl_ES,Jim sen un can,,,
1492,18,ka_GE,ჯიმის გაუთავდა ფული,,,
1493,18,de,Jim ist pleite,,,
1494,18,el,Ο Jim άφραγκος,,,
1495,18,gu_IN,પૈસા વગરનો જિમ,,,
1496,18,iw,ג'ים תפרן,,,
1497,18,hi,पैसों से खाली हो चुकी जेबों के साथ परेशान दिखता हुआ जिम,,,
1498,18,hu,Jim pénze elfogyott,,,
1499,18,is_IS,Blankur Jim,,,
1500,18,in,Jim kehabisan uang,,,
1501,18,ga,Jim gan phingin rua,,,
1502,18,it,Jim senza soldi,,,
1503,18,ja,金欠のジム,,,
1504,18,kn_IN,ಜಿಮ್ ಜೇಬು ಖಾಲಿಯಾಗಿರುವುದು,,,
1505,18,kk_KZ,Ақшасы жоқ Джим,,,
1506,18,km_KH,Jim អស់​លុយ,,,
1507,18,ko,주머니를 털어봐도 돈이 없는 짐,,,
1508,18,ky_KG,Джимдин акчасы калбай калды,,,
1509,18,lo_LA,ຈິມໝົດເງິນ,,,
1510,18,lv,Jim palicis bez naudas,,,
1511,18,lt,Jim be pinigų,,,
1512,18,mk_MK,На Џим му снемало пари,,,
1513,18,ms_MY,Jim kehabisan wang,,,
1514,18,ml_IN,കീശ കാലിയായ ജിം,,,
1515,18,mr_IN,पैसे संपलेला जिम,,,
1516,18,my_ZG,ပိုက္ဆံမရွိေသာ ဂ်င္မ္,,,
1517,18,mn_MN,Мөнгөнөөс гарч буй Жим,,,
1518,18,my_MM,ပိုက်ဆံမရှိသော ဂျင်မ်,,,
1519,18,ne_NP,जिमसँग पैसा सक्केको,,,
1520,18,nb,Blakk Jim,,,
1521,18,or,ଜିମର ପଇସା ସରିଯାଇଛି,,,
1522,18,pl,Jim bez grosza,,,
1523,18,pt_PT,Jim sem dinheiro,,,
1524,18,pt_BR,Jim sem dinheiro,,,
1525,18,pa_IN,ਜਿਮ ਦੇ ਪੈਸੇ ਖਤਮ ਹੋ ਗਏ,,,
1526,18,ro,Jim rămas fără bani,,,
1527,18,ru,Джим без денег,,,
1528,18,sr,Džimu je nestalo para,,,
1529,18,si_LK,ජිම්ට සල්ලි නැහැ,,,
1530,18,pl_SP,Jim niy mo grosza,,,
1531,18,sk,Jim bez peňazí,,,
1532,18,sl,Jimu je zmanjkalo denarja,,,
1533,18,es_ES,Jim sin dinero,,,
1534,18,es_US,Jim sin dinero,,,
1535,18,sv,Jim är pank,,,
1536,18,tg,Ҷим пул надорад,,,
1537,18,ta_IN,பணமில்லாத ஜிம்,,,
1538,18,te_IN,జిమ్ వద్ద డబ్బు లేదు,,,
1539,18,tk,Jim pulsyz,,,
1540,18,th,จิมกระเป๋าแห้ง,,,
1541,18,bo,སྒོར་མོ་མེད་པའི་Jim,,,
1542,18,tr,Parasız Jim,,,
1543,18,uk,У Джима немає грошей,,,
1544,18,ur_PK,خالی جیپ باہر نکال کر جم,,,
1545,18,ug,پۇلى تۈگىگەن جىم,,,
1546,18,uz_UZ,Jimda pul qolmadi,,,
1547,18,vi,Jim hết tiền,,,
1548,18,predefined,sticker_sad,,,
1549,19,en,Kim making a peace sign,,,
1550,19,en_US,Kim making a peace sign,,,
1551,19,en_CA,Kim making a peace sign,,,
1552,19,sq_AL,Kimi duke bërë shenjën e paqes,,,
1553,19,ar,Kim ترسم علامة السلام,,,
1554,19,hy_AM,Խաղաղության նշան անող Քիմը,,,
1555,19,as,এটা শান্তিৰ চিহ্ন বনোৱা কিম,,,
1556,19,az_AZ,Sülh işarəsi göstərən Kim,,,
