_id,item,category,data1,data2,data3,data4,data5
510,12001,except_lowtput,org.zwanoo.android.speedtest,,,,
511,12002,except_lowtput,com.metricowireless.datumandroid,,,,
512,12003,except_lowtput,com.speedometer.networkwork,,,,
513,12004,except_lowtput,com.shere.easynetworkspeedmeter,,,,
514,12005,except_lowtput,com.nespeedt.artifact,,,,
515,12006,except_lowtput,com.tencent.wifimanager,,,,
516,12007,except_lowtput,com.syezon.lab.networkspeed,,,,
517,12008,except_lowtput,com.speed.master,,,,
518,12009,except_lowtput,com.speed.networkwor,,,,
519,12010,except_lowtput,com.network.test,,,,
520,12011,except_lowtput,com.mxm.networkspeed,,,,
521,12012,except_lowtput,com.sjwlcsds.app,,,,
522,12013,except_lowtput,com.msiup.speed,,,,
523,12014,except_lowtput,com.xiaonanjiao.speedtest,,,,
524,12015,except_lowtput,com.jie.speed,,,,
525,12016,except_lowtput,com.future.speedmeter,,,,
526,12017,except_lowtput,com.zhuawa.fastnettest,,,,
527,12018,except_lowtput,com.codesector.speedview.free,,,,
528,12019,except_lowtput,com.ruili.android.taierspeed,,,,
529,12020,except_lowtput,com.xiaoli.speedtestpro,,,,
530,12021,except_lowtput,cn.lezhi.speedtest,,,,
531,12022,except_lowtput,cn.chinabda.netmaster,,,,
532,12023,except_lowtput,cn.ant2.speed,,,,
533,12024,except_lowtput,com.dq.sjcssq,,,,
