flags,word,value,confidence,CultureId
514,अठहत्तरवाँ,78,1000,1081
514,अठहत्तरवीं,78,1000,1081
514,अठहत्तरवें,78,1000,1081
512,उन्यासी,79,1000,1081
512,उनासी,79,1000,1081
512,उन्नासी,79,1000,1081
514,उन्यासीवां,79,1000,1081
514,उन्यासीवाँ,79,1000,1081
514,उन्यासीवीं,79,1000,1081
514,उन्यासीवें,79,1000,1081
514,उन्यासिवां,79,1000,1081
514,उन्यासिवाँ,79,1000,1081
514,उन्यासिवीं,79,1000,1081
514,उन्यासिवें,79,1000,1081
512,अस्सी,80,1000,1081
512,असी,80,1000,1081
512,एटी,80,1000,1081
512,एट्टी,80,1000,1081
514,अस्सीवां,80,1000,1081
514,अस्सीवाँ,80,1000,1081
514,अस्सीवीं,80,1000,1081
514,अस्सीवें,80,1000,1081
512,इक्यासी,81,1000,1081
512,इक्कासी,81,1000,1081
514,इक्यासीवां,81,1000,1081
514,इक्यासीवाँ,81,1000,1081
514,इक्यासीवीं,81,1000,1081
514,इक्यासीवें,81,1000,1081
514,इक्यासिवां,81,1000,1081
514,इक्यासिवाँ,81,1000,1081
514,इक्यासिवीं,81,1000,1081
514,इक्यासिवें,81,1000,1081
512,बयासी,82,1000,1081
512,ब्यासी,82,1000,1081
512,बिआसी,82,1000,1081
514,बयासिवां,82,1000,1081
514,बयासिवाँ,82,1000,1081
514,बयासिवीं,82,1000,1081
514,बयासिवें,82,1000,1081
514,बयासीवां,82,1000,1081
514,बयासीवाँ,82,1000,1081
514,बयासीवीं,82,1000,1081
514,बयासीवें,82,1000,1081
512,तिरासी,83,1000,1081
512,तिरास्सी,83,1000,1081
512,तीरासी,83,1000,1081
514,तिरासिवां,83,1000,1081
514,तिरासिवाँ,83,1000,1081
514,तिरासिवीं,83,1000,1081
514,तिरासिवें,83,1000,1081
514,तिरासीवां,83,1000,1081
514,तिरासीवाँ,83,1000,1081
514,तिरासीवीं,83,1000,1081
514,तिरासीवें,83,1000,1081
512,चौरासी,84,1000,1081
512,चोरासी,84,1000,1081
514,चौरासिवां,84,1000,1081
514,चौरासिवाँ,84,1000,1081
514,चौरासिवीं,84,1000,1081
514,चौरासिवें,84,1000,1081
514,चौरासीवां,84,1000,1081
514,चौरासीवाँ,84,1000,1081
514,चौरासीवीं,84,1000,1081
514,चौरासीवें,84,1000,1081
512,पचासी,85,1000,1081
512,पच्चासी,85,1000,1081
514,पचासिवां,85,1000,1081
514,पचासिवाँ,85,1000,1081
514,पचासिवीं,85,1000,1081
514,पचासिवें,85,1000,1081
514,पचासीवां,85,1000,1081
514,पचासीवाँ,85,1000,1081
514,पचासीवीं,85,1000,1081
514,पचासीवें,85,1000,1081
512,छियासी,86,1000,1081
512,छ्यासी,86,1000,1081
514,छियासिवां,86,1000,1081
514,छियासिवाँ,86,1000,1081
514,छियासिवीं,86,1000,1081
514,छियासिवें,86,1000,1081
514,छियासीवां,86,1000,1081
514,छियासीवाँ,86,1000,1081
514,छियासीवीं,86,1000,1081
514,छियासीवें,86,1000,1081
512,सत्तासी,87,1000,1081
512,सतासी,87,1000,1081
514,सत्तासिवां,87,1000,1081
514,सत्तासिवाँ,87,1000,1081
514,सत्तासिवीं,87,1000,1081
514,सत्तासिवें,87,1000,1081
514,सत्तासीवां,87,1000,1081
514,सत्तासीवाँ,87,1000,1081
514,सत्तासीवीं,87,1000,1081
514,सत्तासीवें,87,1000,1081
512,अट्ठासी,88,1000,1081
512,अठासी,88,1000,1081
514,अट्ठासिवां,88,1000,1081
514,अट्ठासिवाँ,88,1000,1081
514,अट्ठासिवीं,88,1000,1081
514,अट्ठासिवें,88,1000,1081
514,अठासीवां,88,1000,1081
514,अठासीवाँ,88,1000,1081
514,अठासीवीं,88,1000,1081
514,अठासीवें,88,1000,1081
512,नवासी,89,1000,1081
512,नव्वासी,89,1000,1081
512,नुआसी,89,1000,1081
