ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
1117,14,bn_BD,Seymour Sloth বড় বড় চোখ করে বিস্ময় নিয়ে তাকিয়ে আছে,,,
1118,14,bs,Iznenađeni Seymour Sloth sa širom otvorenim očima,,,
1119,14,bg,Сеймур Слот зяпа с широко отворени очи и изненадан,,,
1120,14,ca,El Seymour el peresós mira sorprès amb els ulls ben oberts,,,
1121,14,zn_CN,西摩树懒目瞪口呆,,,
1122,14,zn_HK,Seymour Sloth 瞪大眼睛，驚奇地看著,,,
1123,14,zn_TW,西摩樹懶瞪大眼睛，表示驚喜,,,
1124,14,hr,Seymour Sloth ima raširene oči i izgleda iznenađeno,,,
1125,14,cs,Seymour Sloth překvapeně zírá s vykulenýma očima,,,
1126,14,da,Seymour Sloth ser overrasket ud med store øjne,,,
1127,14,nl,Seymour Sloth staart verbaasd met opengesperde ogen,,,
1128,14,et_EE,Laiskloom Seymour vaatab pärani silmadega ja üllatunult,,,
1129,14,fa,سیمور تنبل زل زده با چشم‌های گشاد و متعجب,,,
1130,14,tl,Seymour Sloth nakatitig na malaki ang mga mata at gulat,,,
1131,14,fi,Seymour Sloth tuijottaa silmät levällään ja yllättyneenä,,,
1132,14,fr,Seymour Sloth avec les yeux grands ouverts et l'air surpris,,,
1133,14,fr_CA,Seymour Sloth avec les yeux grands ouverts et l'air surpris,,,
1134,14,gl_ES,Seymour Sloth mirando cos ollos moi abertos e sorprendido,,,
1135,14,ka_GE,სეიმურ სლოთი ფართოდ გახელილი თვალებით იყურება გაკვირვებული,,,
1136,14,de,Fabi Faultier starrt überrascht mit großen Augen,,,
1137,14,el,Ο Seymour Sloth έκπληκτος κοιτάζει με ορθάνοιχτα μάτια,,,
1138,14,gu_IN,આશ્ચર્યના ભાવ સાથે પહોળી આંખે તાકી રહેલો સિમૌર સ્લૉથ,,,
1139,14,iw,סימור העצלן עם הבעה מופתעת ועיניים פעורות,,,
1140,14,hi,आश्चर्यचकित और चौड़ी खुली आँखों से घूरता हुआ सीमौर स्लॉथ,,,
1141,14,hu,"Lajhár Lali tágra nyílt szemekkel, meglepetten néz",,,
1142,14,is_IS,Seymour Sloth starir stóreygur og hissa,,,
1143,14,in,Seymour Sloth menatap lebar dan terkejut,,,
1144,14,ga,"Séamas an Spadán ag stánadh, a chuid súl ar leathadh agus iontas an domhain air",,,
1145,14,it,Seymour il Bradipo con gli occhi sgranati e l’espressione sorpresa,,,
1146,14,ja,目を見開いて驚いた様子で見つめているシーモアスロース,,,
1147,14,kn_IN,ಸೆಮೌರ್ ಸ್ಲೌಥ್ ತೆರೆದ ಕಂಗಳಿಂದ ಮತ್ತು ಆಶ್ಚರ್ಯದಿಂದ ನೋಡುವುದು,,,
1148,14,kk_KZ,Сеймур жалқау аң көзі бақырайып таң қалып тұр,,,
1149,14,km_KH,Seymour Sloth សំឡឹង​ដោយ​បើក​ភ្នែក​ធំ​និង​ភ្ញាក់​ផ្អើល,,,
1150,14,ko,눈이 동그래져 놀라는 나무늘보,,,
1151,14,ky_KG,"Сеймур аттуу ленивец көзүн чоң ачып, таң калып турат",,,
1152,14,lo_LA,ເຊມົວສະລັອດ ກຳລັງຈ້ອງເບິ່ງແບບກຶ້ງຕາແລະແບບແປກໃຈ,,,
1153,14,lv,Seymour Sloth pārsteigts skatās ar ieplestām acīm,,,
1154,14,lt,Nustebęs tinginys Seymour spokso išplėtęs akis,,,
1155,14,mk_MK,Мрзливецот Симор зјапа со широки очи и е изненаден,,,
1156,14,ms_MY,Seymour Sloth menatap dengan mata terbuka dan terkejut,,,
1157,14,ml_IN,വിടർന്ന മിഴികളോടെ തുറിച്ചുനോക്കി അത്ഭുതം കൂറുന്ന സെയ്മോർ സ്ലോത്ത്,,,
1158,14,mr_IN,मोठ्या-डोळ्यां सह चकीत होऊन पाहणारा सेमोर स्लॉथ,,,
1159,14,my_ZG,မ်က္စိျပဴး၍ စိုက္ၾကည့္ၿပီး အံအားသင့္ေနသည့္ ေဆးမာဆေလာ့သ္,,,
1160,14,mn_MN,"Нүдээ том нээн гайхан, гөлөрч буй Залхуу Сеймур",,,
1161,14,my_MM,မျက်စိပြူး၍ စိုက်ကြည့်ပြီး အံအားသင့်နေသည့် ဆေးမာဆလော့သ်,,,
1162,14,ne_NP,सेमोर स्लथ ठूला-ठूला आँखा बनाएर आश्चर्यित भइ केन्द्रित भएको,,,
1163,14,nb,"Seymour Sloth som stirrer med vide øyne, og er overrasket",,,
1164,14,or,ଆଶ୍ଚର୍ଯ୍ୟକର ଏବଂ ଆଖିକୁ ପୁରା ଖୋଲା କରି ଘୂରୁଥିବା ସେମୌର ସ୍ଲୋଥ୍,,,
1165,14,pl,Leniwiec Seymour robi wielkie oczy ze zdziwienia,,,
1166,14,pt_PT,Seymour Sloth de olhos esbugalhados e ar surpreendido,,,
1167,14,pt_BR,Seymour Sloth surpreso com os olhos arregalados,,,
1168,14,pa_IN,ਸੀਮੋਰ ਸਲੋਥ ਪੂਰੀਆਂ ਅੱਖਾਂ ਖੋਲ੍ਹ ਕੇ ਦੇਖਦੇ ਹੋਏ ਅਤੇ ਅਸਚਰਜ ਦਿਖਦੇ ਹੋਏ,,,
1169,14,ro,"Leneșul Seymour privind cu ochii măriți, surprins",,,
1170,14,ru,"Ленивец Сеймур с удивленным видом смотрит, широко открыв глаза",,,
1171,14,sr,Lenjivac Lale netremice iznenađeno gleda razrogačenih očiju,,,
1172,14,si_LK,සීමෝ කම්මැලියා විහිදුණු-ඇස්වලින් පුදුම වී ඔරවමින්,,,
1173,14,sk,Seymour Sloth prekvapene zíza s vytreštenými očami,,,
1174,14,sl,Seymour Sloth ima široko odprte oči in je presenečen,,,
1175,14,es_ES,Seymour el perezoso mirando sorprendido con los ojos muy abiertos,,,
1176,14,es_US,Seymour el perezoso mira sorprendido con los ojos muy abiertos,,,
1177,14,sv,"Simon Sengångare stirrar med stora, förvånade ögon",,,
1178,14,tg,Коҳилаки тамбал бо чашмони калон бо ҳайрат менигарад,,,
1179,14,ta_IN,அகன்ற கண்களுடன் ஆச்சரியமாகப் பார்க்கும் சீமோர் ஸ்லாத்,,,
1180,14,te_IN,పెద్ద కళ్లు మరియు ఆశ్చర్యకరమైన సేమోర్ స్లాత్,,,
1181,14,tk,Seýmur Slot giň açylan gözler bilen we haýran galan sygyrýar,,,
1182,14,th,ซีมัวร์สล็อธจ้องทำตาโตและประหลาดใจ,,,
1183,14,bo,མུ་ཞེ་སོ་ལེས་མིག་བགྲད་ཅིང་ཁ་གདངས།,,,
1184,14,tr,Gözlerini kocaman açmış ve şaşkın bakan Seymour Sloth,,,
1185,14,uk,Лінивець Сеймур широко відкрив очі і здивовано дивиться,,,
1186,14,ur_PK,سیمور سلوتھ آنکھیں نکال کر اور متعجب انداز میں دیکھتا ہوا,,,
1187,14,ug,كۆزلىرىنى يوغان ئېچىپ ھەيرانلىقتا چەكچەيگەن سېيمور ئېرىنچەك,,,
1188,14,uz_UZ,Seymur Slot ko‘zini katta ochgan va hayratlangan holda qaramoqda,,,
1189,14,vi,Lười Seymour mở to mắt ngạc nhiên,,,
1190,14,predefined,sticker_surprised,,,
1191,15,en,Seymour Sloth in blue sport coat and tie whistling while staring cock-eyed over sunglasses,,,
1192,15,en_US,Seymour Sloth in blue sport coat and tie whistling while staring cock-eyed over sunglasses,,,
1193,15,en_CA,Seymour Sloth in blue sport coat and tie whistling while staring cock-eyed over sunglasses,,,
1194,15,sq_AL,"Arushi Seymour me xhaketë sportive blu dhe kravatë, duke fishkëllyer, ndërsa sheh gjithë arrogancë mbi syzet e diellit",,,
1195,15,ar,الكسلان Seymour يرتدي سترة رياضية زرقاء وربطة عنق ويصفّر فيما يحدّق بشكل مائل فوق النظارات الشمسية,,,
1196,15,hy_AM,Կապույտ սպորտային պիջակով և փողկապով Սեյմուր համրուկը՝ սուլող և աչքերը արևային ակնոցի վրայով տարօրինակ չռած,,,
1197,15,as,ছানগ্লাচৰ ওপৰেদি কুকুৰাৰ চকুৰে চোৱাৰ সময়ত নালী স্প'ৰ্ট কোট আৰু টাই হুইষ্টলিঙ পিন্ধি থকা চেইমোৰ শ্লোথ,,,
1198,15,az_AZ,Seymur ərincək mavi idman pencəyi və qalstukla günəş eynəyindən gözlərini bərəldərək fit çalır,,,
1199,15,eu_ES,"Seymour Sloth kirol jaka urdinarekin eta gorbatarekin, begiak okertuta betaurrekoen gainetik begira",,,
1200,15,be_BY,Лянівец Сэймур у блакітным спартыўным пінжаку і гальштуку свішча і глядзіць з-пад сонечных акуляраў вялікімі касавокімі вачыма,,,
1201,15,bn_IN,রোদচশমায় ট্যাঁরা চোখে তাকিয়ে থাকার সময় নীল স্পোর্ট কোট ও টাই হুইসলিংয়ে সেমুর স্লথ,,,
1202,15,bn_BD,Seymour Sloth নীল স্পোর্টস কোট ও টাই পরে আছে এবং সানগ্লাসের মধ্য দিয়ে বাঁকা চোখে তাকিয়ে শিস বাজাচ্ছে,,,
1203,15,bs,Seymour Sloth u plavom sportskom kaputu i kravatom zviždi dok s ukrštenim očima gleda preko sunčanih naočala,,,
1204,15,bg,"Сеймур Слот в синьо спортно палто и вратовръзка свири с уста, докато гледа косо над слънчеви очила",,,
1205,15,ca,"El Seymour el peresós, amb un abric informal blau i corbata, xiula mentre mira de reüll per damunt de les ulleres de sol",,,
1206,15,zn_CN,西摩树懒穿着蓝色便装，打着领带，吹口哨，通过太阳镜打量,,,
1207,15,zn_HK,Seymour Sloth 身穿藍色運動外套，打著領帶並吹著口哨，隔著太陽眼鏡瞪大眼,,,
1208,15,zn_TW,西摩樹懶身穿運動外套與領帶，手插腰並戴著太陽眼鏡斜眼往外看,,,
1209,15,hr,Seymour Sloth nosi plavi sportski kaput i kravatu te zviždi i suženim očima gleda prema naprijed sa spuštenim sunčanim naočalama,,,
1210,15,cs,"Seymour Sloth v modrém sportovním saku a kravatě píská, a přitom mžourá přes sluneční brýle",,,
1211,15,da,Seymour Sloth i blå blazer og slips kigger over solbriller,,,
1212,15,nl,Seymour Sloth fluitend met blauwe colbert en stropdas kijkt scheef over zonnebril,,,
1213,15,et_EE,Sinise pintsakuga ja lipsuga laiskloom Seymour vaatab kõõrdsilmselt üle päikeseprillide,,,
1214,15,fa,سیمور تنبل با کت اسپورت آبی و کراوات در حال سوت زدن و چشم‌های چپ زیر عینک آفتابی,,,
1215,15,tl,Seymour Sloth naka-asul na sport coat at kurbata at pumipito habang nakatitig nang mayabang sa ibabaw ng sunglasses,,,
1216,15,fi,"Seymour Sloth viheltelee ja katsoo aurinkolasien yli, päällään sininen urheilutakki ja solmio",,,
1217,15,fr,"Seymour Sloth portant une veste de sport bleue et une cravate, en train de siffler et en regardant par-dessus ses lunettes de soleil",,,
1218,15,fr_CA,"Seymour Sloth portant une veste de sport bleue et une cravate, en train de siffler et en regardant par-dessus ses lunettes de soleil",,,
1219,15,gl_ES,Seymour Sloth cun abrigo deportivo azul e unha gravata asubiando mentres mira cos ollos birollos por enriba duns lentes de sol,,,
1220,15,ka_GE,"სეიმურ სლოთს აცვია ლურჯი სპორტული ქურთუკი და უსტვენს, თან ცერად იყურება მზის სათვალის ზემოდან",,,
1221,15,de,Fabi Faultier mit blauem Anzug und Krawatte pfeift und starrt schief über seine Sonnenbrille,,,
1222,15,el,Ο Seymour Sloth φοράει μπλε αθλητικό σακάκι και γραβάτα και σφυρίζει ενώ κοιτάζει πάνω από τα γυαλιά ηλίου,,,
1223,15,gu_IN,"રમતનો ભૂરો કોટ અને ટાઈ પહેરી સીટી વગાડતો, સનગ્લાસમાંથી ત્રાંસી આંખે જોતો સિમૌર સ્લૉથ",,,
1224,15,iw,"סימור העצלן במעיל ספורט ועניבה, שורק ומציץ מעל משקפי שמש",,,
1225,15,hi,नीले स्पोर्ट कोट और टाई के साथ सीटी बजाते हुए और धूप के चश्में के ऊपर से बड़ी आँखों के साथ घूरता हुआ सीमौर स्लॉथ,,,
1226,15,hu,"Lajhár Lali kék blézerben és nyakkendőben fütyül, és közben sandán néz a napszemüvege felett",,,
1227,15,is_IS,Seymour Sloth er í bláum sportjakka með bindi og flautar á meðan hann horfir til hliðar yfir sólgleraugun,,,
1228,15,in,Seymour Sloth mengenakan mantel olahraga biru dan dasi sambil menatap dengan mata juling melalui kacamata hitam,,,
1229,15,ga,"Séamas an Spadán ag caitheamh cóta spóirt gorm agus carbhait, ag feadaíl agus é ag stánadh go claonsúileach thar spéaclaí gréine",,,
1230,15,it,Seymour il Bradipo in giacca blu e cravatta che fischia guardando di sbieco mentre abbassa gli occhiali da sole,,,
1231,15,ja,サングラスをずらして上目遣いで見る、青いジャケットとネクタイを身に着けたシーモアスロース,,,
1232,15,kn_IN,ಸೆಮೌರ್ ಸ್ಲೌಥ್ ನೀಲಿ ಆಟೋಟ ಧರಿಸಿನಲ್ಲಿರುವುದು ಮತ್ತು ಸನ್‍ಗ್ಲಾಸ್ ಮೂಲಕ ಕಾಕ್ ಕಣ್ಣುಗಳಿಂದ ನೋಡುತ್ತಾ ಶಿಳ್ಳೆ ಹೊಡೆಯುತ್ತಿರುವುದು,,,
1233,15,kk_KZ,"Көк спорт пальто киіп, галстук таққан Сеймур жалқау аң ысқырып күнқағар көзілдірік үстінен көзін қисайтып қарауда",,,
1234,15,km_KH,Seymour Sloth ពាក់​អាវ​ធំ​ពណ៌​ខៀវ​និង​ហួច ខណៈពេល​កំពុង​ផ្អៀងភ្នែក​សំឡឹង​តាម​វ៉ែនតា​ការពារ​ពន្លឺ​ថ្ងៃ,,,
1235,15,ko,정장을 차려 입고 선글라스 위로 눈빛을 보내는 나무늘보,,,
1236,15,ky_KG,"Сеймур аттуу ленивец көк спорт курткасын кийип, галстук тагынып алып, кара көз айнектин үстүнөн көзүн чыгарып алып, ышкырат",,,
1237,15,lo_LA,ເຊມົວສະລັອດ ໃສ່ເສື້ອໂຄດກິລາສີຟ້າ ແລະ ເປົ່ານົກຫວີດໃນຂະນະທີ່ກຳລັງຈ້ອງຕາເລ່ວຜ່ານແວ່ນຕາກັນແດດ,,,
1238,15,lv,"Seymour Sloth, ģērbies zilā sporta mētelī un kaklasaitē, svilpo un ar piemiegtām acīm skatās pāri saulesbrillēm",,,
1239,15,lt,Tinginys Seymour su mėlynu sportiniu švarku ir kaklaraiščiu švilpia žvairuodamas pro akinius nuo saulės,,,
1240,15,mk_MK,"Мрзливецот Симор со син костум и машна, свирка додека гледа низ очила за сонце",,,
1241,15,ms_MY,Seymour Sloth yang memakai kot biru dan tali leher sambil bersiul dan menjuling mata dengan merendahkan cermin mata hitam,,,
1242,15,ml_IN,നീല സ്പോർട്ട് കോട്ടും ടൈയും ധരിച്ച് സൺഗ്ലാസിന് മുകളിലൂടെ ഒരു വശത്തേക്ക് തുറിച്ചുനോക്കി വിസിലൂതുന്ന സെയ്മോർ സ്ലോത്ത്,,,
1243,15,mr_IN,निळे स्पोर्ट कोट आणि टाय घालून शिटी वाजवत सनग्लास मधून मिश्कील डोळ्यांनी बघणारा सेमोर स्लॉथ,,,
1244,15,my_ZG,ေလခြၽန္လ်က္ ေနကာမ်က္မွန္မ်ားမွေက်ာ္၍ မ်က္စိေစြကာ စိုက္ၾကည့္ေနသည့္ အျပာေရာင္ ကုတ္အက်ႌဝတ္၍ နက္ကတိုင္စီးထားေသာ ေဆးမာဆေလာ့သ္,,,
1245,15,mn_MN,"Цэнхэр биеийн тамирын хувцастай зангиатай, нүдний шилээр хагас зүүсэн Залхуу Сеймур",,,
1246,15,my_MM,လေချွန်လျက် နေကာမျက်မှန်များမှကျော်၍ မျက်စိစွေကာ စိုက်ကြည့်နေသည့် အပြာရောင် ကုတ်အင်္ကျီဝတ်၍ နက်ကတိုင်စီးထားသော ဆေးမာဆလော့သ်,,,
1247,15,ne_NP,सेमोर स्लथ नीलो स्पोर्ट कोट र टाइ लगाएर कालो चस्मा लगाएर टेँडो हेरिरहेको,,,
1248,15,nb,Seymour Sloth i blå jakke med slips som plystrer og ser over brillene,,,
1249,15,or,ନୀଳ କ୍ରିଡା କୋଟରେ ଏବଂ ଟାଇ ସହ ହୁଇସିଲ୍ ମାରୁଥିବା ଏବଂ ସନଗ୍ଲାସରେ ବଡ-ଆଖି ସହ ଘୂରୁଥିବା ସେମୌର ସ୍ଲୋଥ୍,,,
1250,15,pl,Leniwiec Seymour w niebieskim stroju sportowym i krawacie gwiżdże i zezuje znad okularów,,,
1251,15,pt_PT,Seymour Sloth com casaco desportivo azul e gravata a assobiar e a olhar de lado sobre os óculos escuros,,,
1252,15,pt_BR,Seymour Sloth de blazer azul e gravata assoviando enquanto observa por cima dos óculos de sol,,,
1253,15,pa_IN,ਸੀਮੋਰ ਸਲੋਥ ਨੀਲਾ ਸਪੋਰਟ ਕੋਟ ਅਤੇ ਟਾਈ ਪਹਿਨੇ ਹੋਏ ਚਸ਼ਮੇ ਦੇ ਉੱਪਰੋ ਅੱਖਾਂ ਕੱਢ ਦੇ ਦੇਖਦਾ ਅਤੇ ਸਿਟੀ ਵਜਾਉਂਦਾ ਹੋਇਆ,,,
1254,15,ro,"Leneșul Seymour cu haină sport albastră și cravată, fluierând în timp ce privește cruciș peste ochelarii de soare",,,
1255,15,ru,"Ленивец Сеймур в синем спортивном пиджаке и галстуке присвистывает, скосив глаза поверх солнцезащитных очков",,,
1256,15,sr,Lenjivac Lale u plavom sportskom sakou i kravati zvižduće i iskoso gleda preko naočara za sunce,,,
1257,15,si_LK,සීමෝ කම්මැලියා අව් කණ්ණාඩිවලට ඉහළින් කුකුළු-ඇස්වලින් ඔරවමින් සිටිය දී නිල් ක්‍රීඩා කබායක් සහ කරපටියකින් සියුරුහන් කරයි,,,
1258,15,sk,Seymour Sloth v modrom športovom saku a kravate píska a škúli pritom cez slnečné okuliare,,,
1259,15,sl,Seymour Sloth v modri športni jakni in kravati žvižga in izza spuščenih očal gleda postrani,,,
1260,15,es_ES,"Seymour el perezoso con chaqueta deportiva azul y corbata, silbando mientras mira de reojo por encima de sus gafas de sol",,,
1261,15,es_US,"Seymour el perezoso, con abrigo deportivo azul y corbata, silva mientras mira de reojo por sobre los anteojos de sol",,,
1262,15,sv,Simon Sengångare i blå kavaj och slips visslar medan han bligar snett över sina solglasögon,,,
1263,15,tg,Коҳилаки тамбал бо камзӯлчаи варзишии кабуд ва ҳуштак аз болои айнак каҷ менигарад,,,
1264,15,ta_IN,"நீல நிற விளையாட்டு உடை மற்றும் கழுத்தில் விசிலுடன் கூடிய, குளிர் கண்ணாடி அணிந்து ஓரப்பார்வை பார்க்கும் சீமோர் ஸ்லாத்",,,
1265,15,te_IN,"కళ్లజోళ్లపై ఆత్మవిశ్వాస ఉన్న దృష్టిని కలిగి ఉండి, నీలి రంగు క్రీడల కోటు మరియు ఈలని కలిగి ఉన్న సేమోర్ స్లాత్",,,
1266,15,tk,Seýmur Slot gök sport paltoly we galstukly gün äýnegi üstünde çaşy jiňkerilip sygyrýar,,,
1267,15,th,ซีมัวร์สล็อธในเสื้อโค้ตและเน็คไทยู่ปากพร้อมจ้องเขม็งผ่านแว่นกันแดด,,,
1268,15,bo,མུ་ཞེ་སོ་ལེ་གོས་བདེ་སྔོན་པོ་གོན་ནས་གོང་དཀྲིས་དཀྲིས་ཤིང་ཤུ་འབུད་ལ་ཉི་ཤེལ་བརྒྱུད་ནས་མིག་འཇལ་བྱེད།,,,
1269,15,tr,Gözlükleri üzerinden kendine güvenen şekilde bakan mavi spor ceketli ve kravatlı Seymour Sloth,,,
1270,15,uk,Лінивець Сеймур у синьому спортивному піджаку та краватці скоса дивиться поверх сонцезахисних окулярів,,,
1271,15,ur_PK,سیمور سلوتھ نیلے رنگ کے کھیل والے کوٹ اور ٹائی میں سن گلاسز سے بھینگی آنکھوں سے دیکھ کر سیٹی بجاتے ہوئے,,,
1272,15,ug,كۆك تەنتەربىيە چاپىنى كىيىپ، گالىستۇك تاقاپ قارا كۆزەينەكنىڭ ئۈستىدىن قاراپ دۈدۈك چالغان سېيمور ئېرىنچەك,,,
1273,15,uz_UZ,Seymur Slot ko‘k sport kiyimi va galstukda ko‘zoynak tepasidan tikilmoqda,,,
1274,15,vi,"Lười Seymour mặc áo khoác thể thao xanh dương, đeo cà vạt và huýt sáo trong khi liếc mắt qua kính râm",,,
1275,15,predefined,sticker_watching_you,,,
1276,16,en,Seymour Sloth in bathtub with yellow ducky and pink shower cap,,,
1277,16,en_US,Seymour Sloth in bathtub with yellow ducky and pink shower cap,,,
1278,16,en_CA,Seymour Sloth in bathtub with yellow ducky and pink shower cap,,,
1279,16,sq_AL,"Arushi Seymour në vaskë, me rosë kauçuku të verdhë dhe kapelë dushi bojë rozë",,,
1280,16,ar,الكسلان Seymour في حوض الاستحمام مع بطة صفراء وقبعة استحمام زهرية,,,
1281,16,hy_AM,Սեյմուր համրուկը՝ լոգարանում դեղին բադիկով և լոգանքի վարդագույն գլխարկով,,,
1282,16,as,হালধীয়া হাঁহ আৰু গুলপীয়া গা ধোৱাৰ টুপিৰ সৈতে বাথটবত থকা চেইমোৰ শ্লোথ,,,
1283,16,az_AZ,Seymur ərincək sarı ördək və çəhrayı hamam papağı ilə vannadadır,,,
1284,16,eu_ES,Seymour Sloth baineran ahatetxo hori batekin eta dutxako gorro arrosarekin,,,
1285,16,be_BY,Лянівец Сэймур у ванне з вялікай жоўтай качкай і ружовай шапачкай для душу,,,
1286,16,bn_IN,হলুদ হাঁস এবং গোলাপী রঙয়ের স্নানের টুপি সহ বাথটাবে সেমুর স্লথ,,,
1287,16,bn_BD,হলুদ হাঁস ও গোলাপি গোসলের ক্যাপসহ Seymour Sloth বাথটাবে বসে আছে,,,
1288,16,bs,Seymour Sloth u kadi sa žutom patkicom i roza kapom za tuširanje,,,
1289,16,bg,Сеймур Слот във вана с жълто патенце и розова шапка за душ,,,
1290,16,ca,El Seymour el peresós dins la banyera amb un ànec groc i un barret de dutxa rosa,,,
1291,16,zn_CN,西摩树懒和小黄鸭在浴缸中，戴着粉色浴帽,,,
1292,16,zn_HK,Seymour Sloth 手拿黃色小鴨和頭戴粉色浴帽在浴缸中,,,
1293,16,zn_TW,頭戴粉紅浴帽的西摩樹懶在浴缸洗澡，還有漂浮的黃色小鴨,,,
1294,16,hr,Seymour Sloth u kadi sa žutom patkicom i ružičastom kapom za tuširanje,,,
1295,16,cs,Seymour Sloth je ve vaně se žlutou kačenkou a v růžové koupací čepici,,,
1296,16,da,Seymour Sloth i badekar med gul badeand og lyserød badehætte,,,
1297,16,nl,Seymour Sloth in bad met gele eend en roze badmuts,,,
1298,16,et_EE,Laiskloom Seymour on vannis kollase pardiga ja roosa dušimütsiga,,,
1299,16,fa,سیمور تنبل در وان حمام با کلاه دوش صورتی و اردک زرد,,,
1300,16,tl,Seymour Sloth sa bathtub na may dilaw na ducky at pink na shower cap,,,
1301,16,fi,"Seymour Sloth kylpyammeessa keltaisen ankan kanssa, päällään vaaleanpunainen suihkumyssy",,,
1302,16,fr,Seymour Sloth dans une baignoire avec un canard jaune et une charlotte rose,,,
1303,16,fr_CA,Seymour Sloth dans une baignoire avec un canard jaune et une charlotte rose,,,
1304,16,gl_ES,Seymour Sloth nunha bañeira cun pato amarelo e un gorro de ducha rosa,,,
1305,16,ka_GE,სეიმურ სლოთი აბაზანაშია ყვითელი იხვითა და ვარდისფერი შხაპის ქუდით,,,
1306,16,de,Fabi Faultier in Badewanne mit gelber Ente und rosa Duschhaube,,,
1307,16,el,Ο Seymour Sloth στην μπανιέρα με κίτρινο παπάκι και ροζ καπελάκι για το ντους,,,
1308,16,gu_IN,પીળા બતક અને ગુલાબી શાવર કૅપ સાથે બાથટબમાં સિમૌર સ્લૉથ,,,
1309,16,iw,סימור העצלן באמבטיה עם ברווז גומי וכובע רחצה ורוד,,,
1310,16,hi,बाथटब के अंदर पीले रंग डकी और गुलाबी रंग के शॉवर कैप के साथ सीमौर स्लॉथ,,,
1311,16,hu,Lajhár Lali a fürdőkádban ül egy sárga kacsával és rózsaszín fürdősapkában,,,
1312,16,is_IS,Seymour Sloth er í baði með gula gúmmíönd og bleika sturtuhettu,,,
1313,16,in,Seymour Sloth di bak mandi dengan bebek kuning dan topi mandi warna merah muda,,,
1314,16,ga,"Séamas an Spadán san fholcadán lena lacha bhuí, agus caipín cithfholctha bándearg air",,,
1315,16,it,Seymour il Bradipo nella vasca da bagno con paperella gialla e cuffietta rosa,,,
1316,16,ja,黄色いアヒルが浮かぶ浴槽に入る、ピンクのシャワーキャップをしたシーモアスロース,,,
1317,16,kn_IN,ಸೆಮೌರ್ ಸ್ಲೌಥ್ ಬಾತ್‍ಟಬ್‍ನಲ್ಲಿ ಹಳದಿ ಡಕ್ಕಿ ಮತ್ತು ಗುಲಾಬಿ ಶವರ್ ಕ್ಯಾಪ್ ಜೊತೆಗೆ,,,
1318,16,kk_KZ,Басына қызғылт қалпақша киген Сеймур жалқау аң кішкентай сары үйрекпен ваннада,,,
1319,16,km_KH,Seymour Sloth ក្នុង​អាង​ទឹក​ជាមួយ​កូន​ទា​ពណ៌​លឿង​និង​មួក​មុជទឹក​ពណ៌​ស៊ីជម្ពូ,,,
1320,16,ko,샤워캡을 쓰고 욕조에서 목욕하는 나무늘보,,,
1321,16,ky_KG,Ваннада сары өрдөк оюнчук жана күлгүн шапка кийген Сеймур аттуу ленивец,,,
1322,16,lo_LA,ເຊມົວສະລັອດ ຢູ່ໃນອ່າງອາບນ້ຳພ້ອມມີໝວກໃສ່ອາບນ້ຳສີເຫຼືອງແລະສີບົວທີ່ໜ້າຮັກ,,,
1323,16,lv,Seymour Sloth sēž vannā ar dzeltenu pīlīti un rozā dušas cepuri,,,
1324,16,lt,Tinginys Seymour vonioje su geltonu ančiuku rožine maudymosi kepuraite,,,
1325,16,mk_MK,Мрзливецот Симор во када со жолто пајче и розова капа за туширање,,,
1326,16,ms_MY,Seymour Sloth di dalam tab mandi dengan mainan itik kuning dan topi mandi merah jambu,,,
1327,16,ml_IN,മഞ്ഞ ഡക്കിയും പിങ്ക് ഷവർ കേപ്പുമായി സെയ്മോർ സ്ലോത്ത് ബാത്ത്ടബ്ബിൽ,,,
1328,16,mr_IN,पिवळे बदक आणि गुलाबी शॉवर टोपी सह बाथटब मध्ये सेमोर स्लॉथ,,,
1329,16,my_ZG,အဝါေရာင္ ဘဲ႐ုပ္ေလးႏွင့္ ပန္းေရာင္ေရခ်ိဳးေဆာင္း ဦးထုပ္ျဖင့္ ေရခ်ိဳးကန္ထဲရွိ ေဆးမာဆေလာ့သ္,,,
1330,16,mn_MN,Улбар шар нугасны тоглоомтой яагаан усны малгайтай ванн дээр хэвтэж буй Залхуу Сеймур,,,
1331,16,my_MM,အဝါရောင် ဘဲရုပ်လေးနှင့် ပန်းရောင်ရေချိုးဆောင်း ဦးထုပ်ဖြင့် ရေချိုးကန်ထဲရှိ ဆေးမာဆလော့သ်,,,
1332,16,ne_NP,सेमोर स्लथ पहेँलो हाँस र गुलाबी सावर क्यापका साथ बाथटबमा,,,
1333,16,nb,Seymour Sloth i badekaret med gul and og rosa dusjhette,,,
1334,16,or,ସ୍ନାନକୁଣ୍ଡରେ ହଳଦିଆ ଡକି ଏବଂ ଗୋଲାପୀ ସାୱାର୍ କ୍ୟାପ୍ ସହ ସେମୌର ସ୍ଲୋଥ୍,,,
1335,16,pl,Leniwiec Seymour w różowym czepku kąpielowym bawi się w wannie żółtą kaczuszką,,,
1336,16,pt_PT,Seymour Sloth na banheira com patinho amarelo e touca de banho rosa,,,
1337,16,pt_BR,Seymour Sloth na banheira com um patinho amarelo e touca de banho rosa,,,
