flags,word,value,confidence,CultureId
32,3/4,750,1000,22
1280,zero,0,1000,22
1284,0,0,1000,22
32,ponto,0,1000,22
32,vírgula,0,1000,22
32,.,0,1000,22
32,",",0,1000,22
8,e,0,1000,22
524304,negativo,0,1000,22
524304,menos,0,1000,22
16,-,0,1000,22
8,meio-dia,0,1000,22
8,meia-noite,0,1000,22
1179648,último,0,1000,22
1179648,última,0,1000,22
1179648,penúltimo,1,1000,22
1179648,penúltima,1,1000,22
1179648,antepenúltimo,2,1000,22
1179648,antepenúltima,2,1000,22
