type,word,wordgroup,wordvalue,flags,CultureId,numericvalue
1,merienda,4,56,0,10,0
1,ayer,5,20,0,10,0
1,mañana,5,19,0,10,0
1,manana,5,19,0,10,0
1,domingo,3,8,0,10,0
1,dominical,3,8,0,10,0
1,lunes,3,9,0,10,0
1,martes,3,10,0,10,0
1,miércoles,3,11,0,10,0
1,miercoles,3,11,0,10,0
1,jueves,3,12,0,10,0
1,viernes,3,13,0,10,0
1,sábado,3,14,0,10,0
1,sabado,3,14,0,10,0
2,esta,1,3,0,10,0
2,este,1,3,0,10,0
2,siguiente,1,2,512,10,0
2,el siguiente,1,2,512,10,0
2,la siguiente,1,2,512,10,0
