package_name,sticker_name,thumbnail_resource_id,preview_resource_id,preview_resource_width,preview_resource_height,capture_resource_id,text1_left,text1_top,tex1t_width,text1_height,text1_is_editable,text1_is_vertical,text1_default_text,text1_type,text1_font_size,text1_font,text1_color,text1_h_align,text1_v_align,text2_left,text2_top,text2_width,text2_height,text2_is_editable,text2_is_vertical,text2_default_text,text2_type,text2_font_size,text2_font,text2_color,text2_h_align,text2_v_align,description,sub_order
com.samsung.android.app.camera.sticker.watermark.preload,keeprunning,2131231884,2131231883,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,21
com.samsung.android.app.camera.sticker.watermark.preload,festival,2131231886,2131231885,200,200,0,14.0,56.0,172.0,60.0,true,false,,8,58.0,5,16448250,2,2,14.0,118.0,172.0,16.0,true,false,,18,8.0,5,16448250,2,2,Default description,22
com.samsung.android.app.camera.sticker.watermark.preload,longitude,2131231888,2131231887,200,200,0,25.0,65.5,150.0,33.0,true,false,,23,33.0,7,16448250,1,2,25.0,101.5,150.0,33.0,true,false,,24,33.0,7,16448250,1,2,Default description,23
com.samsung.android.app.camera.sticker.watermark.preload,mai,2131231890,2131231889,200,200,0,58.0,136.0,84.0,16.0,true,false,,16,10.0,3,2105376,2,2,59.0,154.0,84.0,16.0,true,false,,4,10.0,3,2105376,2,2,Default description,24
com.samsung.android.app.camera.sticker.watermark.preload,musclefuel,2131231892,2131231891,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,25
com.samsung.android.app.camera.sticker.watermark.preload,spring,2131231894,2131231893,200,200,0,72.0,46.0,56.0,108.0,true,true,,9,34.0,5,16448250,2,2,128.0,46.0,16.0,44.0,true,true,,10,8.0,5,16448250,2,2,Default description,26
com.samsung.android.app.camera.sticker.watermark.preload,todayis,2131231896,2131231895,200,200,0,26.0,110.0,148.0,28.0,true,false,,11,16.0,1,16448250,2,2,26.0,150.0,148.0,12.0,true,false,,2,8.0,2,16448250,2,2,Default description,27
com.samsung.android.app.camera.sticker.watermark.preload,worldofme,2131231898,2131231897,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,28
com.samsung.android.app.camera.sticker.watermark.preload,xinsai,2131231900,2131231899,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,29
com.samsung.android.app.camera.sticker.watermark.preload,breakfast,2131231902,2131231901,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,30
com.samsung.android.app.camera.sticker.watermark.preload,disappear,2131231904,2131231903,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,31
com.samsung.android.app.camera.sticker.watermark.preload,eatalone,2131231906,2131231905,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,32
com.samsung.android.app.camera.sticker.watermark.preload,empty,2131231908,2131231907,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,33
com.samsung.android.app.camera.sticker.watermark.preload,goeat,2131231910,2131231909,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,34
com.samsung.android.app.camera.sticker.watermark.preload,homeman,2131231912,2131231911,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,35
com.samsung.android.app.camera.sticker.watermark.preload,weight,2131231914,2131231913,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,36
com.samsung.android.app.camera.sticker.watermark.preload,walkandpic,2131231916,2131231915,200,200,0,124.0,120.0,60.0,18.0,true,false,,14,12.0,5,16448250,3,1,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,37
com.samsung.android.app.camera.sticker.watermark.preload,indifference,2131231918,2131231917,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,38
com.samsung.android.app.camera.sticker.watermark.preload,travel,2131231920,2131231919,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,39
com.samsung.android.app.camera.sticker.watermark.preload,wordnot,2131231922,2131231921,200,200,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,false,false,,0,0.0,0,0,0,0,Default description,40
