flags,word,value,confidence,CultureId
32,3분 의 2,667,1000,18
32,3 분 의 2,667,1000,18
32,분기,250,1000,18
32,사분의일,250,1000,18
32,1/4,250,1000,18
32,사분의 일,250,1000,18
32,사 분의 일,250,1000,18
32,사 분의일,250,1000,18
32,사분 의 일,250,1000,18
32,사 분 의 일,250,1000,18
32,4분의1,250,1000,18
32,4분의 1,250,1000,18
32,4 분의 1,250,1000,18
32,4 분의1,250,1000,18
32,4분 의 1,250,1000,18
32,4 분 의 1,250,1000,18
32,사분의삼,750,1000,18
32,사분의 삼,750,1000,18
32,사 분의 삼,750,1000,18
32,사 분의삼,750,1000,18
32,사분 의 삼,750,1000,18
32,사 분 의 삼,750,1000,18
32,3/4,750,1000,18
32,4분의3,750,1000,18
32,4분의 3,750,1000,18
32,4 분의 3,750,1000,18
32,4 분의3,750,1000,18
32,4분 의 3,750,1000,18
32,4 분 의 3,750,1000,18
1280,영,0,1000,18
1280,공,0,1000,18
1280,빵,0,1000,18
1284,0,0,1000,18
32,점,0,1000,18
32,.,0,1000,18
8,과,0,1000,18
8,와,0,1000,18
8,그리고,0,1000,18
16,마이너스,0,1000,18
16,빼기,0,1000,18
16,-,0,1000,18
1179648,마지막,0,1000,18
1179648,마지막 것,0,1000,18
1179648,마지막 번호,0,1000,18
1179648,끝,0,1000,18
1179648,끝 번호,0,1000,18
1179648,맨 끝,0,1000,18
1179648,맨 끝 번호,0,1000,18
1179648,맨 끝에 것,0,1000,18
1179648,맨 마지막 것,0,1000,18
1179648,끝에서 두번째,1,1000,18
1179648,끝에서 두번째 번호,1,1000,18
1179648,마지막 것 하나 위,1,1000,18
1179648,마지막 것 하나 위 번호,1,1000,18
1179648,마지막 것 위에 위에,2,1000,18
1179648,마지막 것 위에 위에 번호,2,1000,18
1179648,끝에서 세번째,2,1000,18
1179648,끝에서 세번째 번호,2,1000,18
4587528,하나만,0,1000,18
4587528,하나 만,0,1000,18
