_id,package,class,name
673,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,addresses
674,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contact
675,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contact information
676,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contact list
677,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contactos
678,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contacts
679,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contacts application
680,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contacts for car
681,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contacts list
682,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contacts4car
683,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,contatos
684,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,friend list
685,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,friends
686,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,kontakte
687,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,list of contacts
688,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,my contacts
689,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,people
690,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,people list
691,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,phone book
692,com.samsung.android.app.contacts,com.samsung.android.contacts.contactslist.PeopleActivity,rubrica
693,com.samsung.vvm,,visual voicemail
694,com.whitepages.nameid.tmobile,,t-mobile name id
695,com.mobitv.client.tmobiletvhd,,t-mobile tv
696,com.sec.android.app.shealth,,s health
697,com.kt.wificm,,olleh wifi manager
698,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,call
699,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,call number
700,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,call people
701,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,dial
702,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,dial number
703,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,dial pad
704,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,dialer
705,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,dialer application
706,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,make a call
707,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,phone
708,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,phone application
709,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,telefon
710,com.samsung.android.dialer,com.samsung.android.dialer.DialtactsActivity,telefono
711,com.telenav.app.android.cingular,,a t & t navigator
712,com.telenav.app.android.cingular,,a t and t navigation
713,com.telenav.app.android.cingular,,a t and t navigation application
714,com.telenav.app.android.cingular,,a t and t navigator
715,com.telenav.app.android.cingular,,a t and t navigator application
716,com.telenav.app.android.cingular,,a t t navigation
717,com.telenav.app.android.cingular,,a t t navigation application
718,com.telenav.app.android.cingular,,a t t navigator
719,com.telenav.app.android.cingular,,a t t navigator application
720,com.telenav.app.android.cingular,,at&t navigation
721,com.telenav.app.android.cingular,,at&t navigator
722,com.elevenst,,11st
723,com.elevenst,,elevenst
724,com.sec.android.app.clockpackage,,alarm
725,com.sec.android.app.clockpackage,,alarm application
726,com.sec.android.app.clockpackage,,alarm clock
727,com.sec.android.app.clockpackage,,alarm clock application
728,com.sec.android.app.clockpackage,,alarm clocks
729,com.sec.android.app.clockpackage,,alarm/clock
730,com.sec.android.app.clockpackage,,alarms
731,com.sec.android.app.clockpackage,,alarms application
732,com.sec.android.app.clockpackage,,alarms clock
733,com.sec.android.app.clockpackage,,alarms clock application
734,com.sec.android.app.clockpackage,,clock
735,com.sec.android.app.clockpackage,,clock application
736,com.sec.android.app.clockpackage,,orologio
737,com.sec.android.app.clockpackage,,reloj
738,com.sec.android.app.clockpackage,,sports watch
739,com.sec.android.app.clockpackage,,stopwatch
740,com.sec.android.app.clockpackage,,stopwatch and timer
741,com.sec.android.app.clockpackage,,time
742,com.sec.android.app.clockpackage,,timer
743,com.sec.android.app.clockpackage,,uhr
744,com.sec.android.app.clockpackage,,wake up
745,com.sec.android.app.clockpackage,,wake-up alarm
746,com.sec.android.app.clockpackage,,watch
747,com.sec.android.app.clockpackage,,world clock
748,com.sec.android.app.clockpackage,,worldclock
749,com.lgt.tmoney,,lgu plus t money
750,com.lgt.tmoney,,lgu plus t-money
751,com.lgt.tmoney,,lgu+ t-money
752,com.lgt.tmoney,,mobile t money
753,com.lgt.tmoney,,mobile t-money
754,com.lgt.tmoney,,t money
755,Uxpp.UC,,nateon
756,Uxpp.UC,,nateon u c
757,Uxpp.UC,,nateon uc
758,com.diotek.diodict4.EDictionary,,dictionary
759,com.lguplus.mobile.cs,,customer center
760,com.lguplus.mobile.cs,,olleh cs
761,com.tmobile.pr.mytmobile,,t-mobile my account
762,com.skt.tmaphot,,pickat
763,com.skb.btvmobile,,b tv mobile
764,com.lguplus.uplusshopping,,u plus shopping
765,com.lguplus.uplusshopping,,u+shopping
766,com.sec.android.app.irsettings,,international roaming
767,com.sec.android.app.irsettings,,roaming settings
768,com.google.android.gms,,ajustes de google
769,com.google.android.gms,,config. google
770,com.google.android.gms,,einstellungen
771,com.google.android.gms,,google settings
772,com.sec.android.voltesettings,,volte configuration menu
773,com.sec.keystringscreen,,samsung keystring
774,com.google.android.talk,,hangouts
775,com.skype.raider,,skype
776,com.lookout,,lookout
777,com.google.android.apps.docs,,drive
778,com.google.android.apps.docs,,google drive
779,com.google.android.play.games,,play games
780,com.moent.vas,,call svc center
781,com.sec.android.gallery3d,,galeria
782,com.sec.android.gallery3d,,gallery
783,com.sec.android.gallery3d,,gallery application
784,com.sec.android.gallery3d,,image viewer
785,com.sec.android.gallery3d,,images
786,com.sec.android.gallery3d,,my gallery
787,com.sec.android.gallery3d,,my photos
788,com.sec.android.gallery3d,,my picture and video
789,com.sec.android.gallery3d,,my picture and videos
790,com.sec.android.gallery3d,,my pictures
791,com.sec.android.gallery3d,,my pictures and video
792,com.sec.android.gallery3d,,my pictures and videos
793,com.sec.android.gallery3d,,my ring tones
794,com.sec.android.gallery3d,,my ringtones
795,com.sec.android.gallery3d,,my stuff
796,com.sec.android.gallery3d,,my stuff application
797,com.sec.android.gallery3d,,photo
798,com.sec.android.gallery3d,,photo album
799,com.sec.android.gallery3d,,photo albums
800,com.sec.android.gallery3d,,photo viewer
801,com.sec.android.gallery3d,,photograph
802,com.sec.android.gallery3d,,photographs
803,com.sec.android.gallery3d,,pics
804,com.sec.android.gallery3d,,picture
805,com.sec.android.gallery3d,,picture album
806,com.sec.android.gallery3d,,picture albums
807,com.sec.android.gallery3d,,picture and video
808,com.sec.android.gallery3d,,picture and video application
809,com.sec.android.gallery3d,,picture and videos
810,com.sec.android.gallery3d,,picture and videos application
811,com.sec.android.gallery3d,,picture viewer
812,com.sec.android.gallery3d,,pictures
813,com.sec.android.gallery3d,,pictures and video
814,com.sec.android.gallery3d,,pictures and video application
815,com.sec.android.gallery3d,,pictures and videos
816,com.sec.android.gallery3d,,pictures and videos application
817,com.sec.android.gallery3d,,pictures application
818,com.sec.android.gallery3d,,ringtones application
819,com.sec.android.gallery3d,,snapshots
820,com.sec.android.gallery3d,,ring tones
821,com.sec.android.gallery3d,,ring tones application
822,com.sec.android.gallery3d,,ringtones
823,com.sec.att.usagemanager3,,usage manager
824,com.asurion.android.mobilerecovery.att,,at&t mobile locate
825,com.uplus.ipagent,,u w a
826,com.uplus.ipagent,,uwa
827,com.google.android.apps.magazines,,play newsstand
828,com.kt.nfc.mgr,,moca tree
829,com.kt.android.showtouch,,moca wallet
830,com.drivemode,,drivemode
831,com.callpod.android_apps.keeper,,keeper
832,com.skt.prod.dialer,,t phone
833,com.skt.prod.phonebook,,t contacts
834,com.lguplus.paynow,,paynow
835,com.banner.catch_uptv,,catch-up tv
836,com.paypal.android.p2pmobile,,paypal
837,com.hancom.office.editor,,hancom office 2014
838,com.yahoo.mobile.client.android.mail.att,,at&t mail
839,com.yahoo.mobile.client.android.yahoo.att,,at&t live
840,com.samsung.advp.imssettings,,ims settings
841,com.ubercab,,uber
842,com.sec.android.app.samsungapps,,galaxy apps
843,com.sktelecom.tguard,,t guard
844,com.estsoft.alyac,,alyac
845,com.sec.epdgtestapp,,smart epdg test
846,com.samsung.mdl.radio,,milk
847,com.sec.android.imsdebuginfo,,ims debug
848,com.samsung.android.packageinspector,,package inspector
849,com.samsung.galaxylife,,samsung galaxy life
850,com.skmc.okcashbag.home_google,,ok cashbag
851,com.olleh.android.oc2,,olleh membership
852,com.mnsoft.lgunavi,,u+ navi real
853,com.skt.skaf.OA00026910,,syrup
854,com.samsung.android.sm,,smart manager
855,com.sec.vux,,vux
856,com.samsung.android.app.circle,,circle
857,com.samsung.android.bbc.bbcagent,,bbcagent
858,com.ebay.kr.gmarket,,gmarket
859,com.microsoft.office.officehub,,office mobile
860,com.microsoft.skydrive,,onedrive
861,com.samsung.milk.milkvideo,,milk video
862,com.tmobile.simlock,,device unlock
863,com.trustonic.ota.checker,,trustonic t-base checker
864,com.sec.keyverifier,,keyverifier
865,com.att.mobiletransfer,,at&t mobile transfer
866,com.locationlabs.cni.att,,smart limits
867,com.att.digitallife.android.phone22,,digital life
