start_time,end_time,uid,power,screen_power,fg_time,bg_time,cpu_time,wakelock_time,mobile_packet,wifi_packet,wakeup_alarm,gps_time,audio_time,mobile_active
1626515484158,1626516384175,10103,0.49309830977334457,0.0,0,900005,87,181,4,0,1,0,0,10385
1626515484158,1626516384175,10087,0.48936670424738793,0.0,0,900005,11,33,3,0,1,0,0,10402
1626516384175,1626517284405,10087,0.47810334422638334,0.0,0,900222,3,18,3,0,1,0,0,10369
1626517284405,1626518185399,10103,0.48474652942464047,0.0,0,900986,211,112,4,0,1,0,0,10403
1626517284405,1626518185399,10087,0.4702051211117606,0.0,0,900986,6,26,3,0,1,0,0,10240
1626518185399,1626519085363,10087,0.4793459908938189,0.0,0,899997,7,14,3,0,1,0,0,10383
1626519085363,1626519985324,10103,0.4802952778093754,0.0,0,899987,309,46,4,0,1,0,0,10388
1626519085363,1626519985324,10087,0.472767101757384,0.0,0,899987,39,31,3,0,1,0,0,10409
1626519985324,1626520885388,10087,0.48464007570609624,0.0,0,900003,19,16,3,0,1,0,0,10319
1626520885388,1626521785323,10103,0.9041998382228655,0.0,0,899956,182,82,12,0,1,0,0,20487
1626520885388,1626521785323,10087,0.4538563417473256,0.0,0,899956,5,24,3,0,1,0,0,10342
1626521785323,1626522685295,10087,0.4802732681452824,0.0,0,900006,6,13,3,0,1,0,0,10397
1626522685295,1626523585318,10103,0.4684247292338739,0.0,0,899993,33,45,4,0,1,0,0,10391
1626522685295,1626523585318,10087,0.4661652255129809,0.0,0,899993,10,22,3,0,1,0,0,10365
1626523585318,1626524485362,10103,0.060640779227952635,0.0,0,900038,756,126,0,0,0,0,0,0
1626523585318,1626524485362,10087,0.4900167800900874,0.0,0,900038,20,22,3,0,1,0,0,10293
1626524485362,1626525385315,10103,0.46948144356301214,0.0,0,899957,31,37,4,0,1,0,0,10405
1626524485362,1626525385315,10087,0.4675054009851607,0.0,0,899957,10,19,3,0,1,0,0,10383
1626525385315,1626526285284,10087,0.4802236835214586,0.0,0,899975,7,16,3,0,1,0,0,10398
1626526285284,1626527185305,10103,1.7022163787309523,0.0,0,900001,791,186,16,0,1,0,0,38589
1626526285284,1626527185305,10087,0.4370603979536867,0.0,0,900001,73,23,3,0,1,0,0,10269
1626527185305,1626528085375,10087,0.48190648854453855,0.0,0,900029,9,21,3,0,1,0,0,10368
1626528085375,1626528985256,10103,0.4682963868476264,0.0,0,899931,20,32,4,0,1,0,0,10368
1626528085375,1626528985256,10087,0.4658221939365603,0.0,0,899931,8,30,3,0,1,0,0,10332
1626528985256,1626529885328,10103,0.13941839794810562,0.0,0,900063,365,172,4,0,1,0,0,1767
1626528985256,1626529885328,10087,0.5067409800751363,0.0,0,900063,17,20,3,0,1,0,0,10407
1626529885328,1626530785227,10087,0.4792982102231633,0.0,0,899946,5,20,3,0,1,0,0,10340
1626530785227,1626531685276,10087,0.46867436454517986,0.0,0,899985,3,14,3,0,1,0,0,10378
1626530785227,1626531685276,10103,0.47435089858882407,0.0,0,899985,157,30,4,0,1,0,0,10396
1626531685276,1626532585284,10087,0.4871691780508485,0.0,0,899992,10,23,3,0,1,0,0,10382
1626532585284,1626533485274,10087,0.5159161356896789,0.0,0,900018,15,19,3,0,1,0,0,10528
1626532585284,1626533485274,10103,0.12729036749533407,0.0,0,900018,445,155,4,0,1,0,0,1389
1626533485274,1626534108013,10087,0.4694369149241311,0.0,0,622716,7,0,5,0,0,0,0,10295
1626533485274,1626534108013,10103,0.27171715206317515,0.0,0,622716,5001,2725,274,0,9,0,0,1906
1626533485274,1626534108013,10302,0.11979630235055794,0.0,0,174,1437,18,231,0,0,0,0,1606
1626533485274,1626534108013,10168,0.12328183010991456,0.0,0,622716,2337,425,125,0,0,0,0,870
1626533485274,1626534108013,10306,0.06932554740455288,0.0,0,1968,2055,11,0,0,0,0,0,0
1626533485274,1626534108013,10189,0.08905629704336193,0.0,0,2986,1953,381,67,0,0,0,0,465
1626534108013,1626535285275,10103,1.5733109103317133,0.0,0,1177262,3299,2053,155,0,1,0,0,36999
1626534108013,1626535285275,10087,0.32458460798594047,0.0,0,1177262,71,50,7,0,2,0,0,10982
1626534108013,1626535285275,10307,3.9751930849865715,0.0,0,0,12,0,18,0,0,0,0,93094
1626534108013,1626535285275,10302,0.8779970797526779,0.0,0,149946,4173,0,46,0,0,0,0,18357
1626534108013,1626535285275,10094,0.6285640430743609,0.0,0,0,8,0,3,0,0,0,0,14607
1626534108013,1626535285275,10168,0.3085956290467351,0.0,0,1177262,137,0,29,0,0,0,0,7272
1626534108013,1626535285275,10128,0.059422897286596055,0.0,0,523,1930,102,0,0,0,0,0,0
1626535285275,1626536185616,10087,0.5109485657614954,0.0,0,900282,19,47,3,0,1,0,0,10315
1626535285275,1626536185616,10103,0.19279488124169575,0.0,0,900282,1415,272,6,0,1,0,0,2110
1626536185616,1626537085203,10087,0.12808195881602558,0.0,0,899692,10,16,3,0,1,0,0,841
1626536185616,1626537085203,10103,0.11994786648280353,0.0,0,899692,976,0,0,0,0,0,0,0
1626537085203,1626537985395,10087,0.4714713378875359,0.0,0,900186,8,222,3,0,1,0,0,10406
1626537085203,1626537985395,10103,0.4786885433322965,0.0,0,900186,46,37,4,0,1,0,0,10569
1626537985395,1626538886238,10087,0.5137621492015967,0.0,0,900831,14,18,5,0,1,0,0,10944
1626538886238,1626539785164,10087,0.4679333803269117,0.0,0,898930,13,18,4,0,1,0,0,10396
1626538886238,1626539785164,10103,0.4703566460163131,0.0,0,898930,56,45,4,0,1,0,0,10421
1626539785164,1626540685197,10087,0.48661866598364156,0.0,0,900038,4,19,4,0,1,0,0,10435
1626540685197,1626541585219,10087,0.4321927356458275,0.0,0,899949,12,98,4,0,1,0,0,10443
1626540685197,1626541585219,10320,1.9420851231109193,0.0,0,2279,1112,99,1028,0,0,0,0,43480
1626541585219,1626542485393,10087,0.4919057014519126,0.0,0,900067,102,22,3,0,1,0,0,10308
1626542485393,1626543385188,10103,0.1544057540148458,0.0,0,899941,680,313,12,0,1,0,0,4201
1626542485393,1626543385188,10302,1.99427309268318,0.0,0,81,1106,119,280,0,0,0,0,45019
1626542485393,1626543385188,10121,1.1795997764523376,0.0,0,899941,1268,0,29,0,0,0,0,25995
1626543385188,1626544284178,10087,0.16927838829536768,0.0,0,899034,19,23,3,0,1,0,0,3347
1626543385188,1626544284178,10103,0.08925328105759434,0.0,0,899034,115,73,4,0,0,0,0,1462
1626543385188,1626544284178,10302,1.2746507579395967,0.0,0,88,870,46,37,0,0,0,0,28249
1626544284178,1626544930319,10087,0.47868707145909184,0.0,0,646158,15,0,5,0,0,0,0,10338
1626544284178,1626544930319,10103,0.13916903569989358,0.0,0,646158,2448,1808,59,0,4,0,0,664
1626544284178,1626544930319,10168,0.07634865587552664,0.0,0,646158,713,305,102,0,0,0,0,1147
1626544930319,1626545920119,10103,1.1369554647216802,0.0,0,989756,20464,8619,271,0,8,1572,0,12875
1626544930319,1626545920119,10307,3.7980238038461422,0.0,0,147,374,19,37,0,0,0,0,88642
1626544930319,1626545920119,10302,0.6009919519303857,0.0,0,1192,1865,0,29,0,0,0,0,13310
1626544930319,1626545920119,10119,0.59183846822779,0.0,0,9177,3144,1005,100,0,1,0,0,11307
1626544930319,1626545920119,10168,0.14983544701498452,0.0,0,989756,2131,875,110,0,0,0,0,2026
1626544930319,1626545920119,10306,0.9562358376822129,0.0,0,12397,3593,3533,466,0,0,0,0,19037
1626544930319,1626545920119,10246,0.22022796311554238,0.0,0,5733,1839,0,27,0,0,0,0,3825
1626544930319,1626545920119,10189,0.35198921589130094,0.0,0,1370,1722,226,374,0,0,0,0,6885
1626544930319,1626545920119,10258,0.36965302462258065,0.0,0,17010,3336,3944,72,0,0,0,0,5548
1626544930319,1626545920119,10224,0.11727350999582775,0.0,0,1260,3391,32,0,0,0,0,0,0
1626544930319,1626545920119,10288,0.09360447421076945,0.0,0,1927,1547,149,53,0,0,0,0,976
1626544930319,1626545920119,10303,0.07222221840852128,0.0,0,1243,385,425,17,0,0,0,0,1335
1626544930319,1626545920119,10304,0.20016145594022772,0.0,0,3348,2583,238,134,0,0,0,0,2467
1626544930319,1626545920119,10117,0.1359964759418245,0.0,0,4717,1318,428,109,0,0,0,0,2007
1626544930319,1626545920119,10286,0.05461293607036871,0.0,0,1498,1637,189,0,0,0,0,0,0
1626545920119,1626546521127,10302,0.7991830493044993,0.0,0,147138,6888,0,481,0,0,0,0,18171
1626545920119,1626546521127,10306,13.156270778961941,0.0,116290,915,24752,34,3872,0,0,0,0,140550
1626545920119,1626546521127,10320,0.28414618495837907,0.0,0,988,233,310,34,0,0,0,0,7973
1626545920119,1626546521127,10301,0.30410743667861784,0.0,0,922,3038,0,206,0,0,0,0,6228
1626545920119,1626546521127,10168,0.09661474149236504,0.0,0,601024,3738,0,0,0,0,0,0,0
1626545920119,1626546521127,10305,4.553321394801122,0.0,16107,518,6688,0,2511,0,0,0,0,73466
1626545920119,1626546521127,10246,0.31034172710569896,0.0,0,519,3330,16,105,0,0,0,0,4362
1626545920119,1626546521127,10258,0.28195415740339635,0.0,0,1009,113,325,28,0,0,0,0,6565
1626545920119,1626546521127,10129,0.05217400805458694,0.0,0,60737,549,0,0,0,0,0,0,0
1626545920119,1626546521127,5025,0.08538031324105888,0.0,0,60792,686,0,0,0,0,0,0,0
1626545920119,1626546521127,10204,0.13894752998521254,0.0,0,151,3658,0,0,0,0,0,0,0
1626545920119,1626546521127,10312,0.28141800299308434,0.0,0,19,1521,0,191,0,0,0,0,5458
1626545920119,1626546521127,10299,0.11879461472959996,0.0,0,965,2810,0,24,0,0,0,0,686
1626545920119,1626546521127,10229,0.1402759019617985,0.0,0,2180,3076,0,47,0,0,0,0,1344
1626545920119,1626546521127,10064,0.0895788149894865,0.0,0,601024,1085,0,0,0,0,0,0,0
1626545920119,1626546521127,10297,0.165792393782408,0.0,0,63661,822,0,47,0,0,0,0,1343
1626545920119,1626546521127,10163,3.6737031933155446,0.0,87345,513679,1267,0,0,0,0,0,0,0
1626545920119,1626546521127,10260,0.07669235401075264,0.0,0,601024,2765,0,0,0,0,0,0,0
1626545920119,1626546521127,10106,0.15851972711690893,0.0,0,33185,349,0,104,0,0,0,0,2972
1626546521127,1626547690015,10103,1.278517597315144,0.0,0,764008,3683,1467,265,0,5,0,0,28017
1626546521127,1626547690015,10306,0.42280034757117946,0.0,0,0,112,0,4,0,0,0,0,9998
1626546521127,1626547690015,10119,0.9312942109854383,0.0,0,9697,1744,8203,400,0,0,0,0,19088
1626546521127,1626547690015,10320,0.2219659219307868,0.0,0,1519,2045,458,94,0,0,0,0,3731
1626546521127,1626547690015,10305,0.436031539696093,0.0,0,0,18,0,7,0,0,0,0,10075
1626546521127,1626547690015,10246,0.4790279113791329,0.0,0,55,133,12,13,0,0,0,0,10974
1626547690015,1626548543829,10103,0.9444562979569611,0.0,0,1244897,1602,335,11,0,2,0,0,17023
1626547690015,1626548543829,10087,0.6263900357172361,0.0,0,1244897,20,23,7,0,1,0,0,10844
1626547690015,1626548543829,10307,0.14732275354005253,0.0,0,876,768,928,0,0,0,0,0,0
1626547690015,1626548543829,10302,0.19764829601052014,0.0,0,638,2115,0,3,0,0,0,0,1817
1626547690015,1626548543829,10299,0.2780768460831653,0.0,0,917,2551,265,47,0,0,0,0,4465
1626547690015,1626548543829,10312,0.21668544939883227,0.0,0,88,1128,5,44,0,0,0,0,4180
1626547690015,1626548543829,10229,0.15513553620681542,0.0,0,658,427,236,34,0,0,0,0,3229
1626548543829,1626549672345,10103,0.7564933110151628,0.0,0,1142062,2523,1651,113,0,3,0,0,14443
1626548543829,1626549672345,10087,0.06012733826484862,0.0,0,1142062,13,4,4,0,1,0,0,415
1626548543829,1626549672345,10307,0.05321830455162058,0.0,0,0,428,0,2,0,0,0,0,207
1626548543829,1626549672345,10320,0.22270679555719752,0.0,0,1137,544,321,44,0,0,0,0,4564
1626548543829,1626549672345,10168,0.4851577904919857,0.0,0,1142062,9,0,68,0,0,0,0,10999
1626548543829,1626549672345,10229,0.551961068110884,0.0,0,433,144,81,26,0,0,0,0,12510
1626548543829,1626549672345,10224,0.10498353746803657,0.0,0,0,0,0,23,0,0,0,0,2386
1626548543829,1626549672345,10312,0.114615059273238,0.0,0,58,783,2,20,0,0,0,0,2074
1626549672345,1626550330282,10103,0.8891568935018483,0.0,0,658125,1030,273,24,0,1,0,0,20706
1626549672345,1626550330282,10087,0.5554080771930643,0.0,0,658125,119,35,16,0,1,0,0,13603
1626549672345,1626550330282,10302,1.0554864580867473,0.0,0,90,1288,71,139,0,0,0,0,23669
1626549672345,1626550330282,10300,0.5585883260645677,0.0,0,17,529,34,172,0,0,0,0,12602
1626549672345,1626550330282,10305,0.7112496538500386,0.0,0,0,27,0,45,0,0,0,0,16317
1626550330282,1626551484946,10103,0.6969992903177058,0.0,0,601871,2466,1348,34,0,0,0,0,17593
1626550330282,1626551484946,10087,0.42101395131916775,0.0,0,601871,33,17,8,0,1,0,0,13013
1626550330282,1626551484946,10307,1.453819784428262,0.0,0,908,433,313,23,0,0,0,0,35562
1626550330282,1626551484946,10302,0.38606895398881846,0.0,0,18,297,0,32,0,0,0,0,9695
1626550330282,1626551484946,10320,0.3838298358210821,0.0,0,946,319,149,30,0,0,0,0,9089
1626550330282,1626551484946,10301,1.2918745151722906,0.0,0,601832,3681,182451,0,0,0,0,0,0
1626550330282,1626551484946,10312,0.2597215415304406,0.0,0,97,797,3,18,0,0,0,0,5453
1626551484946,1626552385089,10103,0.05031087026895875,0.0,0,1452995,294,405,6,0,0,0,0,413
1626551484946,1626552385089,10087,0.5394618053674236,0.0,0,1452995,8,50,9,0,2,0,0,11882
1626551484946,1626552385089,10246,1.1908938946157939,0.0,0,1275,1172,695,217,0,0,0,0,26341
1626552385089,1626553286090,10087,0.5398776255568407,0.0,0,900981,9,11,6,0,1,0,0,11778
1626553286090,1626554185260,10103,0.7904232386794519,0.0,0,898967,6387,3282,148,0,6,0,0,13312
1626553286090,1626554185260,10087,0.7403326118634652,0.0,0,898967,80,32,16,0,1,0,0,17156
1626553286090,1626554185260,10119,0.07694758135072277,0.0,0,1971,816,309,30,0,0,0,0,1132
1626553286090,1626554185260,10320,0.08161483256572488,0.0,0,1303,476,239,41,0,0,0,0,1548
1626553286090,1626554185260,10168,0.6345332214808668,0.0,0,898967,2375,980,217,0,0,0,0,12748
1626553286090,1626554185260,10246,0.05831077689915354,0.0,0,144,548,15,26,0,0,0,0,981
1626553286090,1626554185260,10224,0.05630363447277431,0.0,0,911,1582,78,0,0,0,0,0,0
1626553286090,1626554185260,10253,0.7741837332623066,0.0,0,11910,11116,3322,132,0,0,0,0,9497
1626553286090,1626554185260,10312,0.05907720144691608,0.0,0,39,603,3,25,0,0,0,0,944
1626553286090,1626554185260,10128,0.07697232213047478,0.0,0,1374,2404,209,0,0,0,0,0,0
1626553286090,1626554185260,10279,0.14870947197093098,0.0,0,53111,5008,0,0,0,0,0,0,0
1626553286090,1626554185260,10290,0.12396970439341509,0.0,0,898967,85,229,43,0,0,0,0,2752
1626554185260,1626555085072,10103,0.49092989438864265,0.0,0,900039,406,54,6,0,1,0,0,11035
1626554185260,1626555085072,10087,1.0818473489216416,0.0,0,900039,13,15,7,0,1,0,0,24841
1626555085072,1626555985006,10087,0.5267578422249528,0.0,0,899935,8,22,5,0,1,0,0,11522
1626555985006,1626556885239,10087,0.49787691970033165,0.0,0,900004,14,32,4,0,1,0,0,10928
1626555985006,1626556885239,10103,0.49468974498032026,0.0,0,900004,586,164,4,0,1,0,0,10438
1626556885239,1626557784991,10087,0.48627401574611895,0.0,0,899978,7,23,4,0,1,0,0,10530
1626557784991,1626558685028,10087,0.4659626670739101,0.0,0,900024,11,33,4,0,1,0,0,10450
1626557784991,1626558685028,10302,0.755627870100632,0.0,0,715,3577,459,340,0,0,0,0,14750
1626558685028,1626559585990,10087,0.4702412004214125,0.0,0,900962,85,25,3,0,1,0,0,10428
1626558685028,1626559585990,10103,0.1405845020998271,0.0,0,900962,195,61,6,0,1,0,0,2830
1626558685028,1626559585990,10302,0.4167774120947918,0.0,0,0,18,0,20,0,0,0,0,9434
1626559585990,1626560256743,10087,0.5011573079951575,0.0,0,670777,12,0,5,0,0,0,0,10491
1626559585990,1626560256743,10103,0.07076398977081055,0.0,0,670777,746,333,9,0,4,0,0,105
1626559585990,1626560256743,10302,0.20002598297289254,0.0,0,29,729,0,59,0,0,0,0,3726
1626560256743,1626561385085,10087,0.09468784514399431,0.0,0,1128246,26,50,7,0,2,0,0,4649
1626560256743,1626561385085,10103,0.45984992612713427,0.0,0,1128246,1812,1975,77,0,1,0,0,11508
1626560256743,1626561385085,10307,0.9578668898585931,0.0,0,531,223,102,43,0,0,0,0,23570
1626560256743,1626561385085,10302,0.46701281210283696,0.0,0,0,805,0,140,0,0,0,0,11039
1626560256743,1626561385085,10320,0.1459676816891431,0.0,0,2326,284,310,44,0,0,0,0,3469
1626560256743,1626561385085,10301,2.045064007748243,0.0,0,1124677,25458,173261,0,0,0,0,0,0
1626560256743,1626561385085,10168,0.890277784854943,0.0,0,1128246,860,110,116,0,0,0,0,20019
1626560256743,1626561385085,10220,0.31792137908312235,0.0,0,278,1024,7080,73,0,0,0,0,5757
1626560256743,1626561385085,10246,0.19781032040541113,0.0,0,2249,568,240,54,0,0,0,0,4258
1626560256743,1626561385085,10189,0.6060237758801112,0.0,0,3163,1100,679,97,0,0,0,0,13085
1626560256743,1626561385085,10224,0.10966463794673365,0.0,0,0,2,0,32,0,0,0,0,2523
1626560256743,1626561385085,10312,0.07253826901059446,0.0,0,38,408,2,18,0,0,0,0,1420
1626560256743,1626561385085,10304,0.05061164421236297,0.0,0,668,782,2,7,0,0,0,0,552
1626561385085,1626562285172,10087,0.47567762049058615,0.0,0,899967,9,14,3,0,1,0,0,10571
1626561385085,1626562285172,10103,0.48987715250429176,0.0,0,899967,52,162,4,0,1,0,0,10846
1626562285172,1626563184956,10087,0.5188820825127465,0.0,0,899977,11,22,5,0,1,0,0,11142
1626563184956,1626564085037,10087,0.5279829454486418,0.0,0,900052,12,32,3,0,1,0,0,11235
1626563184956,1626564085037,10103,0.4959790944907638,0.0,0,900052,48,170,4,0,1,0,0,10478
1626564085037,1626564985969,10087,0.5394829179714833,0.0,0,900921,53,16,3,0,1,0,0,11794
1626564985969,1626565884974,10087,0.35861703828359737,0.0,0,899025,15,15,3,0,1,0,0,7721
1626564985969,1626565884974,10103,0.48358530319511317,0.0,0,899025,218,140,4,0,1,0,0,10431
1626564985969,1626565884974,10300,0.17133756372534314,0.0,0,0,30,0,1,0,0,0,0,3857
1626565884974,1626566786245,10087,0.4801657197960054,0.0,0,900990,9,73,3,0,1,0,0,10396
1626566786245,1626567684915,10087,0.6339846396578679,0.0,0,898972,8,22,6,0,1,0,0,14288
1626566786245,1626567684915,10103,0.44954363737252834,0.0,0,898972,336,341,4,0,1,0,0,9798
1626567684915,1626568585952,10087,0.4851389518186835,0.0,0,901034,4,26,3,0,1,0,0,10465
1626568585952,1626569485785,10087,0.5437276045171586,0.0,0,899785,19,17,5,0,1,0,0,11253
1626568585952,1626569485785,10103,0.15153481621130993,0.0,0,899785,214,156,4,0,1,0,0,2181
1626569485785,1626570384913,10103,0.08209298482671556,0.0,0,899171,655,73,12,0,0,0,0,800
1626569485785,1626570384913,10246,1.1992561859770596,0.0,0,657,755,618,209,0,0,0,0,26796
1626570384913,1626571285168,10087,0.5207365466880418,0.0,0,900024,11,21,5,0,1,0,0,11718
1626570384913,1626571285168,10302,0.69480016694569,0.0,0,677,3303,408,261,0,0,0,0,13542
1626571285168,1626572184884,10087,0.5172066439535001,0.0,0,899946,71,63,3,0,1,0,0,11265
1626571285168,1626572184884,10103,0.06594643389975374,0.0,0,899946,621,219,2,0,0,0,0,633
1626571285168,1626572184884,10302,0.7458163487884164,0.0,0,0,34,0,30,0,0,0,0,16846
1626572184884,1626573085083,10087,0.5084954325410251,0.0,0,900020,9,13,3,0,1,0,0,11371
1626572184884,1626573085083,10103,0.5022681615067768,0.0,0,900020,355,47,4,0,1,0,0,10981
1626573085083,1626573985862,10087,0.5063515624191552,0.0,0,900964,8,18,3,0,1,0,0,10978
1626573985862,1626574679847,10087,0.33560370471897727,0.0,0,693970,35,0,8,0,0,0,0,10639
1626573985862,1626574679847,10103,1.6117987475568185,0.0,0,693970,7895,3769,243,0,7,0,0,33601
1626573985862,1626574679847,10307,2.350375716179215,0.0,0,886,512,164,57,0,0,0,0,55364
1626573985862,1626574679847,10302,0.42871810061361515,0.0,0,42,2339,0,229,0,0,0,0,9139
1626573985862,1626574679847,10320,0.06846026581125031,0.0,0,1431,566,137,39,0,0,0,0,1557
1626573985862,1626574679847,10168,0.09508102228801008,0.0,0,693970,200,125,58,0,0,0,0,2314
1626573985862,1626574679847,10220,0.17874269557897016,0.0,0,23143,1011,7398,61,0,0,0,0,2434
1626573985862,1626574679847,10246,0.08879232038660057,0.0,0,91,498,6,48,0,0,0,0,1916
1626573985862,1626574679847,10189,0.7837883016995333,0.0,0,1695,1552,398,424,0,0,0,0,16921
1626573985862,1626574679847,10283,0.41648145616879595,0.0,0,3532,2251,348,96,0,0,0,0,7905
1626573985862,1626574679847,10224,0.05372234182395008,0.0,0,1128,1686,13,0,0,0,0,0,0
1626573985862,1626574679847,10312,0.12996628774643937,0.0,0,149,1782,4,45,0,0,0,0,1795
1626573985862,1626574679847,10288,0.1522859866740225,0.0,0,1490,1267,26,63,0,0,0,0,2514
1626574679847,1626575785291,10087,0.5197226019838581,0.0,0,1105033,23,44,4,0,2,0,0,10862
1626574679847,1626575785291,10103,0.0593182036349873,0.0,0,1105033,574,143,0,0,0,0,0,0
1626574679847,1626575785291,10307,1.4317319670849145,0.0,0,0,7,0,4,0,0,0,0,32002
1626575785291,1626576684254,10087,0.4532802085891632,0.0,0,899309,15,36,3,0,1,0,0,10660
1626575785291,1626576684254,10103,0.5106995446651581,0.0,0,899309,1109,565,10,0,2,0,0,11203
1626575785291,1626576684254,10302,1.2714139389236507,0.0,0,607,3836,417,295,0,0,0,0,26622
1626576684254,1626577584839,10087,0.49597125996983493,0.0,0,900641,9,52,3,0,1,0,0,10982
1626576684254,1626577584839,10302,0.44698121246211286,0.0,0,0,24,0,7,0,0,0,0,10078
1626577584839,1626578485866,10087,0.4989183817012872,0.0,0,901032,24,22,3,0,1,0,0,10478
1626577584839,1626578485866,10103,0.6188134329798629,0.0,0,901032,210,200,4,0,1,0,0,13096
1626578485866,1626579384781,10087,0.4803380742448695,0.0,0,898970,7,27,3,0,1,0,0,10368
1626579384781,1626580285830,10087,0.467526872982134,0.0,0,901003,15,17,3,0,1,0,0,10406
1626579384781,1626580285830,10103,0.4782331290994506,0.0,0,901003,330,37,4,0,1,0,0,10435
1626580285830,1626581184806,10087,0.48991700222740064,0.0,0,898977,11,38,3,0,1,0,0,10366
1626581184806,1626582085810,10087,0.47182296252489664,0.0,0,901000,8,16,3,0,1,0,0,10441
1626581184806,1626582085810,10103,0.4738771319177886,0.0,0,901000,48,419,4,0,1,0,0,10416
1626582085810,1626582985786,10087,0.4817033212246429,0.0,0,899978,7,21,3,0,1,0,0,10441
1626582985786,1626583885786,10087,0.47736623927443134,0.0,0,900017,20,21,3,0,1,0,0,10314
1626582985786,1626583885786,10103,0.48861847514885426,0.0,0,900017,278,205,4,0,1,0,0,10409
1626583885786,1626584784767,10087,0.5031049931257598,0.0,0,898995,11,22,3,0,1,0,0,10795
1626584784767,1626585685751,10087,0.4692168836555197,0.0,0,900978,8,13,3,0,1,0,0,10421
1626584784767,1626585685751,10103,0.4692814581342333,0.0,0,900978,19,30,4,0,1,0,0,10419
1626585685751,1626586584869,10087,0.48355346396874666,0.0,0,898996,93,22,3,0,1,0,0,10404
1626586584869,1626587485915,10087,0.4870619390379147,0.0,0,901046,19,48,3,0,1,0,0,10438
1626586584869,1626587485915,10103,0.10518100769692751,0.0,0,901046,571,175,4,0,1,0,0,1394
1626586584869,1626587485915,10121,0.9493733168139769,0.0,0,901046,956,245,26,0,1,0,0,20998
1626587485915,1626588385682,10087,0.47166689442025245,0.0,0,899928,9,26,3,0,1,0,0,10413
1626587485915,1626588385682,10121,0.46092172580870594,0.0,0,899928,36,0,3,0,1,0,0,10460
1626588385682,1626589285695,10087,0.47609444367492415,0.0,0,900007,10,18,3,0,1,0,0,10433
1626588385682,1626589285695,10103,0.4788013900013084,0.0,0,900007,76,44,4,0,1,0,0,10454
1626589285695,1626590185813,10087,0.5304103344462021,0.0,0,899972,11,28,3,0,1,0,0,10415
1626589285695,1626590185813,10103,0.13684281542913368,0.0,0,899972,242,297,4,0,1,0,0,1387
1626590185813,1626591084730,10087,0.4979263791241948,0.0,0,899043,9,15,4,0,1,0,0,10755
1626591084730,1626591985679,10087,0.47341293680644014,0.0,0,900918,12,22,4,0,1,0,0,10506
1626591084730,1626591985679,10103,0.48028494017066237,0.0,0,900918,368,39,4,0,1,0,0,10433
1626591985679,1626592885023,10087,0.4943277967016968,0.0,0,899058,20,20,4,0,1,0,0,10360
1626592885023,1626593785736,10087,0.5006261051497205,0.0,0,901038,12,24,6,0,1,0,0,11086
1626592885023,1626593785736,10103,0.5062942086760955,0.0,0,901038,354,38,6,0,1,0,0,11004
1626593785736,1626594684677,10087,0.4911231812515666,0.0,0,898924,7,7,6,0,1,0,0,10618
1626594684677,1626595584667,10087,0.5087617451788873,0.0,0,899973,14,21,6,0,1,0,0,11276
1626594684677,1626595584667,10103,0.47480472052765776,0.0,0,899973,22,29,4,0,1,0,0,10513
1626595584667,1626595775886,10087,0.5881047595016184,0.0,0,191132,10,0,7,0,0,0,0,13265
1626595775886,1626596485742,10103,1.9805697659914756,0.0,0,709848,22602,5390,476,0,4,0,0,31013
1626595775886,1626596485742,10307,2.125490822478639,0.0,0,632,571,123,60,0,0,0,0,49899
1626595775886,1626596485742,10119,1.0314210802441508,0.0,0,20641,18712,5025,414,0,0,0,0,9852
1626595775886,1626596485742,10320,0.07760956773892147,0.0,0,1280,682,378,67,0,0,0,0,1594
1626595775886,1626596485742,10168,0.2514750794441394,0.0,0,709848,2469,536,178,0,0,0,0,4236
1626595775886,1626596485742,10094,0.12127270799780288,0.0,0,336,587,22,25,0,0,0,0,2500
1626595775886,1626596485742,10220,0.5148764419234011,0.0,0,22710,719,3975,62,0,0,0,0,10654
1626595775886,1626596485742,10166,1.0005804951106185,0.0,0,1839,1408,18,171,0,0,0,0,21790
1626595775886,1626596485742,10189,0.20002993924958945,0.0,0,4197,2938,794,101,0,1,0,0,2403
1626595775886,1626596485742,10283,0.19921636281995925,0.0,0,2182,1709,177,54,0,0,0,0,3190
1626595775886,1626596485742,5026,0.681233813255794,0.0,0,1841,470,158,43,0,0,0,0,15057
1626595775886,1626596485742,10284,0.7174125002862421,0.0,0,1513,809,91,26,0,0,0,0,15594
1626595775886,1626596485742,10258,0.06704601129503152,0.0,0,7510,1788,1064,0,0,0,0,0,0
1626595775886,1626596485742,10288,0.09847754594631875,0.0,0,1736,1235,44,52,0,0,0,0,1237
1626595775886,1626596485742,10304,0.10697432018326036,0.0,0,3574,1023,424,71,0,0,0,0,1690
1626595775886,1626596485742,10211,0.08255062593223816,0.0,0,5653,1661,607,24,0,0,0,0,571
1626595775886,1626596485742,10297,0.05561589748715623,0.0,0,244065,1641,0,0,0,0,0,0,0
1626596485742,1626597384624,10087,0.5966349074602135,0.0,0,898989,5758,55,4,0,1,0,0,10644
1626596485742,1626597384624,10307,0.4469293306046467,0.0,0,0,5,0,2,0,0,0,0,10527
1626596485742,1626597384624,10166,0.9690645221923848,0.0,0,0,95,0,21,0,0,0,0,22037
1626597384624,1626598285652,10087,0.5291170988989506,0.0,0,901033,103,38,6,0,1,0,0,11629
