_id,category_id,version,expiry_timestamp,last_update_timestamp,key,value,data_size_bytes
910,2,0,1632977269393,1625201269393,1410774871093747726,b'I1\t\x08\x02j\x131410821713062526958X',27
912,2,0,1632977269393,1625201269393,1407044993424965638,b'I1\t\x08\x02j\x131410821713062526956X',27
914,2,0,1632977269390,1625201269390,1410692413551792130,b'I1\t\x08\x02j\x131410821713062526961X',27
916,2,0,1632977269392,1625201269392,1410599696993636359,b'I1\t\x08\x02j\x131410821713062526940X',27
918,2,0,1632977269392,1625201269392,1410804169917751303,b'I1\t\x08\x02j\x131410821713062526942X',27
920,2,0,1632977269392,1625201269392,1407972775319400450,b'I1\t\x08\x02j\x131410821713062526943X',27
921,2,0,1632977269391,1625201269391,1410800673768280065,b'I1\t\x08\x02j\x131410821713062526942X',27
924,2,0,1632977269390,1625201269390,1410754924619747330,b'I1\t\x08\x02j\x131410821713062526932X',27
926,2,0,1632977269391,1625201269391,1410810278841815041,b'I1\t\x08\x02j\x131410821713062526935X',27
927,2,0,1632977269390,1625201269390,1410706463165763588,b'I1\t\x08\x02j\x131410821713062526933X',27
930,2,0,1632977269391,1625201269391,1410590417381302288,b'I1\t\x08\x02j\x131410821713062526931X',27
932,2,0,1632977269392,1625201269392,1410763449970442243,b'I1\t\x08\x02j\x131410821713062526930X',27
934,2,0,1632977269391,1625201269391,1410809681891704834,b'I1\t\x08\x02j\x131410821713062526930X',27
936,2,0,1632977269392,1625201269392,1410657541839806470,b'I1\t\x08\x02j\x131410821713062526926X',27
938,2,0,1632977269391,1625201269391,1410761167534886913,b'I1\t\x08\x02j\x131410821713062526925X',27
939,2,0,1632977269391,1625201269391,1410762070715293697,b'I1\t\x08\x02j\x131410821713062526925X',27
940,2,0,1632978467258,1625202467258,1410589617561260034,b'I1\t\x08\x02j\x131410821713062526923X',27
941,2,0,1632978467258,1625202467258,1410772685278400512,b'I1\t\x08\x02j\x131410821713062526922X',27
944,2,0,1632978477356,1625202477356,1410600078369181706,b'I1\t\x08\x02j\x131410821713062526921X',27
946,2,0,1632978467262,1625202467262,1410800985845514240,b'I1\t\x08\x02j\x131410821713062526920X',27
948,2,0,1632978467258,1625202467258,1410749325521559552,b'I1\t\x08\x02j\x131410821713062526913X',27
949,2,0,1632978467279,1625202467279,1410768939806650368,b'I1\t\x08\x02j\x131410821713062526912X',27
950,2,0,1633026642874,1625250642874,1410729054823600131,b'I1\t\x08\x02j\x131410821713062526911X',27
952,2,0,1633026642872,1625250642872,1410726035822313474,b'I1\t\x08\x02j\x131410821713062526911X',27
954,2,0,1633026642867,1625250642867,1410804356694294535,b'I1\t\x08\x02j\x131410821713062526912X',27
956,2,0,1633026642868,1625250642868,1410739785002405890,b'I1\t\x08\x02j\x131410821713062526910X',27
958,2,0,1633026642870,1625250642870,1410773180768194563,b'I1\t\x08\x02j\x131410821713062526906X',27
960,2,0,1633026642868,1625250642868,1410591407916699651,b'I1\t\x08\x02j\x131410821713062526905X',27
962,2,0,1633026642868,1625250642868,1410803488892858368,b'I1\t\x08\x02j\x131410821713062526907X',27
964,2,0,1633026642867,1625250642867,1410783110443175936,b'I1\t\x08\x02j\x131410821713062526909X',27
965,2,0,1633026642873,1625250642873,1410804684357394438,b'I1\t\x08\x02j\x131410821713062526908X',27
968,2,0,1633026642867,1625250642867,1410739223636766727,b'I1\t\x08\x02j\x131410821713062526908X',27
969,2,0,1633026642872,1625250642872,1410804594494476290,b'I1\t\x08\x02j\x131410821713062526904X',27
970,2,0,1633026642867,1625250642867,1410471333519978498,b'I1\t\x08\x02j\x131410821713062526903X',27
971,2,0,1633026642867,1625250642867,1410728319964778502,b'I1\t\x08\x02j\x131410821713062526899X',27
972,2,0,1633026642871,1625250642871,1410558205588086789,b'I1\t\x08\x02j\x131410821713062526897X',27
973,2,0,1633026684845,1625250684845,1410726724447346690,b'I1\t\x08\x02j\x131410821713062526892X',27
974,2,0,1633026684847,1625250684847,1410635007308140547,b'I1\t\x08\x02j\x131410821713062526891X',27
975,2,0,1633026679270,1625250679270,1410855272545984513,b'I1\t\x08\x02j\x131411029581489504255X',27
976,2,0,1633026754235,1625250754235,1410736763249643525,b'I1\t\x08\x02j\x131411029581489504256X',27
978,2,0,1633026754234,1625250754234,1410848151049846789,b'I1\t\x08\x02j\x131411029581489504256X',27
980,2,0,1633026754235,1625250754235,1410970043534434308,b'I1\t\x08\x02j\x131411029581489504253X',27
981,2,0,1633026754233,1625250754233,1411002899212259332,b'I1\t\x08\x02j\x131411029581489504254X',27
984,2,0,1633026754235,1625250754235,1411022520858316810,b'I1\t\x08\x02j\x131411029581489504252X',27
986,2,0,1633026754234,1625250754234,1411029046138392577,b'I1\t\x08\x02j\x131411029581489504252X',27
988,2,0,1633026754234,1625250754234,1411029157732143106,b'I1\t\x08\x02j\x131411029581489504252X',27
989,2,0,1633026754234,1625250754234,1410886804019068936,b'I1\t\x08\x02j\x131411029581489504251X',27
990,2,0,1633029749952,1625253749952,1410967283132940289,b'I1\t\x08\x02j\x131411029581489504244X',27
992,2,0,1633029749952,1625253749952,1410934373566881792,b'I1\t\x08\x02j\x131411029581489504245X',27
993,2,0,1633029749950,1625253749950,1410933522303492098,b'I1\t\x08\x02j\x131411029581489504244X',27
996,2,0,1633029749951,1625253749951,1410940167972548609,b'I1\t\x08\x02j\x131411029581489504242X',27
998,2,0,1633029749952,1625253749952,1410753708548399108,b'I1\t\x08\x02j\x131411029581489504241X',27
1000,2,0,1633287766241,1625511766241,1411002947400577025,b'I1\t\x08\x02j\x131411029581489504237X',27
1002,2,0,1633029749950,1625253749950,1410957247237197830,b'I1\t\x08\x02j\x131411029581489504239X',27
1004,2,0,1633287766515,1625511766515,1410977608351821825,b'I1\t\x08\x02j\x131411029581489504237X',27
1006,2,0,1633287766526,1625511766526,1410675843387604992,b'I1\t\x08\x02j\x131411029581489504238X',27
1008,2,0,1633029749951,1625253749951,1411003324585811971,b'I1\t\x08\x02j\x131411029581489504240X',27
1010,2,0,1633029749952,1625253749952,1410951450604175366,b'I1\t\x08\x02j\x131411029581489504235X',27
1012,2,0,1633029749951,1625253749951,1410965112781955074,b'I1\t\x08\x02j\x131411029581489504235X',27
1014,2,0,1633029749951,1625253749951,1410825561778368516,b'I1\t\x08\x02j\x131411029581489504234X',27
1016,2,0,1633287766520,1625511766520,1410815956591464449,b'I1\t\x08\x02j\x131411029581489504232X',27
1018,2,0,1633287762160,1625511762160,1410917917907210241,b'I1\t\x08\x02j\x131411029581489504231X',27
1019,2,0,1633029749952,1625253749952,1410965231606517765,b'I1\t\x08\x02j\x131411029581489504233X',27
1020,2,0,1633287762811,1625511762811,1411022682787831809,b'I1\t\x08\x02j\x131411029581489504231X',27
1021,9,1,1626652011758,1625442411758,432,b'I\x1d\x00\x00\x01zs\xea\xe4\xedj fabda32edaea4b408177801a213e4ce7Ij\x07DISMISSXX',56
1022,9,1,1626652013275,1625442413275,433,b'I\x1d\x00\x00\x01zs\xea\xea\xdaj 76ed2796274643628815a203ea5d7431Ij\x07DISMISSXX',56
1023,9,1,1626652015839,1625442415839,440,b'I\x1d\x00\x00\x01zs\xea\xf4\xdej e9fcac1de5cf4091a2c3945ffbc5c943Ij\x04OPENXX',53
1024,5,0,1633218425434,1625442425434,1411681624148824068,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137811690412705951739X',34
1025,6,0,1633218425439,1625442425439,1411681624148824068,b'1',1
1027,9,1,1626721350655,1625511750655,443,b'I\x1d\x00\x00\x01zx\x0c\xeb\xfcj 4b4b246e2b524fddb7bf9cd6bb428540Ij\x04OPENXX',53
1028,5,0,1633287759188,1625511759188,1412083030844444679,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137811289006010331128X',34
1029,6,0,1633287759191,1625511759191,1412083030844444679,b'1',1
1030,2,0,1633475482281,1625699482281,1410411538247155713,b'I1\t\x08\x02j\x131411029581489504229X',27
1032,9,1,1626902580416,1625692980416,454,b'I\x1d\x00\x00\x01z\x82\xdaD\xbfj a051e0efd5c94e9ea601721f63a46ad8Ij\x07DISMISSXX',56
1033,9,1,1626902582792,1625692982792,446,b'I\x1d\x00\x00\x01z\x82\xdaN\x08j f6311bd0da4a4e6f892cb42f8b19eb29Ij\x07DISMISSXX',56
1034,9,1,1626909060644,1625699460644,455,b'I\x1d\x00\x00\x01z\x83=&$j 30baf25f02cc410c913f330bd4bb823cIj\x04OPENXX',53
1035,5,0,1633475478931,1625699478931,1412863044938616833,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137810508991916158974X',34
1036,6,0,1633475478935,1625699478935,1412863044938616833,b'1',1
1038,2,0,1633492304856,1625716304856,1412697902191767552,b'I1\t\x08\x02j\x131412912147855310848X',27
1040,2,0,1633491744756,1625715744756,1405942113850724355,b'I1\t\x08\x02j\x131412912147855310847X',27
1042,2,0,1633491744755,1625715744755,1412508676024373248,b'I1\t\x08\x02j\x131412912147855310846X',27
1044,2,0,1633491744757,1625715744757,1412803575433023498,b'I1\t\x08\x02j\x131412912147855310845X',27
1046,2,0,1633492304857,1625716304857,1412618584564678657,b'I1\t\x08\x02j\x131412912147855310843X',27
1047,2,0,1633492110609,1625716110609,1412789648443600900,b'I1\t\x08\x02j\x131412912147855310844X',27
1050,2,0,1633492304849,1625716304849,1412791815556767746,b'I1\t\x08\x02j\x131412912147855310838X',27
1052,2,0,1633492304846,1625716304846,1412738130147307521,b'I1\t\x08\x02j\x131412912147855310839X',27
1054,2,0,1633491744756,1625715744756,1412863044938616833,b'I1\t\x08\x02j\x131412912147855310840X',27
1056,2,0,1633491744756,1625715744756,1412438321863798792,b'I1\t\x08\x02j\x131412912147855310834X',27
1058,2,0,1633491966585,1625715966585,1407746603981623299,b'I1\t\x08\x02j\x131412912147855310828X',27
1060,2,0,1633492110584,1625716110584,1412181467539677184,b'I1\t\x08\x02j\x131412912147855310832X',27
1062,2,0,1633492110617,1625716110617,1412394650120323077,b'I1\t\x08\x02j\x131412912147855310831X',27
1063,2,0,1633492110586,1625716110586,1412522219813707782,b'I1\t\x08\x02j\x131412912147855310829X',27
1066,2,0,1633491748319,1625715748319,1412647784197464066,b'I1\t\x08\x02j\x131412912147855310827X',27
1068,2,0,1633492110614,1625716110614,1412555455147225088,b'I1\t\x08\x02j\x131412912147855310830X',27
1069,5,0,1633491971995,1625715971995,1412522219813707782,b'I0\t\x08\x02j\x010X',9
1070,6,0,1633491971998,1625715971998,1412522219813707782,b'1',1
1071,5,0,1633492026428,1625716026428,1412546180005994499,b'I0\t\x08\x02j\x137810849817041068015X',27
1072,5,0,1633492026436,1625716026436,1412546729027813380,b'I0\t\x08\x02j\x137810849817041068015X',27
1073,5,0,1633492026438,1625716026438,1412751963998015494,b'I0\t\x08\x02j\x137810849817041068005X',27
1074,6,0,1633492026434,1625716026434,1412546180005994499,b'1',1
1075,5,0,1633492026433,1625716026433,1412758679410167813,b'I0\t\x08\x02j\x137810849817041068005X',27
1076,6,0,1633492026440,1625716026440,1412546729027813380,b'1',1
1077,6,0,1633492026444,1625716026444,1412751963998015494,b'1',1
1078,6,0,1633492026439,1625716026439,1412758679410167813,b'1',1
1079,2,0,1633492102137,1625716102137,1412599087765934080,b'I1\t\x08\x02j\x131412912147855310826X',27
1081,2,0,1633492110605,1625716110605,1412534204491960321,b'I1\t\x08\x02j\x131412912147855310825X',27
1083,2,0,1633492110625,1625716110625,1412820964732248067,b'I1\t\x08\x02j\x131412912147855310823X',27
1085,2,0,1633492102137,1625716102137,1412346706226814976,b'I1\t\x08\x02j\x131412912147855310821X',27
1088,2,0,1633492106246,1625716106246,1412828874136719362,b'I1\t\x08\x02j\x131412912147855310823X',27
1089,2,0,1633492110621,1625716110621,1328362414459514885,b'I1\t\x08\x02j\x131412912147855310822X',27
1090,2,0,1633492304720,1625716304720,1412255431309864964,b'I1\t\x08\x02j\x131412912147855310820X',27
1091,2,0,1633492304720,1625716304720,1412326667192778759,b'I1\t\x08\x02j\x131412912147855310820X',27
1094,2,0,1633492304720,1625716304720,1412154123932385282,b'I1\t\x08\x02j\x131412912147855310824X',27
1095,2,0,1633492304719,1625716304719,1412828782432604160,b'I1\t\x08\x02j\x131412912147855310836X',27
1096,2,0,1633977503982,1626201503982,1412902775474823180,b'I1\t\x08\x02j\x131412980082082840561X',27
1097,2,0,1634069116228,1626293116228,1412951983003217923,b'I1\t\x08\x02j\x131412980082082840566X',27
1098,2,0,1633977503981,1626201503981,1412970003985584131,b'I1\t\x08\x02j\x131412980082082840563X',27
1099,2,0,1633977503982,1626201503982,1412947656909938688,b'I1\t\x08\x02j\x131412980082082840544X',27
1100,2,0,1633977503979,1626201503979,1412810114629767170,b'I1\t\x08\x02j\x131412980082082840540X',27
1101,2,0,1633977503984,1626201503984,1412847289169678336,b'I1\t\x08\x02j\x131412912147855310837X',27
1102,2,0,1633977503980,1626201503980,1412925958521192452,b'I1\t\x08\x02j\x131412980082082840547X',27
1103,2,0,1633977503983,1626201503983,1412924871693242370,b'I1\t\x08\x02j\x131412980082082840556X',27
1104,2,0,1633977503981,1626201503981,1412916051369762818,b'I1\t\x08\x02j\x131412980082082840550X',27
1105,2,0,1634069116201,1626293116201,1412750145683431431,b'I1\t\x08\x02j\x131412980082082840567X',27
1106,2,0,1634069116209,1626293116209,1412866567365406729,b'I1\t\x08\x02j\x131412980082082840568X',27
1107,2,0,1633977503983,1626201503983,1412778690908286976,b'I1\t\x08\x02j\x131412980082082840554X',27
1120,9,1,1627019232512,1625809632512,457,b'I\x1d\x00\x00\x01z\x89\xce<\xfcj f783950d4a36428f81c7367ff7bac6eeIj\x07DISMISSXX',56
1121,9,1,1627019234714,1625809634714,458,b'I\x1d\x00\x00\x01z\x89\xceE\x9aj 5d764927688a424884b39c212609be66Ij\x07DISMISSXX',56
1122,9,1,1627411084249,1626201484249,487,b'I\x1d\x00\x00\x01z\xa1)k\xd7j 251a3782948c4c2886f0f215727b530fIj\x04OPENXX',53
1123,5,0,1633977488939,1626201488939,1414563883667402756,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137808808153187373051X',34
1124,6,0,1633977488942,1626201488942,1414563883667402756,b'1',1
1125,5,0,1633977499917,1626201499917,1414752889021636609,b'I0\t\x08\x02j\x137808808153187373031X',27
1126,5,0,1633977499928,1626201499928,1414563924779933696,b'I0\t\x08\x02j\x137808808153187373041X',27
1127,6,0,1633977499930,1626201499930,1414752889021636609,b'1',1
1128,6,0,1633977499940,1626201499940,1414563924779933696,b'1',1
1132,9,1,1627411113444,1626201513444,489,b'I\x1d\x00\x00\x01z\xa1)\xdd\xdej 49af38f25ca64a92a0f3274dcd6a1ba8Ij\x04OPENXX',53
1134,9,1,1627411309537,1626201709537,484,"b'I\x1d\x00\x00\x01z\xa1,\xdb\xdfj 2367891d68d24ac8a4cc5ef48cb98ad4Ij\x07DISMISSXX'",56
1135,9,1,1627411312328,1626201712328,481,"b'I\x1d\x00\x00\x01z\xa1,\xe6\xc7j d4673d51aa05466797cdd920195d4cbfIj\x07DISMISSXX'",56
1136,9,1,1627411314499,1626201714499,479,"b'I\x1d\x00\x00\x01z\xa1,\xefBj faa1b7b76aa44410918028ddf789e1f8Ij\x07DISMISSXX'",56
1137,9,1,1627411316104,1626201716104,478,"b'I\x1d\x00\x00\x01z\xa1,\xf5\x88j 6770bb9452ad4e7dac560451c84e8f45Ij\x07DISMISSXX'",56
1138,9,1,1627411322039,1626201722039,477,b'I\x1d\x00\x00\x01z\xa1-\x0c\xb7j 2b9a696723a745af9efdfda44406728aIj\x04OPENXX',53
1139,5,0,1633977724909,1626201724909,1414236260252725248,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137809135776602050559X',34
1140,6,0,1633977724914,1626201724914,1414236260252725248,b'1',1
1141,9,1,1627411335335,1626201735335,472,b'I\x1d\x00\x00\x01z\xa1-@\xa5j 020e0bf25da948669b2e4697e3ae3eb0Ij\x07DISMISSXX',56
1142,9,1,1627411336007,1626201736007,475,b'I\x1d\x00\x00\x01z\xa1-CDj 1108be6838904ab686360f3100e24b3bIj\x07DISMISSXX',56
1143,9,1,1627411350245,1626201750245,467,b'I\x1d\x00\x00\x01z\xa1-z\xe4j cf54ba9fde4d49159f284f75e06578d8Ij\x07DISMISSXX',56
1144,9,1,1627411355806,1626201755806,493,b'I\x1d\x00\x00\x01z\xa1-\x90\x9ej 08cc75b96f914509b41415cb2dc0aa25Ij\x04OPENXX',53
1145,5,0,1633977767191,1626201767191,1414994218163056641,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137808377818691719166X',34
1146,6,0,1633977767198,1626201767198,1414994218163056641,b'1',1
1147,5,0,1633977766417,1626201766417,1414995237202767876,b'I0\t\x08\x02j\x137808377818691719146X',27
1148,5,0,1633977766421,1626201766421,1414999650285797387,b'I0\t\x08\x02j\x137808377818691719146X',27
1149,6,0,1633977766424,1626201766424,1414995237202767876,b'1',1
1150,6,0,1633977766425,1626201766425,1414999650285797387,b'1',1
1151,5,0,1633977767187,1626201767187,1415006230070824968,b'I0\t\x08\x02j\x137808377818691719156X',27
1152,6,0,1633977767194,1626201767194,1415006230070824968,b'1',1
1153,9,1,1627411375704,1626201775704,464,b'I\x1d\x00\x00\x01z\xa1-\xdeVj 76e20940e6ae4b7e89d8e0aa81f6b333Ij\x07DISMISSXX',56
1154,9,1,1627502655522,1626293055522,496,b'I\x1d\x00\x00\x01z\xa6\x9e\xb0\x1aj fc779e5b550144f18d989278feb99d92Ij\x07DISMISSXX',56
1155,9,1,1627502656765,1626293056765,495,b'I\x1d\x00\x00\x01z\xa6\x9e\xb4\xfcj cd956cdcd50a4c52b14d5cd2a5d20f64Ij\x04OPENXX',53
1156,5,0,1634069073754,1626293073754,1415095565541588996,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137808276471313186811X',34
1157,6,0,1634069073758,1626293073758,1415095565541588996,b'1',1
1158,5,0,1634069113897,1626293113897,1415146832582397954,b'I0\t\x08\x02j\x137808276471313186801X',27
1159,5,0,1634069113899,1626293113899,1415295497275838468,b'I0\t\x08\x02j\x137808276471313186801X',27
1160,5,0,1634069113889,1626293113889,1415131713093607428,b'I0\t\t\x08\x01\x12\x03\tj\x010j\x137808240323761168379j\x137808276471313186791X',55
1161,6,0,1634069113903,1626293113903,1415146832582397954,b'1',1
1162,6,0,1634069113906,1626293113906,1415295497275838468,b'1',1
1163,6,0,1634069113900,1626293113900,1415131713093607428,b'1',1
1165,9,1,1627595397752,1626385797752,500,b'I\x1d\x00\x00\x01z\xac%\xd2xj ef2778ab830b44ec9ed90e1121b62812Ij\x04OPENXX',53
1166,5,0,1634161835792,1626385835792,1415716446039121932,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137807655590815653875X',34
1167,6,0,1634161835796,1626385835796,1415716446039121932,b'1',1
1168,5,0,1634161835794,1626385835794,1415733385440514057,b'I0\t\x08\x02j\x137807655590815653865X',27
1169,6,0,1634161835797,1626385835797,1415733385440514057,b'1',1
1171,2,0,1634507251131,1626731251131,1379523028661469190,b'I1\t\x08\x02j\x131415402031576776703X',27
1173,2,0,1634507251131,1626731251131,1415089044980060160,b'I1\t\x08\x02j\x131415402031576776704X',27
1175,9,1,1627595514509,1626385914509,499,"b""I\x1d\x00\x00\x01z\xac'\x9a\x8cj c5e33b42f441407b81774a9b253ceb42Ij\x07DISMISSXX""",56
1176,9,1,1627755827981,1626546227981,509,b'I\x1d\x00\x00\x01z\xb5\xb5\xcb\nj cab2a41300b54abb9eff8fb9d9583fc1Ij\x04OPENXX',53
1177,5,0,1634322239525,1626546239525,1416415714274160643,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137806956322580615164X',34
1178,6,0,1634322239533,1626546239533,1416415714274160643,b'1',1
1180,9,1,1627755858000,1626546258000,507,b'I\x1d\x00\x00\x01z\xb5\xb6@Oj e8ec1f1c68fb4f50926d2b663a41a4faIj\x07DISMISSXX',56
1181,9,1,1627755862694,1626546262694,504,b'I\x1d\x00\x00\x01z\xb5\xb6R\x9fj 9e968dbca72c4521b0af13613393b2fcIj\x04OPENXX',53
1182,5,0,1634322269271,1626546269271,1416098484223201282,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137807273552631574525X',34
1183,6,0,1634322269277,1626546269277,1416098484223201282,b'1',1
1184,9,1,1627755928762,1626546328762,508,b'I\x1d\x00\x00\x01z\xb5\xb7T\xbaj 065ea41ced6543bbb19181b1111cb440Ij\x04OPENXX',53
1185,5,0,1634322356042,1626546356042,1416166391594561537,b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137807205645260214270X',34
1186,6,0,1634322356046,1626546356046,1416166391594561537,b'1',1
1187,5,0,1634322361840,1626546361840,1416194581755047941,b'I0\t\x08\x02j\x137807205645260214260X',27
1188,6,0,1634322361841,1626546361841,1416194581755047941,b'1',1
1189,5,0,1634322400528,1626546400528,1416350519602384898,b'I0\t\x08\x02j\x137807205645260214250X',27
1190,6,0,1634322400529,1626546400529,1416350519602384898,b'1',1
1191,5,0,1634322400522,1626546400522,1416171749926973443,b'I0\t\x08\x02j\x137807205645260214240X',27
1192,6,0,1634322400529,1626546400529,1416171749926973443,b'1',1
1193,5,0,1634322398393,1626546398393,1416196766211493889,b'I0\t\x08\x02j\x137807205645260214230X',27
1194,5,0,1634322398395,1626546398395,1416347914239045632,b'I0\t\x08\x02j\x137807205645260214220X',27
1195,6,0,1634322398396,1626546398396,1416196766211493889,b'1',1
1196,6,0,1634322398399,1626546398399,1416347914239045632,b'1',1
1197,5,0,1634322399651,1626546399651,1416348332700622851,b'I0\t\x08\x02j\x137807205645260214210X',27
1198,6,0,1634322399654,1626546399654,1416348332700622851,b'1',1
1199,5,0,1634322401071,1626546401071,1416175710654324737,b'I0\t\x08\x02j\x137807205645260214200X',27
1200,6,0,1634322401073,1626546401073,1416175710654324737,b'1',1
1201,5,0,1634322404176,1626546404176,1416195732995022854,b'I0\t\x08\x02j\x137807205645260214120X',27
1202,5,0,1634322404180,1626546404180,1416189408622092293,b'I0\t\x08\x02j\x137807205645260214120X',27
