logSourceName,packageName
ANDROID_SMART_SHARE,com.google.android.gms.learning.platformservices.sharing
GMS_CORE,com.google.android.gms.learning.platformservices.sharing
GMSCORE_ANDROID_PRIMES,com.google.android.gms.learning.platformservices.sharing
IDENTITY_FRONTEND,com.google.android.gms.octarine
CLIENT_LOGGING_GMSCORE,com.google.android.gms.octarine
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.octarine
GMS_CORE,com.google.android.gms.octarine
GMSCORE_ANDROID_PRIMES,com.google.android.gms.octarine
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.googlehelp
CLIENT_LOGGING_GMSCORE,com.google.android.gms.googlehelp
GMS_CORE,com.google.android.gms.googlehelp
GMSCORE_ANDROID_PRIMES,com.google.android.gms.googlehelp
CLIENT_LOGGING_GMSCORE,com.google.android.gms.learning#com.google.android.gms
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.learning#com.google.android.gms
BRELLA_COUNTERS,com.google.android.gms.learning#com.google.android.gms
GMS_CORE,com.google.android.gms.learning#com.google.android.gms
GMSCORE_ANDROID_PRIMES,com.google.android.gms.learning#com.google.android.gms
BRELLA,com.google.android.gms.learning#com.google.android.gms
CLIENT_LOGGING_GMSCORE,com.google.android.gms.chromesync
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.chromesync
CHROMESYNC,com.google.android.gms.chromesync
GMS_CORE,com.google.android.gms.chromesync
GMSCORE_ANDROID_PRIMES,com.google.android.gms.chromesync
IDENTITY_FRONTEND,com.google.android.gms.credential_manager
CLIENT_LOGGING_GMSCORE,com.google.android.gms.credential_manager
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.credential_manager
GMS_CORE,com.google.android.gms.credential_manager
GMSCORE_ANDROID_PRIMES,com.google.android.gms.credential_manager
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.chimera_debug
CLIENT_LOGGING_GMSCORE,com.google.android.gms.chimera_debug
GMS_CORE,com.google.android.gms.chimera_debug
GMSCORE_ANDROID_PRIMES,com.google.android.gms.chimera_debug
MDI_SYNC_COMPONENTS_VERBOSE,com.google.android.gms.autofill
AUTOFILL_WITH_GOOGLE_CROWDSOURCING,com.google.android.gms.autofill
CLIENT_LOGGING_GMSCORE,com.google.android.gms.autofill
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.autofill
MDI_SYNC_COMPONENTS_GAIA,com.google.android.gms.autofill
CLIENT_LOGGING_GMSCORE_MDI_SYNC,com.google.android.gms.autofill
AUTOFILL_WITH_GOOGLE,com.google.android.gms.autofill
GMS_CORE,com.google.android.gms.autofill
GMSCORE_ANDROID_PRIMES,com.google.android.gms.autofill
CAST_SENDER_SDK,com.google.android.gms.cast
CLIENT_LOGGING_GMSCORE,com.google.android.gms.cast
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.cast
GMS_CORE,com.google.android.gms.cast
GMSCORE_ANDROID_PRIMES,com.google.android.gms.cast
FIDO,com.google.android.gms.fido
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.gass
CLIENT_LOGGING_GMSCORE,com.google.android.gms.gass
GMS_CORE,com.google.android.gms.gass
GMSCORE_ANDROID_PRIMES,com.google.android.gms.gass
KIDS_SUPERVISION,com.google.android.gms.kids
CLIENT_LOGGING_GMSCORE,com.google.android.gms.kids
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.kids
GMS_CORE,com.google.android.gms.kids
GMSCORE_ANDROID_PRIMES,com.google.android.gms.kids
CAST_SENDER_SDK,com.google.android.gms.mdns
CLIENT_LOGGING_GMSCORE,com.google.android.gms.mdns
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.mdns
GMS_CORE,com.google.android.gms.mdns
GMSCORE_ANDROID_PRIMES,com.google.android.gms.mdns
ANDROID_AUTH,com.google.android.gms.auth_folsom
ANDROID_AUTH,com.google.android.gms.trustagent
CLIENT_LOGGING_GMSCORE,com.google.android.gms.trustagent
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.trustagent
GMS_CORE,com.google.android.gms.trustagent
GMSCORE_ANDROID_PRIMES,com.google.android.gms.trustagent
ANDROID_AUTH,com.google.android.gms.trustlet_onbody
CLIENT_LOGGING_GMSCORE,com.google.android.gms.trustlet_onbody
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.trustlet_onbody
GMS_CORE,com.google.android.gms.trustlet_onbody
GMSCORE_ANDROID_PRIMES,com.google.android.gms.trustlet_onbody
MDI_SYNC_COMPONENTS_VERBOSE,com.google.android.gms.languageprofile
CLIENT_LOGGING_GMSCORE,com.google.android.gms.languageprofile
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.languageprofile
MDI_SYNC_COMPONENTS_GAIA,com.google.android.gms.languageprofile
CLIENT_LOGGING_GMSCORE_MDI_SYNC,com.google.android.gms.languageprofile
GMS_CORE,com.google.android.gms.languageprofile
GMSCORE_ANDROID_PRIMES,com.google.android.gms.languageprofile
MOBILE_DATA_PLAN,com.google.android.gms.mobile_data_plan
CLIENT_LOGGING_GMSCORE,com.google.android.gms.mobile_data_plan
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.mobile_data_plan
GMS_CORE,com.google.android.gms.mobile_data_plan
GMSCORE_ANDROID_PRIMES,com.google.android.gms.mobile_data_plan
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.gmscompliance
CLIENT_LOGGING_GMSCORE,com.google.android.gms.gmscompliance
GMS_CORE,com.google.android.gms.gmscompliance
GMSCORE_ANDROID_PRIMES,com.google.android.gms.gmscompliance
EASY_UNLOCK_COUNTERS,com.google.android.gms.auth.easyunlock
CLIENT_LOGGING_GMSCORE,com.google.android.gms.auth.easyunlock
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.auth.easyunlock
GMS_CORE,com.google.android.gms.auth.easyunlock
GMSCORE_ANDROID_PRIMES,com.google.android.gms.auth.easyunlock
ZERO_TOUCH_GMSCORE,com.google.android.gms.enterprise
ANDROID_CHECKIN_EVENT_LOG,com.google.android.gms.checkin
CLIENT_LOGGING_GMSCORE,com.google.android.gms.checkin
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.checkin
ANDROID_CHECKIN_METRICS_LOG,com.google.android.gms.checkin
GMS_CORE,com.google.android.gms.checkin
GMSCORE_ANDROID_PRIMES,com.google.android.gms.checkin
SCOOBY_SPAM_REPORT_LOG,com.google.android.gms.telephonyspam
SCOOBY_EVENT_LOG,com.google.android.gms.telephonyspam
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.telephonyspam
CLIENT_LOGGING_GMSCORE,com.google.android.gms.telephonyspam
ANDROID_DIALER,com.google.android.gms.telephonyspam
GMS_CORE,com.google.android.gms.telephonyspam
GMSCORE_ANDROID_PRIMES,com.google.android.gms.telephonyspam
CLIENT_LOGGING_GMSCORE,com.google.android.gms.reachability
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.reachability
REACHABILITY_GCORE,com.google.android.gms.reachability
GMS_CORE,com.google.android.gms.reachability
GMSCORE_ANDROID_PRIMES,com.google.android.gms.reachability
MDI_SYNC_COMPONENTS_VERBOSE,com.google.android.gms.mdisync
CLIENT_LOGGING_GMSCORE,com.google.android.gms.mdisync
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.mdisync
MDI_SYNC_COMPONENTS_GAIA,com.google.android.gms.mdisync
CLIENT_LOGGING_GMSCORE_MDI_SYNC,com.google.android.gms.mdisync
ICING,com.google.android.gms.mdisync
GMS_CORE,com.google.android.gms.mdisync
GMSCORE_ANDROID_PRIMES,com.google.android.gms.mdisync
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.admob
CLIENT_LOGGING_GMSCORE,com.google.android.gms.admob
GMS_CORE,com.google.android.gms.admob
GMSCORE_ANDROID_PRIMES,com.google.android.gms.admob
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.audit
CLIENT_LOGGING_GMSCORE,com.google.android.gms.audit
GMS_CORE,com.google.android.gms.audit
GMSCORE_ANDROID_PRIMES,com.google.android.gms.audit
GOKART,com.google.android.gms.drive
CLIENT_LOGGING_GMSCORE,com.google.android.gms.drive
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.drive
GMS_CORE,com.google.android.gms.drive
GMSCORE_ANDROID_PRIMES,com.google.android.gms.drive
CLIENT_LOGGING_GMSCORE,com.google.android.gms.fonts
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.fonts
DL_FONTS,com.google.android.gms.fonts
GMS_CORE,com.google.android.gms.fonts
GMSCORE_ANDROID_PRIMES,com.google.android.gms.fonts
GAMES,com.google.android.gms.games
CLIENT_LOGGING_GMSCORE,com.google.android.gms.games
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.games
GMS_CORE,com.google.android.gms.games
GMSCORE_ANDROID_PRIMES,com.google.android.gms.games
CLIENT_LOGGING_GMSCORE,com.google.android.gms.icing
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.icing
ICING,com.google.android.gms.icing
GMS_CORE,com.google.android.gms.icing
GMSCORE_ANDROID_PRIMES,com.google.android.gms.icing
TAP_AND_PAY_GCORE,com.google.android.gms.payse
CLIENT_LOGGING_GMSCORE,com.google.android.gms.payse
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.payse
GMS_CORE,com.google.android.gms.payse
GMSCORE_ANDROID_PRIMES,com.google.android.gms.payse
DROIDGUARD,com.google.android.gms.droidguard
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.recaptcha
CLIENT_LOGGING_GMSCORE,com.google.android.gms.recaptcha
GMS_CORE,com.google.android.gms.recaptcha
GMSCORE_ANDROID_PRIMES,com.google.android.gms.recaptcha
ANDROID_AUTH,com.google.android.gms.auth.api.credentials
CLIENT_LOGGING_GMSCORE,com.google.android.gms.auth.api.credentials
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.auth.api.credentials
GMS_CORE,com.google.android.gms.auth.api.credentials
GMSCORE_ANDROID_PRIMES,com.google.android.gms.auth.api.credentials
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.appintegrity
CLIENT_LOGGING_GMSCORE,com.google.android.gms.appintegrity
GMS_CORE,com.google.android.gms.appintegrity
GMSCORE_ANDROID_PRIMES,com.google.android.gms.appintegrity
CLIENT_LOGGING_GMSCORE,com.google.android.gms.playlog.uploader
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.playlog.uploader
CLEARCUT_FUNNEL,com.google.android.gms.playlog.uploader
METALOG_COUNTERS,com.google.android.gms.playlog.uploader
GMS_CORE,com.google.android.gms.playlog.uploader
CLEARCUT_LOG_LOSS,com.google.android.gms.playlog.uploader
GMSCORE_ANDROID_PRIMES,com.google.android.gms.playlog.uploader
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.client_streamz
CLIENT_LOGGING_GMSCORE,com.google.android.gms.client_streamz
GMS_CORE,com.google.android.gms.client_streamz
GMSCORE_ANDROID_PRIMES,com.google.android.gms.client_streamz
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.test_process_stable
CLIENT_LOGGING_GMSCORE,com.google.android.gms.test_process_stable
GMS_CORE,com.google.android.gms.test_process_stable
GMSCORE_ANDROID_PRIMES,com.google.android.gms.test_process_stable
LB_AS,com.google.android.gms.lockbox
LB_CFG,com.google.android.gms.lockbox
LB_T,com.google.android.gms.lockbox
LB_D,com.google.android.gms.lockbox
PHENOTYPE_COUNTERS,com.google.android.gms.phenotype
CLIENT_LOGGING_GMSCORE_PHENOTYPE,com.google.android.gms.phenotype
PHENOTYPE,com.google.android.gms.phenotype
ANDROID_GSA_ANDROID_PRIMES,com.google.android.libraries.search.googleapp.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.libraries.search.googleapp.uiuser#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.libraries.search.googleapp.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.libraries.search.googleapp.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.libraries.search.googleapp.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.apps.search.transcription.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.apps.search.transcription.uiuser#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.apps.search.transcription.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.apps.search.transcription.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.apps.search.transcription.uiuser#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.libraries.search.device#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.libraries.search.device#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.libraries.search.device#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.libraries.search.device#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.libraries.search.device#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.apps.search.assistant.device#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.apps.search.assistant.device#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.apps.search.assistant.device#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.apps.search.assistant.device#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.apps.search.assistant.device#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.apps.gsa.pcp.device#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.apps.gsa.pcp.device#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.apps.gsa.pcp.device#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.apps.gsa.pcp.device#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.apps.gsa.pcp.device#com.google.android.googlequicksearchbox
ICING,com.google.android.gms.icing.mdd#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.libraries.search.googleapp.user#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.libraries.search.googleapp.user#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.libraries.search.googleapp.user#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.libraries.search.googleapp.user#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.libraries.search.googleapp.user#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.apps.search.transcription.uidevice#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.apps.search.transcription.uidevice#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.apps.search.transcription.uidevice#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.apps.search.transcription.uidevice#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.apps.search.transcription.uidevice#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.apps.search.transcription.user#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.apps.search.transcription.user#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.apps.search.transcription.user#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.apps.search.transcription.user#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.apps.search.transcription.user#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.libraries.search.googleapp.uidevice#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.libraries.search.googleapp.uidevice#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.libraries.search.googleapp.uidevice#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.libraries.search.googleapp.uidevice#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.libraries.search.googleapp.uidevice#com.google.android.googlequicksearchbox
CLIENT_LOGGING_PROD,com.google.android.libraries.performance.primes#com.google.android.googlequicksearchbox
ONEGOOGLE,com.google.android.libraries.onegoogle#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.apps.gsa.pcp.user#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.apps.gsa.pcp.user#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.apps.gsa.pcp.user#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.apps.gsa.pcp.user#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.apps.gsa.pcp.user#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.libraries.search.googleapp.device#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.libraries.search.googleapp.device#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.libraries.search.googleapp.device#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.libraries.search.googleapp.device#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.libraries.search.googleapp.device#com.google.android.googlequicksearchbox
ANDROID_GSA_ANDROID_PRIMES,com.google.android.apps.search.transcription.device#com.google.android.googlequicksearchbox
ANDROID_GSA_COUNTERS,com.google.android.apps.search.transcription.device#com.google.android.googlequicksearchbox
CRONET_ANDROID_GSA,com.google.android.apps.search.transcription.device#com.google.android.googlequicksearchbox
ANDROID_GSA,com.google.android.apps.search.transcription.device#com.google.android.googlequicksearchbox
ANDROID_GSA_HIGH_PRIORITY_EVENTS,com.google.android.apps.search.transcription.device#com.google.android.googlequicksearchbox
CONFIG_UPDATER,com.google.android.configupdater
FPOP_CLIENT,com.google.android.libraries.personalization.footprints#com.android.vending
CLIENT_LOGGING_PROD,com.google.android.libraries.performance.primes#com.android.vending
ONEGOOGLE,com.google.android.libraries.onegoogle#com.android.vending
ONEGOOGLE,com.google.android.libraries.onegoogle#com.google.android.gm
CONTACTSHEET,com.google.android.libraries.user.peoplesheet#com.google.android.gm
SETUP_WIZARD,com.google.android.setupwizard
FPOP_CLIENT,com.google.android.libraries.personalization.footprints#com.google.android.apps.maps
GOOGLETTS,com.google.android.tts#com.google.android.tts
GOOGLETTS_ANDROID_PRIMES,com.google.android.tts#com.google.android.tts
CALENDAR,com.google.android.syncadapters.calendar#com.google.android.syncadapters.calendar
CAR,com.google.android.projection.gearhead
GEARHEAD_ANDROID_PRIMES,com.google.android.projection.gearhead
FPOP_CLIENT,com.google.android.libraries.personalization.footprints#com.google.android.apps.turbo
TURBO_ANDROID_PRIMES,com.google.android.apps.turbo
TURBO,com.google.android.apps.turbo
TURBO_ANDROID_PRIMES,com.google.android.apps.internal.zebedee#com.google.android.apps.turbo
ZEBEDEE,com.google.android.apps.internal.zebedee#com.google.android.apps.turbo
ZEBEDEE_COUNTERS,com.google.android.apps.internal.zebedee#com.google.android.apps.turbo
ANDROID_MIGRATE,com.google.android.apps.pixelmigrate
ANDROID_BACKUP,com.google.android.apps.pixelmigrate
ANDROID_MIGRATE,com.google.android.apps.restore
ANDROID_BACKUP,com.google.android.apps.restore
LE,com.google.android.apps.maps
GMM_COUNTERS,com.google.android.apps.maps
GMM_PRIMES,com.google.android.apps.maps
DUMMYLOGSOURCE,com.google.android.gms.checkin.binary
TRON,com.google.android.gms.checkin.binary
TRON_COUNTERS,com.google.android.gms.checkin.binary
ANDROID_OTA,__internal.external_ids#
PHENOTYPE,com.google.android.platform.input_native
PHENOTYPE,com.google.android.platform.twoshay_native
PHENOTYPE,com.google.android.platform.exo
PHENOTYPE,com.google.android.platform.adaptive_charging
PHENOTYPE,com.google.android.platform.wallpaper_content
PHENOTYPE,com.google.android.platform.latency_tracker
PHENOTYPE,com.google.android.platform.interaction_jank_monitor
PHENOTYPE,com.google.android.platform.statsd_native
PHENOTYPE,com.google.android.platform.on_device_abuse
PHENOTYPE,com.google.android.platform.system_time
PHENOTYPE,com.google.android.platform.media_native
PHENOTYPE,com.google.android.platform.swcodec_native
PHENOTYPE,com.google.android.platform.app_hibernation
PHENOTYPE,com.google.android.platform.game_overlay
PHENOTYPE,com.google.android.platform.rotation_resolver_service
PHENOTYPE,com.google.android.platform.statsd_java
PHENOTYPE,com.google.android.platform.profcollect_native_boot
PHENOTYPE,com.google.android.platform.statsd_native_boot
PHENOTYPE,com.google.android.platform.statsd_java_boot
CLIENT_LOGGING_GMSCORE,com.google.android.gms.setupservices
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.setupservices
GMS_CORE,com.google.android.gms.setupservices
GMSCORE_ANDROID_PRIMES,com.google.android.gms.setupservices
CLIENT_LOGGING_GMSCORE,com.google.android.gms.auth_cryptauth
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.auth_cryptauth
GMS_CORE,com.google.android.gms.auth_cryptauth
GMSCORE_ANDROID_PRIMES,com.google.android.gms.auth_cryptauth
CLIENT_LOGGING_GMSCORE,com.google.android.gms.auth_managed
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.auth_managed
GMS_CORE,com.google.android.gms.auth_managed
GMSCORE_ANDROID_PRIMES,com.google.android.gms.auth_managed
CLIENT_LOGGING_GMSCORE,com.google.android.gms.fido
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.fido
GMS_CORE,com.google.android.gms.fido
GMSCORE_ANDROID_PRIMES,com.google.android.gms.fido
CLIENT_LOGGING_GMSCORE,com.google.android.gms.auth_folsom
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.auth_folsom
GMS_CORE,com.google.android.gms.auth_folsom
GMSCORE_ANDROID_PRIMES,com.google.android.gms.auth_folsom
CLIENT_LOGGING_GMSCORE,com.google.android.gms.droidguard
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.droidguard
GMS_CORE,com.google.android.gms.droidguard
GMSCORE_ANDROID_PRIMES,com.google.android.gms.droidguard
CHIME,com.google.android.libraries.notifications#com.google.android.gm
CLIENT_LOGGING_GMSCORE,com.google.android.gms.auth_account
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.auth_account
GMS_CORE,com.google.android.gms.auth_account
GMSCORE_ANDROID_PRIMES,com.google.android.gms.auth_account
CLIENT_LOGGING_GMSCORE,com.google.android.gms.enterprise
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.enterprise
GMS_CORE,com.google.android.gms.enterprise
GMSCORE_ANDROID_PRIMES,com.google.android.gms.enterprise
SMART_SETUP,com.google.android.gms.smartdevice
ANDROID_AUTH,com.google.android.gms.smartdevice
CLIENT_LOGGING_GMSCORE,com.google.android.gms.smartdevice
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.smartdevice
GMS_CORE,com.google.android.gms.smartdevice
GMSCORE_ANDROID_PRIMES,com.google.android.gms.smartdevice
CHIME,com.google.android.libraries.notifications#com.google.android.googlequicksearchbox
CHIME,com.google.android.libraries.notifications#com.google.android.syncadapters.calendar
PEOPLE_AUTOCOMPLETE,com.google.android.libraries.social.populous#com.google.android.gm
SENDKIT,com.google.android.libraries.social.populous#com.google.android.gm
SOCIAL_AFFINITY,com.google.android.libraries.social.populous#com.google.android.gm
GMAIL_ANDROID,com.google.android.libraries.social.populous#com.google.android.gm
GMAIL_ANDROID_PRIMES,com.google.android.libraries.social.populous#com.google.android.gm
PEOPLE_AUTOCOMPLETE,com.google.apps.drive.android#com.google.android.apps.docs
DRIVE_VIEWER,com.google.apps.drive.android#com.google.android.apps.docs
SOCIAL_AFFINITY_CHIPS,com.google.apps.drive.android#com.google.android.apps.docs
DRIVE_ANDROID_PRIMES,com.google.apps.drive.android#com.google.android.apps.docs
SOCIAL_AFFINITY,com.google.apps.drive.android#com.google.android.apps.docs
DRIVE_VE,com.google.apps.drive.android#com.google.android.apps.docs
DRIVE,com.google.apps.drive.android#com.google.android.apps.docs
DRIVE_VIEWER,com.google.apps.projector.android#com.google.android.apps.docs
DRIVE_ANDROID_PRIMES,com.google.apps.projector.android#com.google.android.apps.docs
DRIVE_VE,com.google.apps.projector.android#com.google.android.apps.docs
CLIENT_LOGGING_PROD,com.google.android.libraries.performance.primes#com.google.android.apps.docs
ONEGOOGLE,com.google.android.libraries.onegoogle#com.google.android.apps.docs
GOOGLE_ONE_CLIENT,com.google.android.libraries.subscriptions#com.google.android.apps.docs
MOVIES,com.google.android.videos
CLIENT_LOGGING_PROD,com.google.android.libraries.performance.primes#com.google.android.videos
ONEGOOGLE,com.google.android.libraries.onegoogle#com.google.android.videos
CLIENT_LOGGING_PROD,com.google.android.libraries.performance.primes#com.google.android.music
ICING,com.google.android.gms.icing.mdd#com.google.android.apps.photos
SENDKIT,com.google.android.apps.photos
PEOPLE_AUTOCOMPLETE,com.google.android.apps.photos
PHOTOS_ANDROID_PRIMES,com.google.android.apps.photos
SOCIAL_AFFINITY_PHOTOS,com.google.android.apps.photos
CHIME,com.google.android.apps.photos
PHOTOS,com.google.android.apps.photos
STREAMZ_PHOTOS_ANDROID,com.google.android.apps.photos
CLIENT_LOGGING_PROD,com.google.android.libraries.performance.primes#com.google.android.apps.photos
ONEGOOGLE,com.google.android.libraries.onegoogle#com.google.android.apps.photos
GOOGLE_ONE_CLIENT,com.google.android.libraries.subscriptions#com.google.android.apps.photos
CHIME,com.google.android.libraries.notifications#com.google.android.apps.photos
PEOPLE_AUTOCOMPLETE,com.google.android.libraries.social.populous#com.google.android.apps.docs
SENDKIT,com.google.android.libraries.social.populous#com.google.android.apps.docs
SLIDES,com.google.android.libraries.social.populous#com.google.android.apps.docs
SOCIAL_AFFINITY,com.google.android.libraries.social.populous#com.google.android.apps.docs
DRIVE_VE,com.google.android.libraries.social.populous#com.google.android.apps.docs
DOCS,com.google.android.libraries.social.populous#com.google.android.apps.docs
SHEETS,com.google.android.libraries.social.populous#com.google.android.apps.docs
DRIVE,com.google.android.libraries.social.populous#com.google.android.apps.docs
CHIME,com.google.android.libraries.notifications#com.google.android.apps.docs
CLIENT_LOGGING_PROD,com.google.android.libraries.performance.primes#com.google.android.apps.tachyon
TACHYON_LOG_REQUEST,com.google.android.apps.tachyon
TACHYON_COUNTERS,com.google.android.apps.tachyon
TACHYON_ANDROID_PRIMES,com.google.android.apps.tachyon
GMSCORE_SCHEDULER_EVENT,com.google.android.libraries.surveys
CLIENT_LOGGING_GMSCORE,com.google.android.libraries.surveys
GMS_CORE,com.google.android.libraries.surveys
GMSCORE_ANDROID_PRIMES,com.google.android.libraries.surveys
SEMANTIC_LOCATION_ANDROID_LOG_EVENTS,com.google.android.gms.semanticlocation
CLIENT_LOGGING_GMSCORE,com.google.android.gms.semanticlocation
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.semanticlocation
SEMANTIC_LOCATION_COUNTERS,com.google.android.gms.semanticlocation
GMS_CORE,com.google.android.gms.semanticlocation
GMSCORE_ANDROID_PRIMES,com.google.android.gms.semanticlocation
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.geotimezone
CLIENT_LOGGING_GMSCORE,com.google.android.gms.geotimezone
GMS_CORE,com.google.android.gms.geotimezone
GMSCORE_ANDROID_PRIMES,com.google.android.gms.geotimezone
GMSCORE_SCHEDULER_EVENT,com.google.android.gms.gmscompliance.gservices
CLIENT_LOGGING_GMSCORE,com.google.android.gms.gmscompliance.gservices
GMS_CORE,com.google.android.gms.gmscompliance.gservices
